Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,rural_urban_class,nation,label_cause,attr,value,Education,source,measure1,measure2
2016,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.144690432900508,higher,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,cvd_stroke,total,1.13027241089349,higher,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,cvd_stroke,total,12.618180840563,higher,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.171059665420269,lower,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.73295544088948,lower,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,cvd_stroke,total,4.06545562281529,lower,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,cvd_stroke,total,21.8527008929218,lower,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.0835954724968505,middle,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.329145600851728,middle,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,cvd_stroke,total,1.80776500470427,middle,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,cvd_stroke,total,12.2669016961525,middle,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,lri,total,0.0440008461600533,666,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,lri,total,0.117328908356293,666,nvss,Deaths,age-adjusted rate
2016,A,All,45,54,All Origins,666,us,lri,total,0.196327540621101,666,nvss,Deaths,age-adjusted rate
2016,A,All,55,64,All Origins,666,us,lri,total,0.254404298463005,666,nvss,Deaths,age-adjusted rate
2016,A,All,65,74,All Origins,666,us,lri,total,0.306992548623962,666,nvss,Deaths,age-adjusted rate
2016,A,All,75,84,All Origins,666,us,lri,total,0.492716817025603,666,nvss,Deaths,age-adjusted rate
2016,A,All,85,150,All Origins,666,us,lri,total,0.517978560601295,666,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,lri,total,0.00833836497840919,higher,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,lri,total,0.0341140045049978,higher,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,lri,total,0.217981107815173,higher,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,lri,total,1.01295495954585,higher,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,lri,total,0.0841722163179103,lower,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,lri,total,0.212434733247178,lower,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,lri,total,0.750028077744765,lower,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,lri,total,1.70011114538618,lower,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,lri,total,0.0403225220278926,middle,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,lri,total,0.0940416002433509,middle,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,lri,total,0.35836751194578,middle,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,lri,total,0.969089725721309,middle,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,ncd_lri,total,5.03855206649328,666,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,ncd_lri,total,16.4859170580492,666,nvss,Deaths,age-adjusted rate
2016,A,All,45,54,All Origins,666,us,ncd_lri,total,40.7450551598799,666,nvss,Deaths,age-adjusted rate
2016,A,All,55,64,All Origins,666,us,ncd_lri,total,66.8685600967551,666,nvss,Deaths,age-adjusted rate
2016,A,All,65,74,All Origins,666,us,ncd_lri,total,109.285656941402,666,nvss,Deaths,age-adjusted rate
2016,A,All,75,84,All Origins,666,us,ncd_lri,total,187.61925508054,666,nvss,Deaths,age-adjusted rate
2016,A,All,85,150,All Origins,666,us,ncd_lri,total,193.754122134858,666,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,ncd_lri,total,2.05864966466947,higher,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,ncd_lri,total,7.2309926100766,higher,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,ncd_lri,total,56.742366151641,higher,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,ncd_lri,total,355.950841319029,higher,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,ncd_lri,total,9.00371191323195,lower,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,ncd_lri,total,27.3017560053324,lower,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,ncd_lri,total,181.105064735652,lower,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,ncd_lri,total,643.169782828079,lower,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,ncd_lri,total,4.14830238813783,middle,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,ncd_lri,total,13.0381961480246,middle,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,ncd_lri,total,87.2859378972333,middle,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,ncd_lri,total,362.511425023995,middle,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,neo_lung,total,0.039145580376875,666,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,neo_lung,total,0.360022951668626,666,nvss,Deaths,age-adjusted rate
2016,A,All,45,54,All Origins,666,us,neo_lung,total,2.51318159944346,666,nvss,Deaths,age-adjusted rate
2016,A,All,55,64,All Origins,666,us,neo_lung,total,6.41376593643706,666,nvss,Deaths,age-adjusted rate
2016,A,All,65,74,All Origins,666,us,neo_lung,total,11.1506797620026,666,nvss,Deaths,age-adjusted rate
2016,A,All,75,84,All Origins,666,us,neo_lung,total,13.3272968206209,666,nvss,Deaths,age-adjusted rate
2016,A,All,85,150,All Origins,666,us,neo_lung,total,4.79209165755726,666,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,neo_lung,total,0.0333534599136368,higher,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,neo_lung,total,0.172922712490851,higher,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,neo_lung,total,3.32533319617632,higher,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,neo_lung,total,17.1327220047592,higher,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,neo_lung,total,0.0561148108786068,lower,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,neo_lung,total,0.622845291195916,lower,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,neo_lung,total,17.2809899319961,lower,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,neo_lung,total,39.3810414710684,lower,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,neo_lung,total,0.0285208082636314,middle,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,neo_lung,total,0.241821257768617,middle,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,neo_lung,total,6.98595433780724,middle,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,neo_lung,total,22.9246428164548,middle,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,resp_copd,total,0.0188141549098159,666,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,resp_copd,total,0.141035776825544,666,nvss,Deaths,age-adjusted rate
2016,A,All,45,54,All Origins,666,us,resp_copd,total,1.18678895341744,666,nvss,Deaths,age-adjusted rate
2016,A,All,55,64,All Origins,666,us,resp_copd,total,3.60963716777038,666,nvss,Deaths,age-adjusted rate
2016,A,All,65,74,All Origins,666,us,resp_copd,total,8.71688158538346,666,nvss,Deaths,age-adjusted rate
2016,A,All,75,84,All Origins,666,us,resp_copd,total,15.3347083027738,666,nvss,Deaths,age-adjusted rate
2016,A,All,85,150,All Origins,666,us,resp_copd,total,10.2424122884173,666,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,resp_copd,total,0.00277945499280306,higher,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,resp_copd,total,0.0152924847781025,higher,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,resp_copd,total,0.888968221583689,higher,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,resp_copd,total,15.8003471227648,higher,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,resp_copd,total,0.0434437245511795,lower,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,resp_copd,total,0.312534869332236,lower,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,resp_copd,total,10.2464257973698,lower,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,resp_copd,total,48.8744101951141,lower,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,resp_copd,total,0.00786780917617417,middle,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,resp_copd,total,0.0698594744664893,middle,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,resp_copd,total,3.30936912265979,middle,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,resp_copd,total,24.1823258903921,middle,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,t2_dm,total,0.0133519809037403,666,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,t2_dm,total,0.126168757616014,666,nvss,Deaths,age-adjusted rate
2016,A,All,45,54,All Origins,666,us,t2_dm,total,0.466080951169515,666,nvss,Deaths,age-adjusted rate
2016,A,All,55,64,All Origins,666,us,t2_dm,total,0.847172626643556,666,nvss,Deaths,age-adjusted rate
2016,A,All,65,74,All Origins,666,us,t2_dm,total,1.51927867602257,666,nvss,Deaths,age-adjusted rate
2016,A,All,75,84,All Origins,666,us,t2_dm,total,2.23770303793661,666,nvss,Deaths,age-adjusted rate
2016,A,All,85,150,All Origins,666,us,t2_dm,total,1.59550036217123,666,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,t2_dm,total,0.00277945499280306,higher,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,t2_dm,total,0.0317613145391359,higher,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,t2_dm,total,0.539121999164276,higher,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,t2_dm,total,3.17232114760578,higher,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,t2_dm,total,0.0289624830341197,lower,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,t2_dm,total,0.228005865527076,lower,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,t2_dm,total,2.28966355132109,lower,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,t2_dm,total,7.26927294129337,lower,nvss,Deaths,age-adjusted rate
2016,A,All,25,34,All Origins,666,us,t2_dm,total,0.00786780917617417,middle,nvss,Deaths,age-adjusted rate
2016,A,All,35,44,All Origins,666,us,t2_dm,total,0.103445760267686,middle,nvss,Deaths,age-adjusted rate
2016,A,All,45,64,All Origins,666,us,t2_dm,total,1.16889748958117,middle,nvss,Deaths,age-adjusted rate
2016,A,All,65,150,All Origins,666,us,t2_dm,total,4.0122335921231,middle,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,25,34,All Origins,666,us,all-cause,overall,22.8352407031434,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,35,44,All Origins,666,us,all-cause,overall,38.0086912585389,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,45,54,All Origins,666,us,all-cause,overall,59.2574346269469,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,55,64,All Origins,666,us,all-cause,overall,70.3753216906495,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,65,74,All Origins,666,us,all-cause,overall,102.733392271016,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,75,84,All Origins,666,us,all-cause,overall,159.26274494919,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,85,150,All Origins,666,us,all-cause,overall,117.384530577393,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,25,34,All Origins,666,us,cvd_ihd,total,0.282148773103089,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,35,44,All Origins,666,us,cvd_ihd,total,2.09074606358676,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,45,54,All Origins,666,us,cvd_ihd,total,5.17712615895804,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,55,64,All Origins,666,us,cvd_ihd,total,8.40100574517907,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,65,74,All Origins,666,us,cvd_ihd,total,14.6877701433463,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,75,84,All Origins,666,us,cvd_ihd,total,23.2153441704988,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,85,150,All Origins,666,us,cvd_ihd,total,17.5353927282875,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,25,34,All Origins,666,us,cvd_stroke,total,0.112859509241236,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,35,44,All Origins,666,us,cvd_stroke,total,0.32165324055181,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,45,54,All Origins,666,us,cvd_stroke,total,0.704866941829968,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,55,64,All Origins,666,us,cvd_stroke,total,0.984945501158925,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,65,74,All Origins,666,us,cvd_stroke,total,1.78197211297952,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,75,84,All Origins,666,us,cvd_stroke,total,4.34145215786887,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,85,150,All Origins,666,us,cvd_stroke,total,3.73093462303989,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,25,34,All Origins,666,us,lri,total,0.0564297546206179,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,35,44,All Origins,666,us,lri,total,0.241239930413857,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,45,54,All Origins,666,us,lri,total,0.437503619066876,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,55,64,All Origins,666,us,lri,total,0.405565794594852,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,65,74,All Origins,666,us,lri,total,0.377994084571412,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,75,84,All Origins,666,us,lri,total,1.09678791356687,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,85,150,All Origins,666,us,lri,total,0.326456779515991,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,25,34,All Origins,666,us,ncd_lri,total,7.56158711916279,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,35,44,All Origins,666,us,ncd_lri,total,20.7198295788791,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,45,54,All Origins,666,us,ncd_lri,total,42.2677107531832,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,55,64,All Origins,666,us,ncd_lri,total,58.5946009905133,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,65,74,All Origins,666,us,ncd_lri,total,93.5535359314246,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,75,84,All Origins,666,us,ncd_lri,total,146.741082935968,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,85,150,All Origins,666,us,ncd_lri,total,108.150467385369,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,35,44,All Origins,666,us,neo_lung,total,0.214435493701207,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,45,54,All Origins,666,us,neo_lung,total,1.31251085720063,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,55,64,All Origins,666,us,neo_lung,total,4.11359591660492,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,65,74,All Origins,666,us,neo_lung,total,7.8568770435915,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,75,84,All Origins,666,us,neo_lung,total,9.32269726531842,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,85,150,All Origins,666,us,neo_lung,total,2.42510750497593,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,25,34,All Origins,666,us,resp_copd,total,0.0188099182068726,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,35,44,All Origins,666,us,resp_copd,total,0.0804133101379525,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,45,54,All Origins,666,us,resp_copd,total,0.923618751363406,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,55,64,All Origins,666,us,resp_copd,total,2.89689853282037,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,65,74,All Origins,666,us,resp_copd,total,7.53288211395886,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,75,84,All Origins,666,us,resp_copd,total,11.1506771212632,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,85,150,All Origins,666,us,resp_copd,total,5.73631198292383,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,25,34,All Origins,666,us,t2_dm,total,0.0376198364137452,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,35,44,All Origins,666,us,t2_dm,total,0.536088734253017,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,45,54,All Origins,666,us,t2_dm,total,0.923618751363406,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,55,64,All Origins,666,us,t2_dm,total,1.52569989395206,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,65,74,All Origins,666,us,t2_dm,total,2.67295816946927,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,75,84,All Origins,666,us,t2_dm,total,4.11295467587578,666,nvss,Deaths,age-adjusted rate
2016,A,American Indian or Alaska Native,85,150,All Origins,666,us,t2_dm,total,2.61165423612792,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,25,34,All Origins,666,us,all-cause,overall,5.81579136215958,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,35,44,All Origins,666,us,all-cause,overall,12.2900659940131,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,45,54,All Origins,666,us,all-cause,overall,22.6567648057643,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,55,64,All Origins,666,us,all-cause,overall,35.6287506592043,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,65,74,All Origins,666,us,all-cause,overall,59.8316327911133,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,75,84,All Origins,666,us,all-cause,overall,115.306685409128,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,85,150,All Origins,666,us,all-cause,overall,131.176258682329,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,25,34,All Origins,666,us,cvd_ihd,total,0.14723522435847,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,35,44,All Origins,666,us,cvd_ihd,total,1.0461791713912,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,45,54,All Origins,666,us,cvd_ihd,total,2.48435963398728,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,55,64,All Origins,666,us,cvd_ihd,total,4.73840204013187,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,65,74,All Origins,666,us,cvd_ihd,total,8.67417144465824,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,75,84,All Origins,666,us,cvd_ihd,total,16.7785654478273,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,85,150,All Origins,666,us,cvd_ihd,total,19.901969913768,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,25,34,All Origins,666,us,cvd_stroke,total,0.0891160568485478,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,35,44,All Origins,666,us,cvd_stroke,total,0.391047554354962,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,45,54,All Origins,666,us,cvd_stroke,total,0.877707894642213,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,55,64,All Origins,666,us,cvd_stroke,total,1.35901403193569,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,65,74,All Origins,666,us,cvd_stroke,total,2.47079551659236,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,75,84,All Origins,666,us,cvd_stroke,total,5.42407531219553,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,85,150,All Origins,666,us,cvd_stroke,total,6.91628741684138,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,25,34,All Origins,666,us,lri,total,0.023247667003969,666,nvss,Deaths,age-adjusted rate
2016,A,Asian or Pacific Islander,35,44,All Origins,666,us,lri,total,0.0609424760033707,666,nvss,Deaths,age-adjusted rate
