Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,nation,label_cause,attr,value,Education,source,measure1,measure2
1995,A,American Indian or Alaska Native,41,41,All Origins,us,cvd_stroke,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,41,41,All Origins,us,ncd_lri,total,65,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,41,41,All Origins,us,t2_dm,total,4,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,42,42,All Origins,us,all-cause,overall,107,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,42,42,All Origins,us,cvd_ihd,total,4,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,42,42,All Origins,us,cvd_stroke,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,42,42,All Origins,us,ncd_lri,total,72,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,42,42,All Origins,us,neo_lung,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,42,42,All Origins,us,resp_copd,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,43,43,All Origins,us,all-cause,overall,112,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,43,43,All Origins,us,cvd_ihd,total,5,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,43,43,All Origins,us,ncd_lri,total,78,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,43,43,All Origins,us,neo_lung,total,4,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,43,43,All Origins,us,resp_copd,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,43,43,All Origins,us,t2_dm,total,4,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,44,44,All Origins,us,all-cause,overall,123,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,44,44,All Origins,us,cvd_ihd,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,44,44,All Origins,us,cvd_stroke,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,44,44,All Origins,us,ncd_lri,total,84,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,44,44,All Origins,us,neo_lung,total,3,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,44,44,All Origins,us,resp_copd,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,44,44,All Origins,us,t2_dm,total,8,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,45,45,All Origins,us,all-cause,overall,95,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,45,45,All Origins,us,cvd_ihd,total,4,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,45,45,All Origins,us,ncd_lri,total,67,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,45,45,All Origins,us,neo_lung,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,45,45,All Origins,us,resp_copd,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,45,45,All Origins,us,t2_dm,total,4,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,46,46,All Origins,us,all-cause,overall,104,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,46,46,All Origins,us,cvd_ihd,total,5,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,46,46,All Origins,us,cvd_stroke,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,46,46,All Origins,us,ncd_lri,total,71,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,46,46,All Origins,us,neo_lung,total,7,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,47,47,All Origins,us,all-cause,overall,108,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,47,47,All Origins,us,cvd_ihd,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,47,47,All Origins,us,cvd_stroke,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,47,47,All Origins,us,lri,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,47,47,All Origins,us,ncd_lri,total,80,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,47,47,All Origins,us,neo_lung,total,6,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,47,47,All Origins,us,resp_copd,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,47,47,All Origins,us,t2_dm,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,48,48,All Origins,us,all-cause,overall,107,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,48,48,All Origins,us,cvd_ihd,total,8,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,48,48,All Origins,us,cvd_stroke,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,48,48,All Origins,us,ncd_lri,total,84,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,48,48,All Origins,us,neo_lung,total,3,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,48,48,All Origins,us,t2_dm,total,7,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,49,49,All Origins,us,all-cause,overall,99,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,49,49,All Origins,us,cvd_ihd,total,6,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,49,49,All Origins,us,cvd_stroke,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,49,49,All Origins,us,ncd_lri,total,75,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,49,49,All Origins,us,neo_lung,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,49,49,All Origins,us,resp_copd,total,3,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,49,49,All Origins,us,t2_dm,total,4,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,50,50,All Origins,us,all-cause,overall,106,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,50,50,All Origins,us,cvd_ihd,total,4,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,50,50,All Origins,us,cvd_stroke,total,3,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,50,50,All Origins,us,ncd_lri,total,90,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,50,50,All Origins,us,neo_lung,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,50,50,All Origins,us,resp_copd,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,50,50,All Origins,us,t2_dm,total,6,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,51,51,All Origins,us,all-cause,overall,130,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,51,51,All Origins,us,cvd_ihd,total,8,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,51,51,All Origins,us,cvd_stroke,total,3,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,51,51,All Origins,us,ncd_lri,total,101,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,51,51,All Origins,us,neo_lung,total,9,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,51,51,All Origins,us,resp_copd,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,51,51,All Origins,us,t2_dm,total,11,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,52,52,All Origins,us,all-cause,overall,133,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,52,52,All Origins,us,cvd_ihd,total,11,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,52,52,All Origins,us,cvd_stroke,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,52,52,All Origins,us,lri,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,52,52,All Origins,us,ncd_lri,total,115,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,52,52,All Origins,us,neo_lung,total,6,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,52,52,All Origins,us,resp_copd,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,52,52,All Origins,us,t2_dm,total,14,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,53,53,All Origins,us,all-cause,overall,133,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,53,53,All Origins,us,cvd_ihd,total,8,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,53,53,All Origins,us,cvd_stroke,total,3,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,53,53,All Origins,us,ncd_lri,total,112,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,53,53,All Origins,us,neo_lung,total,4,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,53,53,All Origins,us,resp_copd,total,4,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,53,53,All Origins,us,t2_dm,total,8,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,54,54,All Origins,us,all-cause,overall,130,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,54,54,All Origins,us,cvd_ihd,total,8,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,54,54,All Origins,us,cvd_stroke,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,54,54,All Origins,us,ncd_lri,total,107,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,54,54,All Origins,us,neo_lung,total,5,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,54,54,All Origins,us,resp_copd,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,54,54,All Origins,us,t2_dm,total,4,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,55,55,All Origins,us,all-cause,overall,108,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,55,55,All Origins,us,cvd_ihd,total,8,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,55,55,All Origins,us,cvd_stroke,total,3,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,55,55,All Origins,us,ncd_lri,total,95,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,55,55,All Origins,us,neo_lung,total,9,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,55,55,All Origins,us,resp_copd,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,55,55,All Origins,us,t2_dm,total,10,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,56,56,All Origins,us,all-cause,overall,129,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,56,56,All Origins,us,cvd_ihd,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,56,56,All Origins,us,cvd_stroke,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,56,56,All Origins,us,ncd_lri,total,113,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,56,56,All Origins,us,neo_lung,total,5,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,56,56,All Origins,us,resp_copd,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,56,56,All Origins,us,t2_dm,total,15,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,57,57,All Origins,us,all-cause,overall,144,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,57,57,All Origins,us,cvd_ihd,total,14,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,57,57,All Origins,us,ncd_lri,total,130,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,57,57,All Origins,us,neo_lung,total,8,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,57,57,All Origins,us,resp_copd,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,57,57,All Origins,us,t2_dm,total,12,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,58,58,All Origins,us,all-cause,overall,146,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,58,58,All Origins,us,cvd_ihd,total,15,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,58,58,All Origins,us,cvd_stroke,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,58,58,All Origins,us,ncd_lri,total,130,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,58,58,All Origins,us,neo_lung,total,9,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,58,58,All Origins,us,resp_copd,total,6,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,58,58,All Origins,us,t2_dm,total,19,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,59,59,All Origins,us,all-cause,overall,152,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,59,59,All Origins,us,cvd_ihd,total,8,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,59,59,All Origins,us,cvd_stroke,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,59,59,All Origins,us,ncd_lri,total,130,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,59,59,All Origins,us,neo_lung,total,8,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,59,59,All Origins,us,resp_copd,total,5,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,59,59,All Origins,us,t2_dm,total,9,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,60,60,All Origins,us,all-cause,overall,151,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,60,60,All Origins,us,cvd_ihd,total,18,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,60,60,All Origins,us,cvd_stroke,total,2,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,60,60,All Origins,us,ncd_lri,total,138,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,60,60,All Origins,us,neo_lung,total,14,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,60,60,All Origins,us,resp_copd,total,3,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,60,60,All Origins,us,t2_dm,total,13,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,61,61,All Origins,us,all-cause,overall,150,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,61,61,All Origins,us,cvd_ihd,total,6,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,61,61,All Origins,us,cvd_stroke,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,61,61,All Origins,us,ncd_lri,total,130,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,61,61,All Origins,us,neo_lung,total,11,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,61,61,All Origins,us,resp_copd,total,8,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,61,61,All Origins,us,t2_dm,total,9,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,62,62,All Origins,us,all-cause,overall,172,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,62,62,All Origins,us,cvd_ihd,total,11,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,62,62,All Origins,us,cvd_stroke,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,62,62,All Origins,us,lri,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,62,62,All Origins,us,ncd_lri,total,155,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,62,62,All Origins,us,neo_lung,total,13,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,62,62,All Origins,us,resp_copd,total,5,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,62,62,All Origins,us,t2_dm,total,20,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,63,63,All Origins,us,all-cause,overall,167,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,63,63,All Origins,us,cvd_ihd,total,15,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,63,63,All Origins,us,cvd_stroke,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,63,63,All Origins,us,lri,total,1,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,63,63,All Origins,us,ncd_lri,total,154,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,63,63,All Origins,us,neo_lung,total,14,666,nvss,Deaths,absolute number
1995,A,American Indian or Alaska Native,63,63,All Origins,us,resp_copd,total,8,666,nvss,Deaths,absolute number
