Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,rural_urban_class,nation,label_cause,attr,value,Education,source,measure1,measure2
2012,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.0375356326638419,higher,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.143962630684873,higher,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,cvd_stroke,total,1.09690837248979,higher,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,cvd_stroke,total,11.0453514827643,higher,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.159638877173597,lower,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.613545065060385,lower,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,cvd_stroke,total,3.68647450981911,lower,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,cvd_stroke,total,17.1161702206681,lower,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,cvd_stroke,total,0.0757539708831552,middle,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,cvd_stroke,total,0.256538969853411,middle,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,cvd_stroke,total,1.6444762542527,middle,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,cvd_stroke,total,10.2606912648543,middle,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,lri,total,0.0217899787130897,666,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,lri,total,0.0429161753696795,666,nvss,Deaths,age-adjusted rate
2012,A,All,45,54,All Origins,666,us,lri,total,0.0870647197067981,666,nvss,Deaths,age-adjusted rate
2012,A,All,55,64,All Origins,666,us,lri,total,0.107815085997644,666,nvss,Deaths,age-adjusted rate
2012,A,All,65,74,All Origins,666,us,lri,total,0.17523092803933,666,nvss,Deaths,age-adjusted rate
2012,A,All,75,84,All Origins,666,us,lri,total,0.353350336030141,666,nvss,Deaths,age-adjusted rate
2012,A,All,85,150,All Origins,666,us,lri,total,0.441634043940219,666,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,lri,total,0.010426564628845,higher,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,lri,total,0.0223390288993769,higher,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,lri,total,0.0826958651703744,higher,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,lri,total,0.774071658799964,higher,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,lri,total,0.0403581431056846,lower,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,lri,total,0.0738333891852328,lower,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,lri,total,0.329494917287976,lower,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,lri,total,1.23693343819941,lower,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,lri,total,0.0114149819139001,middle,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,lri,total,0.0208356523738811,middle,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,lri,total,0.136362391209312,middle,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,lri,total,0.701360190681028,middle,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,ncd_lri,total,4.65760794992292,666,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,ncd_lri,total,15.7698895624772,666,nvss,Deaths,age-adjusted rate
2012,A,All,45,54,All Origins,666,us,ncd_lri,total,41.5475277817616,666,nvss,Deaths,age-adjusted rate
2012,A,All,55,64,All Origins,666,us,ncd_lri,total,65.3863462323445,666,nvss,Deaths,age-adjusted rate
2012,A,All,65,74,All Origins,666,us,ncd_lri,total,110.617755606467,666,nvss,Deaths,age-adjusted rate
2012,A,All,75,84,All Origins,666,us,ncd_lri,total,195.863847878856,666,nvss,Deaths,age-adjusted rate
2012,A,All,85,150,All Origins,666,us,ncd_lri,total,196.825793363278,666,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,ncd_lri,total,2.05507588834534,higher,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,ncd_lri,total,7.24156853488135,higher,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,ncd_lri,total,60.2890878179465,higher,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,ncd_lri,total,387.966162253456,higher,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,ncd_lri,total,7.99180918255012,lower,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,ncd_lri,total,24.8371361591563,lower,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,ncd_lri,total,172.986832557466,lower,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,ncd_lri,total,641.745972437951,lower,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,ncd_lri,total,3.56770071090805,middle,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,ncd_lri,total,11.5924360895181,middle,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,ncd_lri,total,83.5675692564725,middle,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,ncd_lri,total,372.776413427118,middle,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,neo_lung,total,0.0563975919632909,666,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,neo_lung,total,0.47328118631983,666,nvss,Deaths,age-adjusted rate
2012,A,All,45,54,All Origins,666,us,neo_lung,total,3.3985682895339,666,nvss,Deaths,age-adjusted rate
2012,A,All,55,64,All Origins,666,us,neo_lung,total,7.13252170595732,666,nvss,Deaths,age-adjusted rate
2012,A,All,65,74,All Origins,666,us,neo_lung,total,13.6435295729461,666,nvss,Deaths,age-adjusted rate
2012,A,All,75,84,All Origins,666,us,neo_lung,total,15.2970968130524,666,nvss,Deaths,age-adjusted rate
2012,A,All,85,150,All Origins,666,us,neo_lung,total,5.08169352113291,666,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,neo_lung,total,0.0302370374236504,higher,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,neo_lung,total,0.206015488738698,higher,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,neo_lung,total,4.35341451126799,higher,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,neo_lung,total,21.8389488185545,higher,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,neo_lung,total,0.0932721529553599,lower,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,neo_lung,total,0.818406722377157,lower,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,neo_lung,total,19.2240941418503,lower,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,neo_lung,total,43.3507813038746,lower,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,neo_lung,total,0.0404712995129186,middle,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,neo_lung,total,0.276072393953924,middle,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,neo_lung,total,7.66970720887874,middle,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,neo_lung,total,26.1419858795822,middle,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,resp_copd,total,0.0131380754005394,666,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,resp_copd,total,0.168857101220888,666,nvss,Deaths,age-adjusted rate
2012,A,All,45,54,All Origins,666,us,resp_copd,total,1.20033632798568,666,nvss,Deaths,age-adjusted rate
2012,A,All,55,64,All Origins,666,us,resp_copd,total,3.28485669770179,666,nvss,Deaths,age-adjusted rate
2012,A,All,65,74,All Origins,666,us,resp_copd,total,9.07569666856134,666,nvss,Deaths,age-adjusted rate
2012,A,All,75,84,All Origins,666,us,resp_copd,total,16.0423079423856,666,nvss,Deaths,age-adjusted rate
2012,A,All,85,150,All Origins,666,us,resp_copd,total,10.3572944629923,666,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,resp_copd,total,0.00208531292576899,higher,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,resp_copd,total,0.0235800860604534,higher,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,resp_copd,total,0.995201963602092,higher,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,resp_copd,total,17.9425469921091,higher,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,resp_copd,total,0.0251117334879815,lower,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,resp_copd,total,0.331730297888581,lower,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,resp_copd,total,9.06978114429533,lower,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,resp_copd,total,48.2841256743934,lower,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,resp_copd,total,0.00933953065682736,middle,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,resp_copd,total,0.0924582074090972,middle,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,resp_copd,total,2.92953375551662,middle,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,resp_copd,total,24.7781527959212,middle,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,t2_dm,total,0.012176752810256,666,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,t2_dm,total,0.0906453797527809,666,nvss,Deaths,age-adjusted rate
2012,A,All,45,54,All Origins,666,us,t2_dm,total,0.311728227201963,666,nvss,Deaths,age-adjusted rate
2012,A,All,55,64,All Origins,666,us,t2_dm,total,0.634006952250294,666,nvss,Deaths,age-adjusted rate
2012,A,All,65,74,All Origins,666,us,t2_dm,total,1.18810420439853,666,nvss,Deaths,age-adjusted rate
2012,A,All,75,84,All Origins,666,us,t2_dm,total,1.88295867402677,666,nvss,Deaths,age-adjusted rate
2012,A,All,85,150,All Origins,666,us,t2_dm,total,1.39534197037026,666,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,t2_dm,total,0.00312796938865349,higher,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,t2_dm,total,0.0210979717383004,higher,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,t2_dm,total,0.423935124896402,higher,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,t2_dm,total,2.71286796308399,higher,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,t2_dm,total,0.02331803823884,lower,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,t2_dm,total,0.171584636838921,lower,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,t2_dm,total,1.60078502326142,lower,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,t2_dm,total,5.89023829206099,lower,nvss,Deaths,age-adjusted rate
2012,A,All,25,34,All Origins,666,us,t2_dm,total,0.00830180502829099,middle,nvss,Deaths,age-adjusted rate
2012,A,All,35,44,All Origins,666,us,t2_dm,total,0.0520891309347026,middle,nvss,Deaths,age-adjusted rate
2012,A,All,45,64,All Origins,666,us,t2_dm,total,0.809143725321483,middle,nvss,Deaths,age-adjusted rate
2012,A,All,65,150,All Origins,666,us,t2_dm,total,3.33458577787158,middle,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,25,34,All Origins,666,us,all-cause,overall,18.82716669424,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,35,44,All Origins,666,us,all-cause,overall,33.6068274269425,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,45,54,All Origins,666,us,all-cause,overall,55.9283646582632,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,55,64,All Origins,666,us,all-cause,overall,66.1799051407761,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,65,74,All Origins,666,us,all-cause,overall,109.410816569044,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,75,84,All Origins,666,us,all-cause,overall,163.854267699368,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,85,150,All Origins,666,us,all-cause,overall,126.172602835677,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,25,34,All Origins,666,us,cvd_ihd,total,0.36244812887307,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,35,44,All Origins,666,us,cvd_ihd,total,2.0986778160039,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,45,54,All Origins,666,us,cvd_ihd,total,5.52622570950638,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,55,64,All Origins,666,us,cvd_ihd,total,8.86015123469407,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,65,74,All Origins,666,us,cvd_ihd,total,15.964477385713,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,75,84,All Origins,666,us,cvd_ihd,total,26.6606455125368,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,85,150,All Origins,666,us,cvd_ihd,total,19.7412916001399,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,25,34,All Origins,666,us,cvd_stroke,total,0.12081604295769,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,35,44,All Origins,666,us,cvd_stroke,total,0.251841337920468,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,45,54,All Origins,666,us,cvd_stroke,total,0.616766262221694,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,55,64,All Origins,666,us,cvd_stroke,total,0.949301918002936,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,65,74,All Origins,666,us,cvd_stroke,total,1.81652696730214,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,75,84,All Origins,666,us,cvd_stroke,total,3.890394624147,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,85,150,All Origins,666,us,cvd_stroke,total,3.61719318139209,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,25,34,All Origins,666,us,lri,total,0.0604080214788449,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,35,44,All Origins,666,us,lri,total,0.111929483520208,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,45,54,All Origins,666,us,lri,total,0.22203585439981,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,55,64,All Origins,666,us,lri,total,0.226024266191175,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,65,74,All Origins,666,us,lri,total,0.10479963272897,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,75,84,All Origins,666,us,lri,total,0.400481799544545,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,85,150,All Origins,666,us,lri,total,0.490466872053165,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,25,34,All Origins,666,us,ncd_lri,total,5.83944207628835,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,35,44,All Origins,666,us,ncd_lri,total,18.2165234429139,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,45,54,All Origins,666,us,ncd_lri,total,39.7937592385437,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,55,64,All Origins,666,us,ncd_lri,total,56.1444277218879,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,65,74,All Origins,666,us,ncd_lri,total,99.6644507252501,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,75,84,All Origins,666,us,ncd_lri,total,152.526353940822,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,85,150,All Origins,666,us,ncd_lri,total,116.547190471633,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,25,34,All Origins,666,us,neo_lung,total,0.020136007159615,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,35,44,All Origins,666,us,neo_lung,total,0.223858967040416,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,45,54,All Origins,666,us,neo_lung,total,1.75161618470961,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,55,64,All Origins,666,us,neo_lung,total,4.54308775044262,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,65,74,All Origins,666,us,neo_lung,total,9.8860986874328,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,75,84,All Origins,666,us,neo_lung,total,10.1836800455613,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,85,150,All Origins,666,us,neo_lung,total,3.4945764633788,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,35,44,All Origins,666,us,resp_copd,total,0.13991185440026,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,45,54,All Origins,666,us,resp_copd,total,0.789460815643768,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,55,64,All Origins,666,us,resp_copd,total,2.98352031372351,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,65,74,All Origins,666,us,resp_copd,total,6.98664218193131,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,75,84,All Origins,666,us,resp_copd,total,10.9274319590011,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,85,150,All Origins,666,us,resp_copd,total,6.37606933669114,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,35,44,All Origins,666,us,t2_dm,total,0.223858967040416,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,45,54,All Origins,666,us,t2_dm,total,0.888143417599239,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,55,64,All Origins,666,us,t2_dm,total,1.46915773024264,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,65,74,All Origins,666,us,t2_dm,total,3.17892219277874,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,75,84,All Origins,666,us,t2_dm,total,4.06202968109467,666,nvss,Deaths,age-adjusted rate
2012,A,American Indian or Alaska Native,85,150,All Origins,666,us,t2_dm,total,2.32971764225253,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,25,34,All Origins,666,us,all-cause,overall,5.33567199402461,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,35,44,All Origins,666,us,all-cause,overall,11.5375113933722,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,45,54,All Origins,666,us,all-cause,overall,23.2941713093428,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,55,64,All Origins,666,us,all-cause,overall,34.7571609669616,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,65,74,All Origins,666,us,all-cause,overall,60.1153892349399,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,75,84,All Origins,666,us,all-cause,overall,121.494292620726,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,85,150,All Origins,666,us,all-cause,overall,140.518864157376,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,25,34,All Origins,666,us,cvd_ihd,total,0.142403255887229,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,35,44,All Origins,666,us,cvd_ihd,total,0.954981693772868,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,45,54,All Origins,666,us,cvd_ihd,total,2.87962031308487,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,55,64,All Origins,666,us,cvd_ihd,total,4.77998146809853,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,65,74,All Origins,666,us,cvd_ihd,total,8.71292666759571,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,75,84,All Origins,666,us,cvd_ihd,total,18.5469463747609,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,85,150,All Origins,666,us,cvd_ihd,total,24.9240180151535,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,25,34,All Origins,666,us,cvd_stroke,total,0.0712016279436144,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,35,44,All Origins,666,us,cvd_stroke,total,0.310924272391166,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,45,54,All Origins,666,us,cvd_stroke,total,0.861090346048679,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,55,64,All Origins,666,us,cvd_stroke,total,1.28334132801089,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,65,74,All Origins,666,us,cvd_stroke,total,2.29554545390804,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,75,84,All Origins,666,us,cvd_stroke,total,4.9883685256658,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,85,150,All Origins,666,us,cvd_stroke,total,5.5073626652189,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,25,34,All Origins,666,us,lri,total,0.0133503052394277,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,35,44,All Origins,666,us,lri,total,0.0166566574495268,666,nvss,Deaths,age-adjusted rate
2012,A,Asian or Pacific Islander,45,54,All Origins,666,us,lri,total,0.0279574787678143,666,nvss,Deaths,age-adjusted rate
