Year,Race,Hispanic.Origin,Education,Gender.Code,nation,measure1,measure2,attr,mean,lower,upper,source
2010,Asian or Pacific Islander,All Origins,666,A,us,Deaths,crude rate,attributable,4.63008713897699,3.29296475915346,6.44227835226485,wonder
2010,Asian or Pacific Islander,All Origins,666,A,us,YLL,absolute number,attributable,18402.4097950938,12952.1308205008,25705.0996573302,wonder
2010,Asian or Pacific Islander,All Origins,666,A,us,YLL,age-adjusted rate,attributable,1534.58985681492,1084.06798617063,2144.12995018858,wonder
2010,Asian or Pacific Islander,All Origins,666,A,us,YLL,crude rate,attributable,107.527812283676,75.6810823717084,150.198433871607,wonder
2010,Asian or Pacific Islander,All Origins,666,F,us,Deaths,absolute number,attributable,321.331692691366,227.04260493965,450.120017781699,wonder
2010,Asian or Pacific Islander,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,47.7449201757601,33.1335359368166,67.5919841223488,wonder
2010,Asian or Pacific Islander,All Origins,666,F,us,Deaths,crude rate,attributable,3.6016290881981,2.544794892038,5.04514614056421,wonder
2010,Asian or Pacific Islander,All Origins,666,F,us,YLL,absolute number,attributable,6688.67662088573,4734.09923332855,9355.55854238519,wonder
2010,Asian or Pacific Islander,All Origins,666,F,us,YLL,age-adjusted rate,attributable,1023.91386283112,717.890911805951,1447.86841904181,wonder
2010,Asian or Pacific Islander,All Origins,666,F,us,YLL,crude rate,attributable,74.9696741008078,53.0618980106303,104.861277455624,wonder
2010,Asian or Pacific Islander,All Origins,666,M,us,Deaths,absolute number,attributable,472.441273450459,335.075756327289,656.638532404408,wonder
2010,Asian or Pacific Islander,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,94.0107484151482,66.1607496882689,131.165907173971,wonder
2010,Asian or Pacific Islander,All Origins,666,M,us,Deaths,crude rate,attributable,5.76692939608117,4.09015540696743,8.0153624755642,wonder
2010,Asian or Pacific Islander,All Origins,666,M,us,YLL,absolute number,attributable,11745.06635103,8261.03131150444,16474.9049238529,wonder
2010,Asian or Pacific Islander,All Origins,666,M,us,YLL,age-adjusted rate,attributable,2175.716716488,1544.84992681208,3033.93733720031,wonder
2010,Asian or Pacific Islander,All Origins,666,M,us,YLL,crude rate,attributable,143.368016735695,100.839589996697,201.103542053195,wonder
2010,Black or African American,All Origins,666,A,us,Deaths,absolute number,attributable,4784.59919951199,3486.02604329614,6468.75461430135,wonder
2010,Black or African American,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,172.449239483598,124.632095551231,233.332631398982,wonder
2010,Black or African American,All Origins,666,A,us,Deaths,crude rate,attributable,11.3372833340367,8.26026660011776,15.3279513753569,wonder
2010,Black or African American,All Origins,666,A,us,YLL,absolute number,attributable,127734.708064365,92163.1414856065,174023.938743056,wonder
2010,Black or African American,All Origins,666,A,us,YLL,age-adjusted rate,attributable,4366.70921595951,3170.56442172367,5940.73003833515,wonder
2010,Black or African American,All Origins,666,A,us,YLL,crude rate,attributable,302.67207691375,218.383944904686,412.356107202521,wonder
2010,Black or African American,All Origins,666,F,us,Deaths,absolute number,attributable,2140.56671844993,1564.22768154454,2883.60529112711,wonder
2010,Black or African American,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,129.581994810751,93.8653465955757,175.122774863071,wonder
2010,Black or African American,All Origins,666,F,us,Deaths,crude rate,attributable,9.71611675575937,7.10009113730554,13.088798141459,wonder
2010,Black or African American,All Origins,666,F,us,YLL,absolute number,attributable,52889.7419649101,38447.7354044692,71629.3573676908,wonder
2010,Black or African American,All Origins,666,F,us,YLL,age-adjusted rate,attributable,3213.72146107873,2350.65705225047,4334.93701102372,wonder
2010,Black or African American,All Origins,666,F,us,YLL,crude rate,attributable,240.068624670188,174.515787321443,325.12847804551,wonder
2010,Black or African American,All Origins,666,M,us,Deaths,absolute number,attributable,2633.11017182269,1900.29911219268,3586.15672339406,wonder
2010,Black or African American,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,231.286336488648,166.461559229898,314.766098230008,wonder
2010,Black or African American,All Origins,666,M,us,Deaths,crude rate,attributable,13.0537778859649,9.42082970660062,17.778554741992,wonder
2010,Black or African American,All Origins,666,M,us,YLL,absolute number,attributable,74509.1601479297,53494.9264296206,101935.648201673,wonder
2010,Black or African American,All Origins,666,M,us,YLL,age-adjusted rate,attributable,5846.32781902324,4221.59745120427,7982.01030915438,wonder
2010,Black or African American,All Origins,666,M,us,YLL,crude rate,attributable,369.38295915191,265.203824401664,505.351171601528,wonder
2010,White,Hispanic or Latino,666,A,us,Deaths,absolute number,attributable,1751.80413413541,1204.75472620278,2508.07053347005,wonder
2010,White,Hispanic or Latino,666,A,us,Deaths,age-adjusted rate,attributable,82.8197037177169,56.1532894733408,118.750898236754,wonder
2010,White,Hispanic or Latino,666,A,us,Deaths,crude rate,attributable,3.84687812925473,2.64558378247755,5.50760298701772,wonder
2010,White,Hispanic or Latino,666,A,us,YLL,absolute number,attributable,43725.9940985846,30229.1789260807,62078.690244859,wonder
2010,White,Hispanic or Latino,666,A,us,YLL,age-adjusted rate,attributable,1916.60652122473,1315.05396348639,2718.76129240376,wonder
2010,White,Hispanic or Latino,666,A,us,YLL,crude rate,attributable,96.020192611764,66.3818317414013,136.32183595319,wonder
2010,White,Hispanic or Latino,666,F,us,Deaths,absolute number,attributable,717.06219032198,492.394730597593,1027.32785002567,wonder
2010,White,Hispanic or Latino,666,F,us,Deaths,age-adjusted rate,attributable,59.3588267866704,40.2851158739768,85.3597012086977,wonder
2010,White,Hispanic or Latino,666,F,us,Deaths,crude rate,attributable,3.20028969849138,2.19758593493172,4.58502313995132,wonder
2010,White,Hispanic or Latino,666,F,us,YLL,absolute number,attributable,15823.8392926971,10950.7955738917,22540.7756941331,wonder
2010,White,Hispanic or Latino,666,F,us,YLL,age-adjusted rate,attributable,1308.20155150936,901.945479373248,1856.11085518939,wonder
2010,White,Hispanic or Latino,666,F,us,YLL,crude rate,attributable,70.6227026923042,48.8740289732389,100.600775251513,wonder
2010,White,Hispanic or Latino,666,M,us,Deaths,absolute number,attributable,1032.44018780295,709.866632270278,1477.21687157971,wonder
2010,White,Hispanic or Latino,666,M,us,Deaths,age-adjusted rate,attributable,111.767381616798,76.0571388992679,160.147362740376,wonder
2010,White,Hispanic or Latino,666,M,us,Deaths,crude rate,attributable,4.46322295616727,3.06874246701694,6.38598567777811,wonder
2010,White,Hispanic or Latino,666,M,us,YLL,absolute number,attributable,27860.7155607427,19173.3823957108,39839.6490697356,wonder
2010,White,Hispanic or Latino,666,M,us,YLL,age-adjusted rate,attributable,2624.63673808631,1798.43532516062,3730.84516513734,wonder
2010,White,Hispanic or Latino,666,M,us,YLL,crude rate,attributable,120.441442259788,82.8862354128381,172.226186460333,wonder
2010,White,Not Hispanic or Latino,666,A,us,Deaths,absolute number,attributable,27800.0936087034,18715.0823830387,39905.1021052115,wonder
2010,White,Not Hispanic or Latino,666,A,us,Deaths,age-adjusted rate,attributable,118.501892929042,79.6404224109406,170.923287951894,wonder
2010,White,Not Hispanic or Latino,666,A,us,Deaths,crude rate,attributable,13.884758158296,9.34724884234655,19.9306052638437,wonder
2010,White,Not Hispanic or Latino,666,A,us,YLL,absolute number,attributable,588920.84093146,397475.779457595,849057.323350864,wonder
2010,White,Not Hispanic or Latino,666,A,us,YLL,age-adjusted rate,attributable,2799.2340719402,1882.86946672884,4047.55236392626,wonder
2010,White,Not Hispanic or Latino,666,A,us,YLL,crude rate,attributable,294.136543776013,198.519298144418,424.061723071541,wonder
2010,White,Not Hispanic or Latino,666,F,us,Deaths,absolute number,attributable,12614.6254958579,8527.11289883915,18139.8591418862,wonder
2010,White,Not Hispanic or Latino,666,F,us,Deaths,age-adjusted rate,attributable,91.0774934304989,61.2806406179207,132.0515459743,wonder
2010,White,Not Hispanic or Latino,666,F,us,Deaths,crude rate,attributable,12.3946749243604,8.37843283251938,17.8235697374602,wonder
2010,White,Not Hispanic or Latino,666,F,us,YLL,absolute number,attributable,240186.841474101,162097.273842649,343093.990389904,wonder
2010,White,Not Hispanic or Latino,666,F,us,YLL,age-adjusted rate,attributable,2071.03584398229,1393.97865068902,2987.03589607948,wonder
2010,White,Not Hispanic or Latino,666,F,us,YLL,crude rate,attributable,235.998906361342,159.270920572663,337.111750228403,wonder
2010,White,Not Hispanic or Latino,666,M,us,Deaths,absolute number,attributable,15124.1931410618,10138.3714816268,21777.1995384684,wonder
2010,White,Not Hispanic or Latino,666,M,us,Deaths,age-adjusted rate,attributable,150.075032691185,100.274737714308,217.132977816752,wonder
2010,White,Not Hispanic or Latino,666,M,us,Deaths,crude rate,attributable,15.3629854001818,10.298443798035,22.1210345203808,wonder
2010,White,Not Hispanic or Latino,666,M,us,YLL,absolute number,attributable,347673.223017014,233457.295546297,505718.196889759,wonder
2010,White,Not Hispanic or Latino,666,M,us,YLL,age-adjusted rate,attributable,3598.19865155114,2422.65550550352,5228.93033853607,wonder
2010,White,Not Hispanic or Latino,666,M,us,YLL,crude rate,attributable,353.162552172322,237.14329680875,513.70286024251,wonder
