Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2015,us,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,111230.000236632,160876.519641796,204587.58566877,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,6376.1185307446,9222.04221763481,11727.7235760836,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,558.957448813445,808.443125071118,1028.10172346521,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,absolute number,2388.98273476278,3455.35030949362,4394.1969920322,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,age-adjusted rate,223.023170796963,322.573776287277,410.219685562864,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,crude rate,23.0407036865274,33.3253570466255,42.3801266373311,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,absolute number,48721.1639621448,70468.7759044033,89615.7134229031,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,age-adjusted rate,4996.65780228661,7227.01040586599,9190.64770353073,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,crude rate,469.894522794016,679.640819977249,864.304738828054,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,absolute number,2508.346992184,3627.84854913908,4613.54601182414,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,age-adjusted rate,337.939411823592,488.765313850643,621.564333210306,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,crude rate,26.3177320797838,38.0636117888711,48.4056106492765,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,absolute number,62535.8939118769,90446.3189121147,115020.858299111,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,age-adjusted rate,8031.35071447149,11615.8267288823,14771.8821095199,EPA,attributable
2015,us,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,crude rate,656.130474161219,948.968382822969,1206.80597291171,EPA,attributable
2015,us,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,23318.5946688333,33773.0371277871,42957.1040373748,EPA,attributable
2015,us,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,650.640676375826,942.342882672042,1198.59878448767,EPA,attributable
2015,us,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,52.0505193431081,75.3863664282023,95.8865491842762,EPA,attributable
2015,us,Black or African American,All Origins,A,666,wonder,YLL,absolute number,656625.743920058,951011.23988886,1209624.37041253,EPA,attributable
2015,us,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,17119.4044719752,24794.5594942043,31537.0651364099,EPA,attributable
2015,us,Black or African American,All Origins,A,666,wonder,YLL,crude rate,1465.68485238839,2122.79640520142,2700.05879789164,EPA,attributable
2015,us,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,11375.7712190032,16474.0264999917,20953.6261312888,EPA,attributable
2015,us,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,524.095645356505,758.978480132431,965.359095081994,EPA,attributable
2015,us,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,48.7959947488483,70.6647923125532,89.8798869094425,EPA,attributable
2015,us,Black or African American,All Origins,F,666,wonder,YLL,absolute number,283265.096777538,410215.414937359,521760.750955042,EPA,attributable
2015,us,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,13268.7160808508,19215.3284492614,24440.3399688561,EPA,attributable
2015,us,Black or African American,All Origins,F,666,wonder,YLL,crude rate,1215.05627256276,1759.60546742904,2238.07550043084,EPA,attributable
2015,us,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,11934.294548089,17286.9531400714,21988.1834493523,EPA,attributable
2015,us,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,818.869328562822,1186.14096993056,1508.7149847806,EPA,attributable
2015,us,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,55.5419121336396,80.4530530476924,102.332462819751,EPA,attributable
2015,us,Black or African American,All Origins,M,666,wonder,YLL,absolute number,372755.270927781,539939.991867806,686778.028298749,EPA,attributable
2015,us,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,21829.7409434441,31620.6129510725,40219.9180338772,EPA,attributable
2015,us,Black or African American,All Origins,M,666,wonder,YLL,crude rate,1734.7938264635,2512.86738943123,3196.24798511374,EPA,attributable
2015,us,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,12613.372462438,18251.6075663461,23211.907869139,EPA,attributable
2015,us,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,402.665083919023,582.658215655299,741.009183537652,EPA,attributable
2015,us,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,25.0285756707165,36.2164633167597,46.0591324242994,EPA,attributable
2015,us,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,353124.935401708,510973.394469755,649842.339251415,EPA,attributable
2015,us,White,Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,9931.89933169258,14371.5036981846,18277.2952229345,EPA,attributable
2015,us,White,Hispanic or Latino,A,666,wonder,YLL,crude rate,700.701909282253,1013.91886327736,1289.47497669039,EPA,attributable
2015,us,White,Hispanic or Latino,F,666,wonder,Deaths,absolute number,5725.8124851416,8285.01588320173,10536.6231350616,EPA,attributable
2015,us,White,Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,318.132555860993,460.324763535581,585.426584751022,EPA,attributable
2015,us,White,Hispanic or Latino,F,666,wonder,Deaths,crude rate,22.9758914379724,33.2451728009413,42.2801672080982,EPA,attributable
2015,us,White,Hispanic or Latino,F,666,wonder,YLL,absolute number,138314.363664135,200135.212741596,254525.681355562,EPA,attributable
2015,us,White,Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,7413.20642545174,10726.6057244629,13641.7604541009,EPA,attributable
2015,us,White,Hispanic or Latino,F,666,wonder,YLL,crude rate,555.012203439423,803.07990050301,1021.33180892261,EPA,attributable
2015,us,White,Hispanic or Latino,M,666,wonder,Deaths,absolute number,6886.36655326676,9964.91510597729,12673.160059767,EPA,attributable
2015,us,White,Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,503.454595193936,728.523853909841,926.520628602209,EPA,attributable
2015,us,White,Hispanic or Latino,M,666,wonder,Deaths,crude rate,27.0319383182796,39.1165600041849,49.7475814543728,EPA,attributable
2015,us,White,Hispanic or Latino,M,666,wonder,YLL,absolute number,214729.874143751,310724.814023239,395172.99051507,EPA,attributable
2015,us,White,Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,12704.6242902201,18384.2235997913,23380.6515938052,EPA,attributable
2015,us,White,Hispanic or Latino,M,666,wonder,YLL,crude rate,842.906729992792,1219.72798596533,1551.22324988437,EPA,attributable
2015,us,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,137605.275118545,199865.858165716,254296.685538521,EPA,attributable
2015,us,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,470.392573822313,683.225373160899,869.292781994715,EPA,attributable
2015,us,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,68.3822025793321,99.3222650076883,126.371372396641,EPA,attributable
2015,us,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,2778259.90999837,4035305.33724714,5134267.46226474,EPA,attributable
2015,us,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,11717.0175927836,17018.4738507083,21653.2304860735,EPA,attributable
2015,us,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,1380.64134401735,2005.32331920686,2551.44664620305,EPA,attributable
2015,us,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,68767.8705065264,99880.3952398403,127081.243392064,EPA,attributable
2015,us,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,385.41968895734,559.79442990927,712.245601611774,EPA,attributable
2015,us,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,67.3817576741414,97.8671658563233,124.519742782496,EPA,attributable
2015,us,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,1226084.30361271,1780799.43351714,2265772.03363902,EPA,attributable
2015,us,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,9248.46333158393,13432.7290654159,17090.9206724972,EPA,attributable
2015,us,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,1201.37085568557,1744.90492451867,2220.10222202564,EPA,attributable
2015,us,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,68834.4158740404,99981.1917629381,127210.016661478,EPA,attributable
2015,us,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,566.847365317258,823.33923245326,1047.56700366971,EPA,attributable
2015,us,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,69.4087328815703,100.815380564186,128.271387999771,EPA,attributable
2015,us,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,1551697.6247596,2253822.82698637,2867627.74395369,EPA,attributable
2015,us,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,14370.0935009395,20872.3943644391,26556.7712091373,EPA,attributable
2015,us,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,1564.64414758728,2272.62750143681,2891.55367350078,EPA,attributable
