Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2011,us,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,1041.37840498799,1508.8650400644,1919.19239093209,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,416.000708419448,602.748167783806,766.662137794356,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,24.0363485178467,34.8265393210272,44.2974205728565,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,33689.0472096305,48812.4444718797,62086.7138715258,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,10949.6911174835,15865.1322588788,20179.5656363487,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,777.586395191488,1126.6537905092,1433.04094438278,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,absolute number,477.369331713644,691.659364191916,879.751320581549,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,age-adjusted rate,352.210648119013,510.317225585307,649.094447884342,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,crude rate,22.1389907660307,32.0771345367216,40.8002883068358,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,absolute number,14035.0221790645,20335.3124549155,25865.3593269163,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,age-adjusted rate,8952.33488655064,12971.0181285358,16498.3963474545,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,crude rate,650.903201736752,943.092202943996,1199.55957213055,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,absolute number,563.984486263002,817.171326801917,1039.39755930344,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,age-adjusted rate,490.248835599346,710.33388543066,903.506134627421,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,crude rate,25.9151057637884,37.5490494455401,47.7603521658063,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,absolute number,19652.4858037303,28474.9816534867,36218.6306116181,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,age-adjusted rate,13115.2014374221,19002.9456854507,24170.7151452968,EPA,attributable
2011,us,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,crude rate,903.032371510164,1308.42634708204,1664.24727236551,EPA,attributable
2011,us,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,4422.46988308625,6368.20504745186,8094.10096379673,EPA,attributable
2011,us,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,316.521164821735,455.779628291434,579.303948466414,EPA,attributable
2011,us,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,25.0881630607612,36.1260948878051,45.916903942438,EPA,attributable
2011,us,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,104103.492375237,149905.460778107,190532.485295519,EPA,attributable
2011,us,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,7248.7890361848,10438.0077532448,13266.8920027099,EPA,attributable
2011,us,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,590.567140297177,850.396439800095,1080.86887776163,EPA,attributable
2011,us,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,absolute number,2139.65594929907,3081.11293831581,3916.15961422665,EPA,attributable
2011,us,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,age-adjusted rate,258.989183087759,372.945436932018,474.021526527239,EPA,attributable
2011,us,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,crude rate,23.2809321062281,33.5246333187584,42.6105169505546,EPA,attributable
2011,us,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,absolute number,45632.9228802923,65711.5874847519,83520.8154476715,EPA,attributable
2011,us,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,age-adjusted rate,5726.26990417703,8245.85106583515,10480.650847743,EPA,attributable
