Year,Race,Hispanic.Origin,Education,Gender.Code,nation,measure1,measure2,attr,mean,lower,upper,source
2008,Asian or Pacific Islander,All Origins,666,F,us,Deaths,absolute number,attributable,390.307260366545,293.516661699151,520.319749525185,wonder
2008,Asian or Pacific Islander,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,64.6753004431416,47.8044481131504,86.6623177301254,wonder
2008,Asian or Pacific Islander,All Origins,666,F,us,Deaths,crude rate,attributable,4.66119666404665,3.50528679140979,6.21385489587543,wonder
2008,Asian or Pacific Islander,All Origins,666,F,us,YLL,absolute number,attributable,8214.99473189478,6200.10853808398,10852.6703416866,wonder
2008,Asian or Pacific Islander,All Origins,666,F,us,YLL,age-adjusted rate,attributable,1391.27382548915,1039.94418461873,1857.37006800738,wonder
2008,Asian or Pacific Islander,All Origins,666,F,us,YLL,crude rate,attributable,98.1065686646676,74.044037016641,129.606686652872,wonder
2008,Asian or Pacific Islander,All Origins,666,M,us,Deaths,absolute number,attributable,562.757485254083,424.096676299286,744.99033425725,wonder
2008,Asian or Pacific Islander,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,125.104144843877,93.3917847490249,166.207187186203,wonder
2008,Asian or Pacific Islander,All Origins,666,M,us,Deaths,crude rate,attributable,7.28851239851855,5.49265707586682,9.64868781009439,wonder
2008,Asian or Pacific Islander,All Origins,666,M,us,YLL,absolute number,attributable,14055.1461062695,10536.8691320215,18686.3226350862,wonder
2008,Asian or Pacific Islander,All Origins,666,M,us,YLL,age-adjusted rate,attributable,2882.35567991827,2175.0337090232,3811.39910265282,wonder
2008,Asian or Pacific Islander,All Origins,666,M,us,YLL,crude rate,attributable,182.034196510568,136.467489678315,242.014540503272,wonder
2008,Black or African American,All Origins,666,A,us,Deaths,absolute number,attributable,5591.3401943112,4231.76450797871,7326.12656069674,wonder
2008,Black or African American,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,213.675787417966,160.521704210556,280.776166977275,wonder
2008,Black or African American,All Origins,666,A,us,Deaths,crude rate,attributable,13.6211497941061,10.3090665660455,17.8472895273586,wonder
2008,Black or African American,All Origins,666,A,us,YLL,absolute number,attributable,149964.995152102,112719.987217345,197691.223432414,wonder
2008,Black or African American,All Origins,666,A,us,YLL,age-adjusted rate,attributable,5417.63309554864,4098.34575411439,7128.50034727628,wonder
2008,Black or African American,All Origins,666,A,us,YLL,crude rate,attributable,365.332029862442,274.598893524546,481.598628195209,wonder
2008,Black or African American,All Origins,666,F,us,Deaths,absolute number,attributable,2523.25331243285,1918.23473543998,3296.46718483594,wonder
2008,Black or African American,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,160.910517379359,121.230676841188,211.217252870003,wonder
2008,Black or African American,All Origins,666,F,us,Deaths,crude rate,attributable,11.7656039817971,8.94448057597262,15.3710003053058,wonder
2008,Black or African American,All Origins,666,F,us,YLL,absolute number,attributable,62912.1239856023,47709.3420114037,82406.2103210062,wonder
2008,Black or African American,All Origins,666,F,us,YLL,age-adjusted rate,attributable,4014.34545492818,3058.57353342803,5243.57084773981,wonder
2008,Black or African American,All Origins,666,F,us,YLL,crude rate,attributable,293.351100668778,222.462493786276,384.249504994336,wonder
2008,Black or African American,All Origins,666,M,us,Deaths,absolute number,attributable,3056.20784335098,2299.50860996883,4021.74247209569,wonder
2008,Black or African American,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,287.08462614329,214.716682172577,378.985324688135,wonder
2008,Black or African American,All Origins,666,M,us,Deaths,crude rate,attributable,15.5905561902158,11.730425426268,20.5160137031245,wonder
2008,Black or African American,All Origins,666,M,us,YLL,absolute number,attributable,86692.5993698327,64771.143742473,114680.345714908,wonder
2008,Black or African American,All Origins,666,M,us,YLL,age-adjusted rate,attributable,7241.75841669545,5447.58646948612,9580.2249330135,wonder
2008,Black or African American,All Origins,666,M,us,YLL,crude rate,attributable,442.242776351657,330.415406209532,585.015962730229,wonder
2008,White,Hispanic or Latino,666,A,us,Deaths,absolute number,attributable,2084.357349017,1524.63720017839,2832.00964097247,wonder
2008,White,Hispanic or Latino,666,A,us,Deaths,age-adjusted rate,attributable,108.341882150891,78.2798433132078,147.301117611383,wonder
2008,White,Hispanic or Latino,666,A,us,Deaths,crude rate,attributable,4.8268474289402,3.530676327271,6.5582221113422,wonder
2008,White,Hispanic or Latino,666,A,us,YLL,absolute number,attributable,52193.7975223982,38222.8719706998,70449.5764011433,wonder
2008,White,Hispanic or Latino,666,A,us,YLL,age-adjusted rate,attributable,2500.80375897141,1825.87082369555,3371.78651379402,wonder
2008,White,Hispanic or Latino,666,A,us,YLL,crude rate,attributable,120.867708935047,88.5145588809391,163.143501704329,wonder
2008,White,Hispanic or Latino,666,F,us,Deaths,absolute number,attributable,870.15529954782,638.219728685577,1184.86956442952,wonder
2008,White,Hispanic or Latino,666,F,us,Deaths,age-adjusted rate,attributable,78.4550598812376,56.694023944329,107.274234041334,wonder
2008,White,Hispanic or Latino,666,F,us,Deaths,crude rate,attributable,4.11008382388657,3.01456140566976,5.5966023912145,wonder
2008,White,Hispanic or Latino,666,F,us,YLL,absolute number,attributable,19223.1687536809,14163.6544174061,25980.3675652214,wonder
2008,White,Hispanic or Latino,666,F,us,YLL,age-adjusted rate,attributable,1722.10555697099,1267.02214425818,2322.53979195482,wonder
2008,White,Hispanic or Latino,666,F,us,YLL,crude rate,attributable,90.7985447878132,66.9004796481173,122.715437720064,wonder
2008,White,Hispanic or Latino,666,M,us,Deaths,absolute number,attributable,1211.12464894784,888.4801161186,1648.17735667192,wonder
2008,White,Hispanic or Latino,666,M,us,Deaths,age-adjusted rate,attributable,145.391218177812,105.117550475472,197.609269603861,wonder
2008,White,Hispanic or Latino,666,M,us,Deaths,crude rate,attributable,5.50227286787216,4.03646316736291,7.48785152621213,wonder
2008,White,Hispanic or Latino,666,M,us,YLL,absolute number,attributable,32904.1241674456,24034.0022909635,44640.2421305294,wonder
2008,White,Hispanic or Latino,666,M,us,YLL,age-adjusted rate,attributable,3409.35780749108,2488.10900318671,4608.02306519077,wonder
2008,White,Hispanic or Latino,666,M,us,YLL,crude rate,attributable,149.487065435352,109.189123371266,202.805543841784,wonder
2008,White,Not Hispanic or Latino,666,A,us,Deaths,absolute number,attributable,33711.3723507588,23938.4910823248,46444.3146648483,wonder
2008,White,Not Hispanic or Latino,666,A,us,Deaths,age-adjusted rate,attributable,147.583245089511,104.627303756618,204.565775980977,wonder
2008,White,Not Hispanic or Latino,666,A,us,Deaths,crude rate,attributable,16.8739271437307,11.9821984774495,23.2472879994609,wonder
2008,White,Not Hispanic or Latino,666,A,us,YLL,absolute number,attributable,710381.169269995,507446.949876279,981580.150747886,wonder
2008,White,Not Hispanic or Latino,666,A,us,YLL,age-adjusted rate,attributable,3472.80861763879,2469.58279622027,4791.16715528041,wonder
2008,White,Not Hispanic or Latino,666,A,us,YLL,crude rate,attributable,355.574966507416,253.998050640853,491.321200962001,wonder
2008,White,Not Hispanic or Latino,666,F,us,Deaths,absolute number,attributable,15458.0124620393,10987.8473447323,21326.6008926428,wonder
2008,White,Not Hispanic or Latino,666,F,us,Deaths,age-adjusted rate,attributable,113.542070061335,80.1582631443256,157.410479567796,wonder
2008,White,Not Hispanic or Latino,666,F,us,Deaths,crude rate,attributable,15.2105858173016,10.8119718104051,20.9852394585332,wonder
2008,White,Not Hispanic or Latino,666,F,us,YLL,absolute number,attributable,291506.436831455,207349.682172464,399907.888932331,wonder
2008,White,Not Hispanic or Latino,666,F,us,YLL,age-adjusted rate,attributable,2569.41961375091,1832.19085523311,3545.43750471657,wonder
2008,White,Not Hispanic or Latino,666,F,us,YLL,crude rate,attributable,286.840477364688,204.030766737938,393.506815870341,wonder
2008,White,Not Hispanic or Latino,666,M,us,Deaths,absolute number,attributable,18182.320674695,12873.6445461422,25126.692646822,wonder
2008,White,Not Hispanic or Latino,666,M,us,Deaths,age-adjusted rate,attributable,187.354404538425,131.887431389186,260.122281509552,wonder
2008,White,Not Hispanic or Latino,666,M,us,Deaths,crude rate,attributable,18.5236894878174,13.1153442080227,25.5984404176373,wonder
2008,White,Not Hispanic or Latino,666,M,us,YLL,absolute number,attributable,417615.858544255,295243.643351263,581084.544537861,wonder
2008,White,Not Hispanic or Latino,666,M,us,YLL,age-adjusted rate,attributable,4473.08302396196,3183.49044212863,6231.00066913153,wonder
2008,White,Not Hispanic or Latino,666,M,us,YLL,crude rate,attributable,425.456498500119,300.786773621374,591.994270795672,wonder
