Year,Race,Hispanic.Origin,Education,Gender.Code,nation,measure1,measure2,attr,mean,lower,upper,source
2005,American Indian or Alaska Native,All Origins,666,A,us,Deaths,absolute number,attributable,212.915477667818,156.656803851513,293.615597139406,wonder
2005,American Indian or Alaska Native,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,132.628365146418,97.0912737523854,183.194542642536,wonder
2005,American Indian or Alaska Native,All Origins,666,A,us,Deaths,crude rate,attributable,5.9902687763358,4.40745957499793,8.26072563185585,wonder
2005,American Indian or Alaska Native,All Origins,666,A,us,YLL,absolute number,attributable,5833.57070974581,4279.37005026172,8031.41055096925,wonder
2005,American Indian or Alaska Native,All Origins,666,A,us,YLL,age-adjusted rate,attributable,3186.02077061455,2342.57171420146,4376.70134800609,wonder
2005,American Indian or Alaska Native,All Origins,666,A,us,YLL,crude rate,attributable,164.124547730892,120.397901905767,225.959654884577,wonder
2005,American Indian or Alaska Native,All Origins,666,F,us,Deaths,absolute number,attributable,92.6233136161434,68.3103688953468,127.58298060483,wonder
2005,American Indian or Alaska Native,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,105.742413603814,77.097355582847,146.195620261552,wonder
2005,American Indian or Alaska Native,All Origins,666,F,us,Deaths,crude rate,attributable,5.20752109702293,3.84058476510753,7.17304355871073,wonder
2005,American Indian or Alaska Native,All Origins,666,F,us,YLL,absolute number,attributable,2343.73032636532,1719.70216609771,3227.62915941555,wonder
2005,American Indian or Alaska Native,All Origins,666,F,us,YLL,age-adjusted rate,attributable,2473.61921785116,1819.01948235391,3391.0368871245,wonder
2005,American Indian or Alaska Native,All Origins,666,F,us,YLL,crude rate,attributable,131.770551535878,96.6860821635406,181.465619019846,wonder
2005,American Indian or Alaska Native,All Origins,666,M,us,Deaths,absolute number,attributable,120.366970588957,88.1847614317257,165.80259479498,wonder
2005,American Indian or Alaska Native,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,166.369993718374,121.789479608044,229.882311714183,wonder
2005,American Indian or Alaska Native,All Origins,666,M,us,Deaths,crude rate,attributable,6.7785225517529,4.96616630925447,9.33725109519398,wonder
2005,American Indian or Alaska Native,All Origins,666,M,us,YLL,absolute number,attributable,3497.04142387091,2570.88393645057,4808.143448353,wonder
2005,American Indian or Alaska Native,All Origins,666,M,us,YLL,age-adjusted rate,attributable,4026.51400247698,2959.34117948764,5521.40147358515,wonder
2005,American Indian or Alaska Native,All Origins,666,M,us,YLL,crude rate,attributable,196.937532282613,144.780537849378,270.772859342145,wonder
