Year,Race,Hispanic.Origin,Education,Gender.Code,nation,measure1,measure2,attr,mean,lower,upper,source,method
2011,American Indian or Alaska Native,All Origins,666,A,us,Deaths,absolute number,attributable,162.792777293357,106.434760739495,246.670508868189,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,73.6030742635816,47.5236309611712,112.763580771028,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,us,Deaths,crude rate,attributable,3.7574659820764,2.45665071533497,5.69347154870068,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,us,YLL,absolute number,attributable,4477.88761476188,2908.76330965602,6795.19256557322,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,us,YLL,age-adjusted rate,attributable,1789.19402267331,1165.62908125803,2724.19403248368,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,A,us,YLL,crude rate,attributable,103.355386300148,67.1379858963216,156.841755090824,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,F,us,Deaths,absolute number,attributable,71.9134927130707,47.3710547183879,109.038915409898,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,59.7727896567333,38.8605658429629,91.6697907965063,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,F,us,Deaths,crude rate,attributable,3.33513706339795,2.19693070609033,5.05690537917883,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,F,us,YLL,absolute number,attributable,1884.18365157635,1242.72379789335,2861.3018933249,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,F,us,YLL,age-adjusted rate,attributable,1429.22729151548,940.189867441475,2175.64708064853,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,F,us,YLL,crude rate,attributable,87.3829165229604,57.633888183649,132.69879731852,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,M,us,Deaths,absolute number,attributable,90.7052272676734,58.8022133708573,138.440376848489,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,89.8391556939609,56.9918395239409,137.730186476788,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,M,us,Deaths,crude rate,attributable,4.16790818759162,2.70196364575177,6.36133988681079,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,M,us,YLL,absolute number,attributable,2592.44339139593,1669.33899340799,3941.59837825756,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,M,us,YLL,age-adjusted rate,attributable,2195.99965248141,1422.12365799583,3348.25005082085,wonder,GBD
2011,American Indian or Alaska Native,All Origins,666,M,us,YLL,crude rate,attributable,119.122859424418,76.7061818604886,181.116575613194,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,A,us,Deaths,absolute number,attributable,871.806402817814,625.544614862645,1199.62398836867,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,69.3498520358553,48.8869013548016,96.3888201756674,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,A,us,Deaths,crude rate,attributable,4.94565746506461,3.54864266220917,6.80532892872771,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,A,us,YLL,absolute number,attributable,20010.2432621012,14401.1355791943,27510.5388831889,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,A,us,YLL,age-adjusted rate,attributable,1574.36742284414,1123.00300762501,2169.8921958062,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,A,us,YLL,crude rate,attributable,113.515808839099,81.6959860038258,156.064123360225,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,F,us,Deaths,absolute number,attributable,365.243277716616,261.434171880286,504.797165042416,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,49.7720698306238,34.9101127899602,69.4545157239858,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,F,us,Deaths,crude rate,attributable,3.9740987113196,2.84458405931419,5.49254123337856,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,F,us,YLL,absolute number,attributable,7568.7785840632,5422.61399700501,10427.5069667216,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,F,us,YLL,age-adjusted rate,attributable,1077.77111103246,765.19407924766,1496.114555582,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,F,us,YLL,crude rate,attributable,82.3535299683917,59.0017793953798,113.458465978604,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,M,us,Deaths,absolute number,attributable,507.777131474425,365.862617492328,699.132473460361,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,95.0364157798938,67.2679946859826,131.568928583678,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,M,us,Deaths,crude rate,attributable,6.01836967224276,4.33634432281257,8.28638671248594,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,M,us,YLL,absolute number,attributable,12471.6460152145,8936.1609666947,17215.8228973923,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,M,us,YLL,age-adjusted rate,attributable,2196.1470205974,1571.57589232913,3033.54860164061,wonder,GBD
2011,Asian or Pacific Islander,All Origins,666,M,us,YLL,crude rate,attributable,147.818740719903,105.914813438076,204.048548046096,wonder,GBD
2011,Black or African American,All Origins,666,A,us,Deaths,absolute number,attributable,4615.67144232527,3324.0376217763,6317.37367665994,wonder,GBD
2011,Black or African American,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,161.885413784758,114.784206823249,222.653387957599,wonder,GBD
2011,Black or African American,All Origins,666,A,us,Deaths,crude rate,attributable,10.804074761105,7.78069917305563,14.7873128209676,wonder,GBD
2011,Black or African American,All Origins,666,A,us,YLL,absolute number,attributable,122900.604089725,88620.9945679868,168191.217708985,wonder,GBD
