Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2014,us,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,1089.3234389165,1582.15863323791,2012.95620334863,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,381.087349469932,553.500106985053,704.209711025954,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,24.1425552286246,35.0652072825907,44.6129263136804,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,34500.3584105965,50109.1209084979,63753.0672703029,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,10200.7283403214,14815.7744820097,18849.883017066,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,764.6276382005,1110.56291985651,1412.95219819968,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,absolute number,493.921852614182,717.42290727945,912.772783420851,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,age-adjusted rate,320.726637426416,465.856360569163,592.706202431575,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,crude rate,21.9830540189592,31.9304490005675,40.6249152548636,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,absolute number,14194.8543240327,20618.0666104495,26232.2402279329,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,age-adjusted rate,8268.29358574105,12009.7201432307,15279.8935913712,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,crude rate,631.772511673458,917.651384859982,1167.52225259289,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,absolute number,595.580486965052,864.987131727404,1100.50186434529,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,age-adjusted rate,450.252998838829,653.921776386395,831.968601211515,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,crude rate,26.2924252716209,38.1856189374971,48.5826242847942,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,absolute number,20316.0910562874,29505.9319693964,37539.671921731,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,age-adjusted rate,12278.4840940089,17832.5700235048,22687.9404757659,EPA,attributable
2014,us,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,crude rate,896.871737069223,1302.56535993666,1657.22188742761,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,4609.38432537587,6659.96371506255,8468.4110397544,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,273.826589825634,395.643978398206,503.077190481098,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,23.88780335927,34.5147838355429,43.8869322676036,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,105680.858118169,152695.160733052,194158.022504588,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,6363.26753331609,9194.09792926411,11690.6643543225,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,547.683460384894,791.331708536986,1006.21001305551,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,absolute number,2235.06644728356,3229.40352556232,4106.31766664266,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,age-adjusted rate,221.931018856259,320.663761740555,407.736989033618,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,crude rate,22.2267768639513,32.1150324875442,40.8355673809586,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,absolute number,45932.981191712,66367.6606037313,84389.1743703327,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,age-adjusted rate,4953.18718295168,7156.7626863332,9100.11425399116,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,crude rate,456.783790426043,659.997909688292,839.214131974526,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,absolute number,2374.68861327623,3431.09212856403,4362.76949356474,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,age-adjusted rate,339.206462702494,490.105783819326,623.188909579491,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,crude rate,25.6994368247329,37.1320832992147,47.214914138175,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,absolute number,59767.2318617825,86355.2710197667,109804.146288322,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,age-adjusted rate,8061.42827518944,11647.633691992,14810.4274206437,EPA,attributable
2014,us,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,crude rate,646.81499327271,934.556985554988,1188.326210373,EPA,attributable
2014,us,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,23459.4731631871,33931.1777079551,43151.3863452092,EPA,attributable
