Year,Race,Hispanic.Origin,Education,Gender.Code,nation,measure1,measure2,attr,mean,lower,upper,source
2000,American Indian or Alaska Native,All Origins,666,M,us,YLL,crude rate,attributable,215.024870715196,159.415378943116,292.151328629531,wonder
2000,Asian or Pacific Islander,All Origins,666,A,us,Deaths,absolute number,attributable,966.670768579336,777.833898085321,1210.65937836034,wonder
2000,Asian or Pacific Islander,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,150.276309454798,119.583692321632,189.532321244784,wonder
2000,Asian or Pacific Islander,All Origins,666,A,us,Deaths,crude rate,attributable,8.1277806862161,6.54003776614995,10.1792401641407,wonder
2000,Asian or Pacific Islander,All Origins,666,A,us,YLL,absolute number,attributable,23460.7262423179,18915.9043286396,29328.453484438,wonder
2000,Asian or Pacific Islander,All Origins,666,A,us,YLL,age-adjusted rate,attributable,3399.11261335082,2728.78136181498,4259.71834375564,wonder
2000,Asian or Pacific Islander,All Origins,666,A,us,YLL,crude rate,attributable,197.258098449747,159.045175319182,246.594027186453,wonder
2000,Asian or Pacific Islander,All Origins,666,F,us,Deaths,absolute number,attributable,381.298667738202,306.707664408032,479.320849580305,wonder
2000,Asian or Pacific Islander,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,105.151220735015,83.4965086110343,133.00315060592,wonder
2000,Asian or Pacific Islander,All Origins,666,F,us,Deaths,crude rate,attributable,6.23481931859223,5.0151417589648,7.83763266337769,wonder
2000,Asian or Pacific Islander,All Origins,666,F,us,YLL,absolute number,attributable,8541.25310091447,6896.06834777193,10676.6482615773,wonder
2000,Asian or Pacific Islander,All Origins,666,F,us,YLL,age-adjusted rate,attributable,2281.99722648453,1829.91772301506,2865.84552155526,wonder
2000,Asian or Pacific Islander,All Origins,666,F,us,YLL,crude rate,attributable,139.662617114442,112.761317557347,174.579610345769,wonder
2000,Asian or Pacific Islander,All Origins,666,M,us,Deaths,absolute number,attributable,585.786439782149,472.163665224725,733.695442093497,wonder
2000,Asian or Pacific Islander,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,208.626456302355,166.681832847153,262.523259540357,wonder
2000,Asian or Pacific Islander,All Origins,666,M,us,Deaths,crude rate,attributable,10.1386022940313,8.17205605030035,12.6985634817628,wonder
2000,Asian or Pacific Islander,All Origins,666,M,us,YLL,absolute number,attributable,14948.6174914759,12034.2571232774,18683.007100677,wonder
2000,Asian or Pacific Islander,All Origins,666,M,us,YLL,age-adjusted rate,attributable,4796.80072731679,3853.81432218258,5990.32121428952,wonder
2000,Asian or Pacific Islander,All Origins,666,M,us,YLL,crude rate,attributable,258.725838119498,208.285031183716,323.359446013757,wonder
2000,Black or African American,All Origins,666,A,us,Deaths,absolute number,attributable,8123.99421262379,6607.330653758,10028.2430491102,wonder
2000,Black or African American,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,385.945959052934,309.795853864128,479.721403899537,wonder
2000,Black or African American,All Origins,666,A,us,Deaths,crude rate,attributable,22.1189212303209,17.9895532232238,27.3035544187251,wonder
2000,Black or African American,All Origins,666,A,us,YLL,absolute number,attributable,215583.979400341,175273.623171993,265858.792656858,wonder
2000,Black or African American,All Origins,666,A,us,YLL,age-adjusted rate,attributable,9832.95336848411,7967.7426935193,12139.9930437744,wonder
2000,Black or African American,All Origins,666,A,us,YLL,crude rate,attributable,586.963128489872,477.211500061145,723.844643319365,wonder
2000,Black or African American,All Origins,666,F,us,Deaths,absolute number,attributable,3715.41229067458,3014.64158231127,4614.6694693244,wonder
2000,Black or African American,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,289.041846067995,230.992453496675,359.564850692201,wonder
2000,Black or African American,All Origins,666,F,us,Deaths,crude rate,attributable,19.2978616741215,15.6580566841843,23.9686059375783,wonder
2000,Black or African American,All Origins,666,F,us,YLL,absolute number,attributable,91341.052196126,74424.3530930277,112426.515399059,wonder
2000,Black or African American,All Origins,666,F,us,YLL,age-adjusted rate,attributable,7214.12072353996,5856.33379010023,8884.7672973429,wonder
2000,Black or African American,All Origins,666,F,us,YLL,crude rate,attributable,474.425676761035,386.560295012229,583.943630729772,wonder
2000,Black or African American,All Origins,666,M,us,Deaths,absolute number,attributable,4394.33313340934,3557.21220493488,5430.13363113043,wonder
2000,Black or African American,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,524.68111766493,422.45271137999,653.504786334477,wonder
2000,Black or African American,All Origins,666,M,us,Deaths,crude rate,attributable,25.1453408592505,20.3551507558044,31.0724191636599,wonder
2000,Black or African American,All Origins,666,M,us,YLL,absolute number,attributable,123802.445267643,99562.9127079247,153020.419128319,wonder
2000,Black or African American,All Origins,666,M,us,YLL,age-adjusted rate,attributable,13334.3962680131,10787.1737848457,16518.6426969674,wonder
2000,Black or African American,All Origins,666,M,us,YLL,crude rate,attributable,708.424826009568,569.720888465777,875.616499840028,wonder
2000,White,Hispanic or Latino,666,A,us,Deaths,absolute number,attributable,2226.73463248232,1734.70248743864,2871.58483478884,wonder
2000,White,Hispanic or Latino,666,A,us,Deaths,age-adjusted rate,attributable,177.554923048677,135.583003087796,230.34825092668,wonder
2000,White,Hispanic or Latino,666,A,us,Deaths,crude rate,attributable,6.73347002207712,5.24560359640582,8.68344620811272,wonder
2000,White,Hispanic or Latino,666,A,us,YLL,absolute number,attributable,55958.9390362584,43746.9294228293,71525.9917745561,wonder
2000,White,Hispanic or Latino,666,A,us,YLL,age-adjusted rate,attributable,4063.19575569935,3147.06250072223,5193.65623705588,wonder
2000,White,Hispanic or Latino,666,A,us,YLL,crude rate,attributable,169.215421079538,132.287266533491,216.288961597731,wonder
2000,White,Hispanic or Latino,666,F,us,Deaths,absolute number,attributable,928.030242656485,720.531174715239,1202.36814842738,wonder
2000,White,Hispanic or Latino,666,F,us,Deaths,age-adjusted rate,attributable,127.204279492937,97.110865635071,165.425407157824,wonder
2000,White,Hispanic or Latino,666,F,us,Deaths,crude rate,attributable,5.79325449097733,4.49793581280232,7.50581646536208,wonder
2000,White,Hispanic or Latino,666,F,us,YLL,absolute number,attributable,20682.4183121406,16180.2010426258,26443.4627094863,wonder
2000,White,Hispanic or Latino,666,F,us,YLL,age-adjusted rate,attributable,2769.69132706233,2150.60978408845,3549.84479279074,wonder
2000,White,Hispanic or Latino,666,F,us,YLL,crude rate,attributable,129.110569099666,101.00535310874,165.074048298476,wonder
2000,White,Hispanic or Latino,666,M,us,Deaths,absolute number,attributable,1294.79269248947,1001.88089112863,1661.10783465934,wonder
2000,White,Hispanic or Latino,666,M,us,Deaths,age-adjusted rate,attributable,241.851437791195,184.379035218864,313.914824417774,wonder
2000,White,Hispanic or Latino,666,M,us,Deaths,crude rate,attributable,7.59387246157322,5.8759643555681,9.74228624743778,wonder
2000,White,Hispanic or Latino,666,M,us,YLL,absolute number,attributable,35193.9550565862,27432.3058545772,45007.6344656077,wonder
2000,White,Hispanic or Latino,666,M,us,YLL,age-adjusted rate,attributable,5614.12953525263,4344.95183722126,7181.5141469752,wonder
2000,White,Hispanic or Latino,666,M,us,YLL,crude rate,attributable,206.410190348081,160.888637381788,263.96676310537,wonder
2000,White,Not Hispanic or Latino,666,A,us,Deaths,absolute number,attributable,51357.5680903211,39736.3663052147,66422.3933271628,wonder
2000,White,Not Hispanic or Latino,666,A,us,Deaths,age-adjusted rate,attributable,251.692115571499,193.850240222729,324.882536399052,wonder
2000,White,Not Hispanic or Latino,666,A,us,Deaths,crude rate,attributable,26.006818448985,20.1219898595012,33.6354541003305,wonder
2000,White,Not Hispanic or Latino,666,A,us,YLL,absolute number,attributable,1076704.01405703,839723.277708529,1382530.25783521,wonder
2000,White,Not Hispanic or Latino,666,A,us,YLL,age-adjusted rate,attributable,5870.25266712402,4556.51960998125,7558.37849935654,wonder
2000,White,Not Hispanic or Latino,666,A,us,YLL,crude rate,attributable,545.229201032824,425.225174064813,700.095716224631,wonder
2000,White,Not Hispanic or Latino,666,F,us,Deaths,absolute number,attributable,23673.7164739592,18366.522385102,30643.0983719776,wonder
2000,White,Not Hispanic or Latino,666,F,us,Deaths,age-adjusted rate,attributable,187.027897449759,143.885149849785,241.451175350989,wonder
2000,White,Not Hispanic or Latino,666,F,us,Deaths,crude rate,attributable,23.4786138882704,18.2151580646166,30.390558905584,wonder
2000,White,Not Hispanic or Latino,666,F,us,YLL,absolute number,attributable,440190.682476042,342492.941137213,564879.733238506,wonder
2000,White,Not Hispanic or Latino,666,F,us,YLL,age-adjusted rate,attributable,4190.6946372514,3265.9611933333,5384.94605091191,wonder
2000,White,Not Hispanic or Latino,666,F,us,YLL,crude rate,attributable,436.562931825162,339.670348475452,560.224380679932,wonder
2000,White,Not Hispanic or Latino,666,M,us,Deaths,absolute number,attributable,27554.8728231571,21308.4185725319,35689.7382233634,wonder
2000,White,Not Hispanic or Latino,666,M,us,Deaths,age-adjusted rate,attributable,331.741036147201,254.246528264675,429.277247259258,wonder
2000,White,Not Hispanic or Latino,666,M,us,Deaths,crude rate,attributable,28.5110360342224,22.0478277527446,36.9281839574715,wonder
2000,White,Not Hispanic or Latino,666,M,us,YLL,absolute number,attributable,634107.215520319,490867.559437969,819674.786302645,wonder
2000,White,Not Hispanic or Latino,666,M,us,YLL,age-adjusted rate,attributable,7814.37860306478,6050.39653262759,10094.018138247,wonder
2000,White,Not Hispanic or Latino,666,M,us,YLL,crude rate,attributable,656.1109458675,507.900826288889,848.117772801996,wonder
