Year,nation,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2012,us,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,1023.95163658733,1486.53034028022,1891.22370941503,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,391.997229728748,569.085252150853,724.013154916998,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,23.3088640145207,33.8388380046265,43.0511312142745,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,33173.160078561,48159.4122004685,61270.341894164,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,10397.7326021892,15094.9951452681,19204.4601705567,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,755.141795349002,1096.28340820981,1394.73586085963,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,absolute number,462.146196760171,670.928167584538,853.582239444341,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,age-adjusted rate,328.112292247306,476.342292856059,606.022135785341,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,crude rate,21.1351663323689,30.6833173536413,39.0365705386821,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,absolute number,13577.8543384607,19711.8682245927,25078.244491292,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,age-adjusted rate,8380.80670518367,12166.9708092547,15479.3175967068,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,crude rate,620.951144663351,901.475802612097,1146.89436451714,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,absolute number,561.822678080865,815.626386371444,1037.6721777063,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,age-adjusted rate,465.569169166245,675.890301100242,859.894398161187,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,crude rate,25.463907934822,36.9672425519011,47.0311894313321,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,absolute number,19596.3233996214,28448.9734291196,36193.9102326433,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,age-adjusted rate,12576.9779653079,18258.6347784289,23229.3579867682,EPA,attributable
2012,us,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,crude rate,888.178769524738,1289.41402421465,1640.44356684474,EPA,attributable
2012,us,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,4359.95192116031,6294.29816698095,8002.67762240816,EPA,attributable
2012,us,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,289.184641831451,417.484961741123,530.797472948459,EPA,attributable
2012,us,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,24.0056799450391,34.6560948394539,44.0623477461951,EPA,attributable
2012,us,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,101774.869623348,146928.541162555,186807.443381513,EPA,attributable
