Year,Race,Hispanic.Origin,Education,Gender.Code,nation,measure1,measure2,attr,mean,lower,upper,source
2004,Asian or Pacific Islander,All Origins,666,M,us,YLL,age-adjusted rate,attributable,3458.24863075211,2688.50289863232,4450.29586010578,wonder
2004,Asian or Pacific Islander,All Origins,666,M,us,YLL,crude rate,attributable,202.574635087464,157.30005915215,260.647240046108,wonder
2004,Black or African American,All Origins,666,A,us,Deaths,absolute number,attributable,6683.89051428967,5247.42227440185,8520.47244608512,wonder
2004,Black or African American,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,286.477439695649,222.596577085913,366.211085989525,wonder
2004,Black or African American,All Origins,666,A,us,Deaths,crude rate,attributable,17.2537374915186,13.5456507308302,21.9946742954831,wonder
2004,Black or African American,All Origins,666,A,us,YLL,absolute number,attributable,179409.535474131,140147.924959879,228639.006742977,wonder
2004,Black or African American,All Origins,666,A,us,YLL,age-adjusted rate,attributable,7281.40616480134,5695.92624207585,9271.55156710938,wonder
2004,Black or African American,All Origins,666,A,us,YLL,crude rate,attributable,463.126231934535,361.776648206481,590.206765689986,wonder
2004,Black or African American,All Origins,666,F,us,Deaths,absolute number,attributable,3037.92816109203,2383.10058134115,3859.78281362294,wonder
2004,Black or African American,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,215.76206948815,167.831583531717,276.402460019289,wonder
2004,Black or African American,All Origins,666,F,us,Deaths,crude rate,attributable,14.9818951060666,11.7525369408424,19.034966654745,wonder
2004,Black or African American,All Origins,666,F,us,YLL,absolute number,attributable,75250.5812471635,59183.6031550248,95596.7091738123,wonder
2004,Black or African American,All Origins,666,F,us,YLL,age-adjusted rate,attributable,5356.48261772856,4213.29180364137,6797.65468506139,wonder
2004,Black or African American,All Origins,666,F,us,YLL,crude rate,attributable,371.106969991775,291.870803866845,471.446259878766,wonder
2004,Black or African American,All Origins,666,M,us,Deaths,absolute number,attributable,3632.05182248425,2834.05962807485,4646.13509636728,wonder
2004,Black or African American,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,385.561167566032,298.788262192585,495.077958637818,wonder
2004,Black or African American,All Origins,666,M,us,Deaths,crude rate,attributable,19.6736880607077,15.3512140776817,25.1666597948802,wonder
2004,Black or African American,All Origins,666,M,us,YLL,absolute number,attributable,103725.31107894,80464.0942310168,132654.662487652,wonder
2004,Black or African American,All Origins,666,M,us,YLL,age-adjusted rate,attributable,9799.9469358025,7624.4012755892,12529.6229323997,wonder
2004,Black or African American,All Origins,666,M,us,YLL,crude rate,attributable,561.847548962329,435.848816965848,718.548792014612,wonder
2004,White,Hispanic or Latino,666,A,us,Deaths,absolute number,attributable,2136.26658127838,1609.52592247894,2834.35380283608,wonder
2004,White,Hispanic or Latino,666,A,us,Deaths,age-adjusted rate,attributable,137.965709769864,102.383984980276,183.365681047952,wonder
2004,White,Hispanic or Latino,666,A,us,Deaths,crude rate,attributable,5.61434750718304,4.23001414234013,7.44899880327898,wonder
2004,White,Hispanic or Latino,666,A,us,YLL,absolute number,attributable,53852.3790689921,40631.2149063739,70863.5696523706,wonder
2004,White,Hispanic or Latino,666,A,us,YLL,age-adjusted rate,attributable,3173.62258584507,2387.54215554917,4171.77376334332,wonder
2004,White,Hispanic or Latino,666,A,us,YLL,crude rate,attributable,141.530075334017,106.783377188304,186.237386810497,wonder
2004,White,Hispanic or Latino,666,F,us,Deaths,absolute number,attributable,882.51732140724,662.04738926317,1175.42801855612,wonder
2004,White,Hispanic or Latino,666,F,us,Deaths,age-adjusted rate,attributable,99.0913440473761,73.4118578583212,132.363638884593,wonder
2004,White,Hispanic or Latino,666,F,us,Deaths,crude rate,attributable,4.76089769081433,3.57153317028008,6.34105688751683,wonder
2004,White,Hispanic or Latino,666,F,us,YLL,absolute number,attributable,19435.8347715902,14741.295487751,25594.9229142447,wonder
2004,White,Hispanic or Latino,666,F,us,YLL,age-adjusted rate,attributable,2160.46743754024,1629.35837698165,2842.03695855779,wonder
2004,White,Hispanic or Latino,666,F,us,YLL,crude rate,attributable,104.850090347874,79.5245576997121,138.07639401875,wonder
2004,White,Hispanic or Latino,666,M,us,Deaths,absolute number,attributable,1249.97107136381,940.759802640919,1654.5277338829,wonder
2004,White,Hispanic or Latino,666,M,us,Deaths,age-adjusted rate,attributable,186.601793710756,137.949826805871,248.533680764123,wonder
2004,White,Hispanic or Latino,666,M,us,Deaths,crude rate,attributable,6.40572358685475,4.82110938036883,8.47895409169373,wonder
2004,White,Hispanic or Latino,666,M,us,YLL,absolute number,attributable,34338.3944701009,25891.496899746,45378.1348844211,wonder
2004,White,Hispanic or Latino,666,M,us,YLL,age-adjusted rate,attributable,4365.89643484074,3270.18220383906,5747.16578079964,wonder
2004,White,Hispanic or Latino,666,M,us,YLL,crude rate,attributable,175.973883261036,132.686088653812,232.549213030554,wonder
2004,White,Not Hispanic or Latino,666,A,us,Deaths,absolute number,attributable,39807.3544488782,29313.5851383526,53364.1251962729,wonder
2004,White,Not Hispanic or Latino,666,A,us,Deaths,age-adjusted rate,attributable,185.471248033725,136.064460065692,249.243595736077,wonder
2004,White,Not Hispanic or Latino,666,A,us,Deaths,crude rate,attributable,20.041976583222,14.7586343038102,26.8674611105177,wonder
2004,White,Not Hispanic or Latino,666,A,us,YLL,absolute number,attributable,840220.12992459,624122.484598416,1123337.6244244,wonder
2004,White,Not Hispanic or Latino,666,A,us,YLL,age-adjusted rate,attributable,4351.30717780346,3222.49054274498,5814.09397744644,wonder
2004,White,Not Hispanic or Latino,666,A,us,YLL,crude rate,attributable,423.029171414201,314.229578794234,565.571530071889,wonder
2004,White,Not Hispanic or Latino,666,F,us,Deaths,absolute number,attributable,18337.5315011282,13580.6196333081,24648.943794395,wonder
2004,White,Not Hispanic or Latino,666,F,us,Deaths,age-adjusted rate,attributable,140.613779237492,103.493754487721,188.943366121134,wonder
2004,White,Not Hispanic or Latino,666,F,us,Deaths,crude rate,attributable,18.1163489962331,13.4168137541833,24.3516346865074,wonder
2004,White,Not Hispanic or Latino,666,F,us,YLL,absolute number,attributable,344732.624276278,255216.730934101,457761.550662279,wonder
2004,White,Not Hispanic or Latino,666,F,us,YLL,age-adjusted rate,attributable,3171.6740145327,2351.61523636239,4238.55287362551,wonder
2004,White,Not Hispanic or Latino,666,F,us,YLL,crude rate,attributable,340.574549600209,252.138373531653,452.240150662836,wonder
2004,White,Not Hispanic or Latino,666,M,us,Deaths,absolute number,attributable,21376.082838064,15774.9523394872,28633.3747302718,wonder
2004,White,Not Hispanic or Latino,666,M,us,Deaths,age-adjusted rate,attributable,239.38362968948,175.245551345547,322.988629202293,wonder
2004,White,Not Hispanic or Latino,666,M,us,Deaths,crude rate,attributable,21.946921610752,16.1962154165862,29.3980162510203,wonder
2004,White,Not Hispanic or Latino,666,M,us,YLL,absolute number,attributable,493767.442569872,363653.866289594,666832.408267965,wonder
2004,White,Not Hispanic or Latino,666,M,us,YLL,age-adjusted rate,attributable,5684.31611863822,4189.01715476659,7627.84697452694,wonder
2004,White,Not Hispanic or Latino,666,M,us,YLL,crude rate,attributable,506.953282232132,373.365080841324,684.63987076743,wonder
