Year,Race,Hispanic.Origin,Education,Gender.Code,nation,measure1,measure2,attr,mean,lower,upper,source,method
2012,American Indian or Alaska Native,All Origins,666,A,us,Deaths,absolute number,attributable,149.33269379425,90.7627095996361,236.232330681444,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,65.2242820886717,39.0822663728578,104.374966274336,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,us,Deaths,crude rate,attributable,3.39935532909846,2.06608943240545,5.37750717410709,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,us,YLL,absolute number,attributable,4025.44787482311,2443.81151997957,6366.29043177058,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,us,YLL,age-adjusted rate,attributable,1573.64913382575,953.26654763269,2495.47957723371,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,A,us,YLL,crude rate,attributable,91.633836754741,55.6300398973625,144.919928489639,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,F,us,Deaths,absolute number,attributable,63.7097521944798,38.9152731343491,101.096369945854,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,F,us,Deaths,age-adjusted rate,attributable,50.9904280834471,30.6139962340567,82.0643649035491,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,F,us,Deaths,crude rate,attributable,2.91361525652261,1.77969823473601,4.62340404266735,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,F,us,YLL,absolute number,attributable,1614.47217065407,988.734039217431,2565.768268784,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,F,us,YLL,age-adjusted rate,attributable,1210.4600260665,736.061554943777,1929.92361888341,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,F,us,YLL,crude rate,attributable,73.8340769759962,45.217419344424,117.339360382544,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,M,us,Deaths,absolute number,attributable,85.5996134248317,51.7327946717567,135.782207064145,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,M,us,Deaths,age-adjusted rate,attributable,82.1988296609347,48.8953075548905,132.409879052805,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,M,us,Deaths,crude rate,attributable,3.8796950720322,2.34472400657179,6.15415816192927,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,M,us,YLL,absolute number,attributable,2413.10588427082,1455.46063681202,3830.77173890287,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,M,us,YLL,age-adjusted rate,attributable,1988.69610836681,1196.72321218523,3157.62980817349,wonder,GBD
2012,American Indian or Alaska Native,All Origins,666,M,us,YLL,crude rate,attributable,109.370996350569,65.9669271186026,173.624922390015,wonder,GBD
2012,Asian or Pacific Islander,All Origins,666,A,us,Deaths,absolute number,attributable,795.709598297155,544.231694485785,1134.34802703712,wonder,GBD
2012,Asian or Pacific Islander,All Origins,666,A,us,Deaths,age-adjusted rate,attributable,58.9296264798384,39.4617735535757,84.377943693718,wonder,GBD
2012,Asian or Pacific Islander,All Origins,666,A,us,Deaths,crude rate,attributable,4.38113774906803,2.99651283087892,6.24566421275876,wonder,GBD
2012,Asian or Pacific Islander,All Origins,666,A,us,YLL,absolute number,attributable,18166.0037716539,12425.4606645503,25766.3770182628,wonder,GBD
2012,Asian or Pacific Islander,All Origins,666,A,us,YLL,age-adjusted rate,attributable,1348.22283070244,915.79437167213,1918.19598748684,wonder,GBD
2012,Asian or Pacific Islander,All Origins,666,A,us,YLL,crude rate,attributable,100.021119569282,68.4139727402054,141.868399291664,wonder,GBD
2012,Asian or Pacific Islander,All Origins,666,F,us,Deaths,absolute number,attributable,325.79821571834,222.729515546509,465.216686061395,wonder,GBD
