Year,Race,Hispanic.Origin,Education,Gender.Code,STATEFP,measure1,measure2,attr,mean,lower,upper,source,method
2002,American Indian or Alaska Native,All Origins,666,A,26,YLL,crude rate,attributable,20.4617737951419,11.2812193056303,34.415775259886,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,27,Deaths,absolute number,attributable,0.365817395988822,0.15949033226939,0.726479940322203,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,27,Deaths,age-adjusted rate,attributable,2.84974962627099,1.24244368846915,5.65934250565227,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,27,Deaths,crude rate,attributable,0.560210407333574,0.244242469018975,1.11252670799725,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,27,YLL,absolute number,attributable,9.39451825994028,4.09585453075203,18.6566553140239,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,27,YLL,age-adjusted rate,attributable,73.1841218974696,31.9070663294198,145.33698258087,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,27,YLL,crude rate,attributable,14.3867048391122,6.27236528445947,28.5706819510321,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,35,Deaths,absolute number,attributable,0.856967776669301,0.181028588748261,2.18231516872528,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,35,Deaths,age-adjusted rate,attributable,1.89869836026006,0.398378334967744,4.83157550334929,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,35,Deaths,crude rate,attributable,0.444517639594836,0.0939013147989276,1.13198840617331,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,35,YLL,absolute number,attributable,17.5358667845886,3.68038226992457,44.3827297682511,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,35,YLL,age-adjusted rate,attributable,38.6310536146012,8.15452096981302,97.8518472897444,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,35,YLL,crude rate,attributable,9.09602708940928,1.90905058973399,23.0217597586189,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,37,Deaths,absolute number,attributable,5.49104837940542,3.83443365242641,7.60990919287237,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,37,Deaths,age-adjusted rate,attributable,19.9897606452031,13.5347670136191,28.2341534978772,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,37,Deaths,crude rate,attributable,4.71322487781896,3.29127460445346,6.53194269063661,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,37,YLL,absolute number,attributable,112.100411035593,77.5277682411859,157.408443538287,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,37,YLL,age-adjusted rate,attributable,396.186380133437,270.858189981178,556.26789663201,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,37,YLL,crude rate,attributable,96.2210509906123,66.5457269265048,135.111064554807,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,40,Deaths,absolute number,attributable,26.4323643030427,18.573067482812,36.8064442177578,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,40,Deaths,age-adjusted rate,attributable,28.726316232904,20.0964256401143,40.2108198182557,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,40,Deaths,crude rate,attributable,8.13098366044341,5.71334847294283,11.322203080379,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,40,YLL,absolute number,attributable,695.286517685152,487.668843562551,971.79873330869,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,40,YLL,age-adjusted rate,attributable,711.506061939329,498.651449092566,991.184515251186,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,40,YLL,crude rate,attributable,213.880349476487,150.014102153472,298.939570111138,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,46,Deaths,absolute number,attributable,0.0974441397015818,0.0134588348406039,0.322945146521668,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,46,Deaths,age-adjusted rate,attributable,0.754383505033307,0.104194290511596,2.50014513250976,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,46,Deaths,crude rate,attributable,0.1451508791527,0.0200480163862838,0.481052755755989,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,46,YLL,absolute number,attributable,2.50245275317266,0.345634928939895,8.29352050838391,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,46,YLL,age-adjusted rate,attributable,19.3732438389827,2.67580266965386,64.2059654827936,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,46,YLL,crude rate,attributable,3.72760453602947,0.514851010590759,12.3538654735881,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,53,Deaths,absolute number,attributable,1.6788296489139,0.751781828760025,3.13689055383247,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,53,Deaths,age-adjusted rate,attributable,6.34815375783283,2.80709093270777,11.9094757591212,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,53,Deaths,crude rate,attributable,1.42649665551912,0.638786826942217,2.66540675325006,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,53,YLL,absolute number,attributable,47.3737473999131,21.238100715751,89.1065473982576,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,53,YLL,age-adjusted rate,attributable,154.830402511505,69.4626230917741,289.298366985481,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,A,53,YLL,crude rate,attributable,40.2533349760072,18.0459522264196,75.713573399602,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,4,Deaths,absolute number,attributable,0.703087245638547,0.291543188331358,1.47069956875493,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,4,Deaths,age-adjusted rate,attributable,2.28012039669554,0.950033322674205,4.84028359099022,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,4,Deaths,crude rate,attributable,0.474011640253324,0.196554361870299,0.991525190123803,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,4,YLL,absolute number,attributable,14.8400116525301,6.18145473591706,31.1286010410566,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,4,YLL,age-adjusted rate,attributable,46.7771625061497,19.6255143586251,97.6278614276614,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,4,YLL,crude rate,attributable,10.0049294144222,4.16745079177564,20.9864697870627,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,6,Deaths,absolute number,attributable,3.97027994605221,3.02523854434678,5.14041393474996,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,6,Deaths,age-adjusted rate,attributable,7.36845876366087,5.48778133361746,9.59887388070833,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,6,Deaths,crude rate,attributable,1.55786448164526,1.18704769960322,2.0170034352021,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,6,YLL,absolute number,attributable,70.6750344841331,53.2818099145655,91.8768407798266,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,6,YLL,age-adjusted rate,attributable,133.19915619413,99.0435531325596,173.691699008488,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,6,YLL,crude rate,attributable,27.7315774852006,20.9067975839365,36.0507744747293,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,37,Deaths,absolute number,attributable,0.6604971445916,0.373596660045079,1.03150131879305,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,37,Deaths,age-adjusted rate,attributable,5.1132619967867,2.8922117522796,7.98540392825027,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,37,Deaths,crude rate,attributable,1.12407825965656,0.635811807629603,1.75547800131562,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,37,YLL,absolute number,attributable,11.2968226152255,6.38981596321594,17.6422979587313,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,37,YLL,age-adjusted rate,attributable,87.4547516758601,49.4669861917048,136.578473392413,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,37,YLL,crude rate,attributable,19.2256890267456,10.8746165918684,30.0248437834736,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,40,Deaths,absolute number,attributable,6.17284553744279,4.11184872432063,8.89523028757225,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,40,Deaths,age-adjusted rate,attributable,13.2129142185742,8.66180560028057,19.2313116804076,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,40,Deaths,crude rate,attributable,3.73738112641467,2.48953998990139,5.38566299613855,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,40,YLL,absolute number,attributable,112.113653660239,73.0366399437927,163.416218827468,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,40,YLL,age-adjusted rate,attributable,245.166488550267,158.469002204933,358.650509856567,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,F,40,YLL,crude rate,attributable,67.8797890958974,44.2204098591061,98.9411914312766,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,4,Deaths,absolute number,attributable,1.10504384599566,0.531362254372088,2.178999376571,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,4,Deaths,age-adjusted rate,attributable,3.97385620138935,1.8954174198954,7.97169094580904,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,4,Deaths,crude rate,attributable,0.772050671060536,0.371241907324121,1.52238115891805,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,4,YLL,absolute number,attributable,29.8136155204327,14.3834718629073,58.8127792798378,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,4,YLL,age-adjusted rate,attributable,101.002867734391,48.209478729732,198.593723665571,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,4,YLL,crude rate,attributable,20.8296005201058,10.049166052712,41.0901756292053,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,6,Deaths,absolute number,attributable,6.62527966276239,5.09827160800002,8.5207351864843,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,6,Deaths,age-adjusted rate,attributable,12.4220830672827,9.29427299671238,16.1038841527243,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,6,Deaths,crude rate,attributable,2.5664755595697,1.97494900502428,3.3007298889719,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,6,YLL,absolute number,attributable,162.180249341344,124.478402158601,207.168660876242,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,6,YLL,age-adjusted rate,attributable,296.544345629368,225.259964742618,380.504052991132,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,6,YLL,crude rate,attributable,62.8247662538569,48.2199685290169,80.2522054783676,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,37,Deaths,absolute number,attributable,2.38907146574112,1.60527572692236,3.45676287897087,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,37,Deaths,age-adjusted rate,attributable,26.3711498309086,17.7759786788328,37.7620468408787,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,37,Deaths,crude rate,attributable,4.13735014155778,2.77998705826123,5.98635854629204,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,37,YLL,absolute number,attributable,47.3046092269094,31.3601317280566,69.44155934547,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,37,YLL,age-adjusted rate,attributable,482.892559233437,324.64583222209,696.674546927573,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,37,YLL,crude rate,attributable,81.9212545492334,54.3089008867703,120.257618705788,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,40,Deaths,absolute number,attributable,12.2450454192167,8.42448139921979,17.334116192972,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,40,Deaths,age-adjusted rate,attributable,28.194960780617,19.4239434798357,39.9376618550047,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,40,Deaths,crude rate,attributable,7.6571255208744,5.26803366697711,10.8394455830037,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,40,YLL,absolute number,attributable,357.76991181525,243.074386805291,506.596743031694,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,40,YLL,age-adjusted rate,attributable,757.716782383468,521.550457493536,1073.62211405624,wonder,GBD
2002,American Indian or Alaska Native,All Origins,666,M,40,YLL,crude rate,attributable,223.722250802135,152.000341930683,316.787297805545,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,4,Deaths,absolute number,attributable,0.392474572034565,0.209826352931896,0.647819981220623,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,4,Deaths,age-adjusted rate,attributable,2.36862381058829,1.26632330106629,3.90965922846815,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,4,Deaths,crude rate,attributable,0.292145845703179,0.15618820095867,0.482217014203022,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,4,YLL,absolute number,attributable,5.19586283838914,2.77783333595825,8.5763104318864,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,4,YLL,age-adjusted rate,attributable,31.3575587120469,16.7645056526545,51.7589024701804,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,4,YLL,crude rate,attributable,3.86763844396327,2.06773260481328,6.38393833044498,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,6,Deaths,absolute number,attributable,545.703434475344,455.219052712776,660.673388972214,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,6,Deaths,age-adjusted rate,attributable,32.1248898671496,26.54516446828,39.097707868178,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,6,Deaths,crude rate,attributable,12.1740920905117,10.1554769843238,14.7389555772744,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,6,YLL,absolute number,attributable,12106.5844086461,10147.1041016302,14603.142429278,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,6,YLL,age-adjusted rate,attributable,710.777941015931,590.530511402452,860.86838948866,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,6,YLL,crude rate,attributable,270.085662250069,226.371637012001,325.781348464138,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,12,Deaths,absolute number,attributable,3.08871870347271,1.9059123635972,4.65561449270417,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,12,Deaths,age-adjusted rate,attributable,3.71428155017028,2.23391457504133,5.68679668953464,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,12,Deaths,crude rate,attributable,0.849113614950793,0.523950638500652,1.27986587036001,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,12,YLL,absolute number,attributable,58.4497612129261,35.0237846438229,89.3850325609099,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,12,YLL,age-adjusted rate,attributable,69.3085236224426,41.1702399961385,105.497904800562,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,12,YLL,crude rate,attributable,16.0683094840323,9.62832010397651,24.5726643980091,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,13,Deaths,absolute number,attributable,0.92218983179827,0.480308772366753,1.37995856957789,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,13,Deaths,age-adjusted rate,attributable,2.25461233042575,1.17428108969502,3.37378650161433,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,13,Deaths,crude rate,attributable,0.406788633347275,0.21186977166597,0.608715734264619,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,13,YLL,absolute number,attributable,19.6317616879507,10.224909265535,29.3768341864831,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,13,YLL,age-adjusted rate,attributable,47.996638483123,24.9983308345591,71.8218422085205,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,13,YLL,crude rate,attributable,8.65979783323808,4.51032609860386,12.9584623672179,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,15,Deaths,absolute number,attributable,5.37854687301219,0,27.5275566420506,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,15,Deaths,age-adjusted rate,attributable,1.1856243915792,0,6.01922861087504,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,15,Deaths,crude rate,attributable,0.648886264989907,0,3.32101845265779,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,15,YLL,absolute number,attributable,124.186560534628,0,624.902394891573,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,15,YLL,age-adjusted rate,attributable,30.1245568736073,0,150.572463385432,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,15,YLL,crude rate,attributable,14.9822908175435,0,75.3903592509459,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,17,Deaths,absolute number,attributable,15.3369249904703,11.9841705822295,19.5771747146288,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,17,Deaths,age-adjusted rate,attributable,11.5076148465145,8.78154169814101,14.8458488247718,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,17,Deaths,crude rate,attributable,3.04537908879841,2.37963884614367,3.88734498804216,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,17,YLL,absolute number,attributable,330.071544658812,258.951808713598,419.956384598949,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,17,YLL,age-adjusted rate,attributable,232.793499868125,178.46689720791,297.999564266539,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,17,YLL,crude rate,attributable,65.5407117486664,51.4188094258086,83.3887101006027,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,24,Deaths,absolute number,attributable,3.46018318741817,2.58218074296738,4.55844691905028,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,24,Deaths,age-adjusted rate,attributable,5.8100154856172,4.17974846874198,7.70994267110031,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,24,Deaths,crude rate,attributable,1.34325445848289,1.0024110307835,1.76960404005104,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,24,YLL,absolute number,attributable,55.718604603507,39.8321442564417,73.6649880083176,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,24,YLL,age-adjusted rate,attributable,96.1856194047536,68.402472553479,127.703232319422,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,24,YLL,crude rate,attributable,21.6301449952861,15.4629690005869,28.5969898750054,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,25,Deaths,absolute number,attributable,1.41561896158408,0.916937206703531,2.04994433199013,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,25,Deaths,age-adjusted rate,attributable,3.44953390725052,2.24707276290846,5.0120070591051,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,25,Deaths,crude rate,attributable,0.485670897389529,0.314583039726473,0.703295399633634,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,25,YLL,absolute number,attributable,21.5372820928506,13.8396898422143,31.1466345798174,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,25,YLL,age-adjusted rate,attributable,51.9439082328119,33.5462286682424,75.2949214245615,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,25,YLL,crude rate,attributable,7.38901597479411,4.74812415463802,10.6857949614609,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,26,Deaths,absolute number,attributable,0.692489449583142,0.403701530102547,1.04933473384513,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,26,Deaths,age-adjusted rate,attributable,2.69309459251756,1.56999707124014,4.08086751236471,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,26,Deaths,crude rate,attributable,0.316526090184179,0.184525651620614,0.479634485115108,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,26,YLL,absolute number,attributable,11.8440034736153,6.90471505048438,17.9473120350474,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,26,YLL,age-adjusted rate,attributable,46.0613829246836,26.8524679712128,69.7971774456737,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,26,YLL,crude rate,attributable,5.41370863323337,3.15603719317499,8.20343546199683,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,34,Deaths,absolute number,attributable,15.405508982715,11.6878285314752,20.0318958998864,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,34,Deaths,age-adjusted rate,attributable,12.25176667158,9.15855939844476,15.9738053317943,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,34,Deaths,crude rate,attributable,2.64563548670271,2.00718677714975,3.44013915529418,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,34,YLL,absolute number,attributable,332.686065012503,248.931229405323,434.67216050156,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,34,YLL,age-adjusted rate,attributable,245.374978531716,181.051206094002,318.237766306842,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,34,YLL,crude rate,attributable,57.1332021886527,42.7497264129465,74.6475883526436,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,36,Deaths,absolute number,attributable,80.6023820833103,63.3403386561243,103.045409310243,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,36,Deaths,age-adjusted rate,attributable,22.1950733716042,17.0118141491497,28.7175197616662,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,36,Deaths,crude rate,attributable,6.42225493234604,5.04684590996713,8.21047556031665,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,36,YLL,absolute number,attributable,1775.70326653999,1379.52153953105,2262.05069746658,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,36,YLL,age-adjusted rate,attributable,470.174975540572,362.755129040559,602.60229047498,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,36,YLL,crude rate,attributable,141.484888748477,109.917830993799,180.23618996776,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,42,Deaths,absolute number,attributable,2.05362983746978,1.49989515761117,2.84215049732021,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,42,Deaths,age-adjusted rate,attributable,3.88263485605575,2.60037102771781,5.39848185320082,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,42,Deaths,crude rate,attributable,0.766162578661392,0.559576765349767,1.06034170045635,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,42,YLL,absolute number,attributable,33.5821218067301,22.6036050326464,47.0655587912161,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,42,YLL,age-adjusted rate,attributable,64.2353014730862,41.9930781014417,89.6952986287865,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,42,YLL,crude rate,attributable,12.5287257571529,8.43289087589078,17.5590893897635,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,48,Deaths,absolute number,attributable,18.1131592171847,13.3406337432293,24.181399855489,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,48,Deaths,age-adjusted rate,attributable,11.2869855390712,8.1740625039146,15.2300037260741,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,48,Deaths,crude rate,attributable,2.49401516212191,1.83688236982772,3.32955599615692,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,48,YLL,absolute number,attributable,483.340524926255,352.767123197047,643.820137374815,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,48,YLL,age-adjusted rate,attributable,259.842710263406,189.600780374039,350.259629144205,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,48,YLL,crude rate,attributable,66.5515376517188,48.5727831021799,88.6481019152535,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,51,Deaths,absolute number,attributable,4.34430274002597,3.03128564797239,5.84877866954998,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,51,Deaths,age-adjusted rate,attributable,5.80083914695083,3.8698352392073,7.89337637985052,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,51,Deaths,crude rate,attributable,1.30713510635558,0.91206808663451,1.75980919972138,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,51,YLL,absolute number,attributable,85.6671334785556,58.5490138194155,116.139752007541,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,51,YLL,age-adjusted rate,attributable,117.602852537863,78.7101102694886,159.817410807385,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,51,YLL,crude rate,attributable,25.7759471039996,17.6165143144234,34.9446979589595,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,53,Deaths,absolute number,attributable,6.54885427989374,3.55516937842264,10.89885548835,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,53,Deaths,age-adjusted rate,attributable,5.63706520295401,3.04857931902491,9.43904212317556,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,53,Deaths,crude rate,attributable,1.53483256380483,0.83321287947995,2.55432745893898,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,53,YLL,absolute number,attributable,131.136107094281,70.437744747379,221.93886596336,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,53,YLL,age-adjusted rate,attributable,111.24613107502,59.4673368981519,188.229562113247,wonder,GBD
2002,Asian or Pacific Islander,All Origins,666,A,53,YLL,crude rate,attributable,30.7339205999505,16.508253159819,52.0150524192163,wonder,GBD
