Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2006,1,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,6266.57957407143,8923.62996082292,11326.0961864447,EPA,attributable
2006,1,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,3266.43370643864,4651.41236032847,5903.68986916618,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,50.1120145758857,72.6758543818312,92.4513440232754,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,138.719148514371,201.179951010258,255.92209434121,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,43.341620100056,62.8569674901888,79.9606853627589,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,1813.4918855345,2630.04936662754,3345.69990075091,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,3978.92574309195,5770.50893579963,7340.69535681122,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,1568.47967543483,2274.71598293349,2893.67839817239,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,absolute number,21.1503304868034,30.6767715028681,39.0245419931942,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,age-adjusted rate,115.668031150219,167.766728940518,213.419451847726,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,crude rate,36.9373567705263,53.5745223591829,68.1532343576566,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,absolute number,650.705084874042,943.792874389848,1200.61801992627,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,age-adjusted rate,3009.16869402928,4364.54553265338,5552.226719957,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,crude rate,1136.40426977653,1648.25860005213,2096.78312945558,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,absolute number,27.3628400632731,39.6794999698208,50.4759267706065,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,age-adjusted rate,160.430276812072,232.643729569111,295.943947537207,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,crude rate,46.8854887052537,67.9897533795185,86.4891396148225,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,absolute number,1045.21227777097,1515.68698455157,1928.09146530513,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,age-adjusted rate,4662.73534318519,6761.54253291599,8601.29603466247,EPA,attributable
2006,2,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,crude rate,1790.94305747154,2597.08878283712,3303.73274156565,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,4.14620806155961,6.03893777519952,7.68592578815634,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,37.567767030818,54.7173234154979,69.640274954509,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,9.72170053590849,14.1596233796795,18.0213505314458,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,73.8613607977826,107.578817856427,136.918584228129,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,711.160975433236,1035.80351372335,1318.29623585187,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,173.184273483042,252.242298427693,321.035860695746,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,absolute number,1.24914559438369,1.8191102593177,2.31519426859858,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,age-adjusted rate,26.9054969929947,39.1820343697777,49.8672474306018,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,crude rate,5.59001877017674,8.14065273121677,10.3606653029562,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,absolute number,19.0658822607348,27.7653319031701,35.3371308631218,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,age-adjusted rate,404.457254208475,589.004471451633,749.630083992397,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,crude rate,85.3212309170984,124.251910423209,158.136269860923,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,absolute number,0.707426604311192,1.03053317971322,1.31161294209272,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,age-adjusted rate,14.6261260357718,21.3063914739342,27.1177477413031,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,crude rate,3.4843451918987,5.0757680131666,6.46019278969963,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,absolute number,18.1673485860473,26.4650147326125,33.6833946924725,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,age-adjusted rate,375.612011954305,547.167209515171,696.408041600926,EPA,attributable
2006,2,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,crude rate,89.4811042015829,130.350267116252,165.903534908499,EPA,attributable
2006,2,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,148.520793547447,215.772316147968,274.54075762889,EPA,attributable
2006,2,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,87.1634042010775,126.631760836907,161.121594190999,EPA,attributable
2006,2,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,32.1911853036813,46.7676373564806,59.5054213699799,EPA,attributable
2006,2,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,4061.39775176538,5900.43440224823,7507.49567901902,EPA,attributable
2006,2,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,2113.76334782552,3070.89399709737,3907.29255546837,EPA,attributable
2006,2,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,880.288911042389,1278.89147827848,1627.21447143817,EPA,attributable
2006,2,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,63.2682209816742,91.9294952726662,116.969592142595,EPA,attributable
2006,2,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,73.5313030192508,106.84187840937,135.943865505032,EPA,attributable
2006,2,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,28.8761494562688,41.9573966794763,53.3859079983731,EPA,attributable
2006,2,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,1497.25140712113,2175.52452111468,2768.10195874818,EPA,attributable
2006,2,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,1640.78746319122,2384.08415789939,3033.46984290504,EPA,attributable
2006,2,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,683.358165202109,992.927732797819,1263.38507122171,EPA,attributable
2006,2,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,83.5025439963953,121.298107264029,154.333035051258,EPA,attributable
2006,2,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,99.3982213058024,144.388608212049,183.712117483311,EPA,attributable
2006,2,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,34.4668711211072,50.067531241731,63.703170876694,EPA,attributable
2006,2,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,2488.83727059675,3615.35392531981,4599.97733406142,EPA,attributable
2006,2,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,2488.04400423088,3614.20160463435,4598.51118464861,EPA,attributable
2006,2,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,1027.30323342927,1492.2891188389,1898.70653449737,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,87.3422402127664,127.16549754564,161.834569554025,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,83.3639719782128,121.373357818234,154.463321395733,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,26.7054284600182,38.8816349227477,49.4819174440085,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,3238.40037819861,4714.93282451236,6000.36282528006,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,2533.90380047207,3689.2245577269,4695.0161782176,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,990.160882228416,1441.61978135755,1834.64792950488,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,absolute number,35.1359404918795,51.151310335061,65.0960075332321,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,age-adjusted rate,65.2398775577558,94.9769716267994,120.869272360827,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,crude rate,21.1754137287736,30.8274132967679,39.2314784323514,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,absolute number,1107.27368719092,1611.98189678287,2051.43494876388,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,age-adjusted rate,1798.37417994848,2618.09402251139,3331.82995891492,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,crude rate,667.321782454388,971.494803036781,1236.34043004429,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,absolute number,50.8120094187474,73.9866028509643,94.1585405760446,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,age-adjusted rate,104.298116901203,151.866919681898,193.272389432874,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,crude rate,31.5347914222972,45.9173355991835,58.436380919782,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,absolute number,2080.41397928055,3029.25951190258,3855.16625545582,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,age-adjusted rate,3312.53186631906,4823.3278397781,6138.37495726286,EPA,attributable
2006,4,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,crude rate,1291.14006037395,1880.00962694879,2392.58130419898,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,22.0656935821973,31.897912150049,40.5628572055344,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,44.642883596328,64.5352376428102,82.0659865422106,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,11.9626432366687,17.2930590930303,21.9906520319506,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,496.181227375673,717.27385963984,912.118542711224,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,897.804409658278,1297.85569986849,1650.41320508727,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,268.998523962849,388.861163774276,494.493802125843,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,absolute number,8.24874790391844,11.9260919958405,15.1660339785064,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,age-adjusted rate,30.9783600982105,44.788709355032,56.9563850562928,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,crude rate,8.51202483197131,12.3067394469342,15.6500913024925,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,absolute number,149.905035107558,216.733649780129,275.613327316069,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,age-adjusted rate,561.4041013404,811.681607610683,1032.18982756847,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,crude rate,154.689583938784,223.651180802345,284.410132721134,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,absolute number,6.88960954416384,9.95787393852325,12.6626463840833,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,age-adjusted rate,39.5314865150305,57.136700824006,72.6562559994449,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,crude rate,7.86952248385324,11.3741878038599,14.4636615160635,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,absolute number,123.98791257917,179.205511640335,227.881577733328,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,age-adjusted rate,702.310942233947,1015.08275375857,1290.80103250758,EPA,attributable
2006,4,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,crude rate,141.622781307591,204.694009732186,260.293299371006,EPA,attributable
2006,4,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,98.9295276559794,142.952933377645,181.776732854076,EPA,attributable
2006,4,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,125.714430804848,181.65705504981,230.992293663639,EPA,attributable
2006,4,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,37.7377561151934,54.5309682920636,69.3407334938302,EPA,attributable
2006,4,Black or African American,All Origins,A,666,wonder,YLL,absolute number,3323.19427171619,4802.00785934817,6106.15871383308,EPA,attributable
2006,4,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,3389.28954158397,4897.51536791369,6227.6045803842,EPA,attributable
2006,4,Black or African American,All Origins,A,666,wonder,YLL,crude rate,1267.66899550494,1831.77869896936,2329.26138235097,EPA,attributable
2006,4,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,39.0027899015644,56.3502635816058,71.6529291158725,EPA,attributable
2006,4,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,93.4782071219217,135.054995392649,171.730980416794,EPA,attributable
2006,4,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,31.0628219762223,44.8787948340693,57.0662300522236,EPA,attributable
2006,4,Black or African American,All Origins,F,666,wonder,YLL,absolute number,1089.71443229918,1574.39238689629,2001.93963486044,EPA,attributable
2006,4,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,2284.90518832511,3301.17435050291,4197.65226817739,EPA,attributable
2006,4,Black or African American,All Origins,F,666,wonder,YLL,crude rate,867.876516035377,1253.8864670529,1594.39605837835,EPA,attributable
2006,4,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,58.2644825502242,84.2039554977535,107.07408110282,EPA,attributable
2006,4,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,159.413495611877,230.384726727349,292.958124931712,EPA,attributable
2006,4,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,42.6567897489726,61.6476842921125,78.391437892378,EPA,attributable
2006,4,Black or African American,All Origins,M,666,wonder,YLL,absolute number,2120.96994757947,3065.23033005752,3897.75894753732,EPA,attributable
2006,4,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,4355.73258207593,6294.91409599457,8004.63753116433,EPA,attributable
2006,4,Black or African American,All Origins,M,666,wonder,YLL,crude rate,1552.81168145273,2244.12678184738,2853.64044508512,EPA,attributable
2006,4,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,398.122477655352,575.66057738173,732.052663258003,EPA,attributable
2006,4,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,95.7061496622139,138.385196681174,175.980874435942,EPA,attributable
2006,4,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,25.1413435654078,36.3528340279848,46.2289585439433,EPA,attributable
2006,4,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,14050.8216789197,20316.6225831055,25836.1233246439,EPA,attributable
2006,4,White,Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,2506.42016862727,3624.12916228818,4608.71129531035,EPA,attributable
2006,4,White,Hispanic or Latino,A,666,wonder,YLL,crude rate,887.306180968282,1282.99007747249,1631.54528909927,EPA,attributable
2006,4,White,Hispanic or Latino,F,666,wonder,Deaths,absolute number,162.066805763617,234.353721788232,298.023875372864,EPA,attributable
2006,4,White,Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,73.5478497534105,106.35251455732,135.24678977645,EPA,attributable
2006,4,White,Hispanic or Latino,F,666,wonder,Deaths,crude rate,20.8157443138153,30.1002239709101,38.2779728393127,EPA,attributable
2006,4,White,Hispanic or Latino,F,666,wonder,YLL,absolute number,4854.67311333157,7020.01070986697,8927.23521073016,EPA,attributable
2006,4,White,Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,1756.13553288342,2539.42746731289,3229.34924720656,EPA,attributable
2006,4,White,Hispanic or Latino,F,666,wonder,YLL,crude rate,623.530733379517,901.64514151016,1146.60768872613,EPA,attributable
2006,4,White,Hispanic or Latino,M,666,wonder,Deaths,absolute number,235.122938467168,339.951532582918,432.304241803102,EPA,attributable
2006,4,White,Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,121.114113632364,175.112342569217,222.684121791056,EPA,attributable
2006,4,White,Hispanic or Latino,M,666,wonder,Deaths,crude rate,29.2093061220718,42.2321550020458,53.7051255782099,EPA,attributable
2006,4,White,Hispanic or Latino,M,666,wonder,YLL,absolute number,9144.12260725497,13220.9920253974,16812.6641171421,EPA,attributable
2006,4,White,Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,3303.38259422845,4776.18212385734,6073.7004951259,EPA,attributable
2006,4,White,Hispanic or Latino,M,666,wonder,YLL,crude rate,1135.97370887896,1642.44291018516,2088.63608173113,EPA,attributable
2006,4,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,2694.20993986314,3899.6241107886,4959.63481581225,EPA,attributable
2006,4,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,96.8393610540248,140.166176975362,178.26668201252,EPA,attributable
2006,4,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,73.3729093104475,106.200620075012,135.068477838076,EPA,attributable
2006,4,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,57090.3799717354,82633.1381745148,105094.79308437,EPA,attributable
2006,4,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,2504.05943912836,3624.39853672605,4609.59637606978,EPA,attributable
2006,4,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,1554.77389129442,2250.39395171422,2862.10462217039,EPA,attributable
2006,4,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,1328.30830843107,1922.53643586489,2445.11814848769,EPA,attributable
2006,4,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,81.1452169878782,117.446104390948,149.370173671791,EPA,attributable
