Year,Race,Hispanic.Origin,Education,Gender.Code,STATEFP,measure1,measure2,attr,mean,lower,upper,source
2010,Black or African American,All Origins,666,A,9,Deaths,crude rate,attributable,2.35137275878747,2.35137275878747,2.35137275878747,wonder
2010,Black or African American,All Origins,666,A,9,YLL,absolute number,attributable,248.849334459221,248.849334459221,248.849334459221,wonder
2010,Black or African American,All Origins,666,A,9,YLL,age-adjusted rate,attributable,165.96100034708,165.96100034708,165.96100034708,wonder
2010,Black or African American,All Origins,666,A,9,YLL,crude rate,attributable,59.5929265292136,59.5929265292136,59.5929265292136,wonder
2010,Black or African American,All Origins,666,A,10,Deaths,absolute number,attributable,7.52530959774439,7.52530959774439,7.52530959774439,wonder
2010,Black or African American,All Origins,666,A,10,Deaths,age-adjusted rate,attributable,10.2187200958141,10.2187200958141,10.2187200958141,wonder
2010,Black or African American,All Origins,666,A,10,Deaths,crude rate,attributable,3.66020564292668,3.66020564292668,3.66020564292668,wonder
2010,Black or African American,All Origins,666,A,10,YLL,absolute number,attributable,151.248821192293,151.248821192293,151.248821192293,wonder
2010,Black or African American,All Origins,666,A,10,YLL,age-adjusted rate,attributable,206.829716816521,206.829716816521,206.829716816521,wonder
2010,Black or African American,All Origins,666,A,10,YLL,crude rate,attributable,73.5653173631519,73.5653173631519,73.5653173631519,wonder
2010,Black or African American,All Origins,666,A,11,Deaths,absolute number,attributable,52.0637769107157,52.0637769107157,52.0637769107157,wonder
2010,Black or African American,All Origins,666,A,11,Deaths,age-adjusted rate,attributable,30.5228157748384,30.5228157748384,30.5228157748384,wonder
2010,Black or African American,All Origins,666,A,11,Deaths,crude rate,attributable,16.3529213605032,16.3529213605032,16.3529213605032,wonder
2010,Black or African American,All Origins,666,A,11,YLL,absolute number,attributable,1280.43818896185,1280.43818896185,1280.43818896185,wonder
2010,Black or African American,All Origins,666,A,11,YLL,age-adjusted rate,attributable,799.858865892145,799.858865892145,799.858865892145,wonder
2010,Black or African American,All Origins,666,A,11,YLL,crude rate,attributable,402.177987336309,402.177987336309,402.177987336309,wonder
2010,Black or African American,All Origins,666,A,12,Deaths,absolute number,attributable,173.373703178251,173.373703178251,173.373703178251,wonder
2010,Black or African American,All Origins,666,A,12,Deaths,age-adjusted rate,attributable,15.0756979633009,15.0756979633009,15.0756979633009,wonder
2010,Black or African American,All Origins,666,A,12,Deaths,crude rate,attributable,5.43827928508248,5.43827928508248,5.43827928508248,wonder
2010,Black or African American,All Origins,666,A,12,YLL,absolute number,attributable,4549.0654668469,4549.0654668469,4549.0654668469,wonder
2010,Black or African American,All Origins,666,A,12,YLL,age-adjusted rate,attributable,382.147925474538,382.147925474538,382.147925474538,wonder
2010,Black or African American,All Origins,666,A,12,YLL,crude rate,attributable,142.692277094656,142.692277094656,142.692277094656,wonder
2010,Black or African American,All Origins,666,A,13,Deaths,absolute number,attributable,227.649973086346,227.649973086346,227.649973086346,wonder
2010,Black or African American,All Origins,666,A,13,Deaths,age-adjusted rate,attributable,21.9186623258566,21.9186623258566,21.9186623258566,wonder
2010,Black or African American,All Origins,666,A,13,Deaths,crude rate,attributable,7.41273222259059,7.41273222259059,7.41273222259059,wonder
2010,Black or African American,All Origins,666,A,13,YLL,absolute number,attributable,6518.55251446945,6518.55251446945,6518.55251446945,wonder
2010,Black or African American,All Origins,666,A,13,YLL,age-adjusted rate,attributable,575.128697314205,575.128697314205,575.128697314205,wonder
2010,Black or African American,All Origins,666,A,13,YLL,crude rate,attributable,212.256929414743,212.256929414743,212.256929414743,wonder
2010,Black or African American,All Origins,666,A,17,Deaths,absolute number,attributable,236.414076688429,236.414076688429,236.414076688429,wonder
2010,Black or African American,All Origins,666,A,17,Deaths,age-adjusted rate,attributable,29.9591051939127,29.9591051939127,29.9591051939127,wonder
2010,Black or African American,All Origins,666,A,17,Deaths,crude rate,attributable,12.0169099313252,12.0169099313252,12.0169099313252,wonder
2010,Black or African American,All Origins,666,A,17,YLL,absolute number,attributable,6311.47677300739,6311.47677300739,6311.47677300739,wonder
2010,Black or African American,All Origins,666,A,17,YLL,age-adjusted rate,attributable,787.992436294131,787.992436294131,787.992436294131,wonder
2010,Black or African American,All Origins,666,A,17,YLL,crude rate,attributable,320.811894863757,320.811894863757,320.811894863757,wonder
2010,Black or African American,All Origins,666,A,18,Deaths,absolute number,attributable,55.9998766318545,55.9998766318545,55.9998766318545,wonder
2010,Black or African American,All Origins,666,A,18,Deaths,age-adjusted rate,attributable,25.6681014824002,25.6681014824002,25.6681014824002,wonder
2010,Black or African American,All Origins,666,A,18,Deaths,crude rate,attributable,8.67238993502731,8.67238993502731,8.67238993502731,wonder
2010,Black or African American,All Origins,666,A,18,YLL,absolute number,attributable,1459.05292003533,1459.05292003533,1459.05292003533,wonder
2010,Black or African American,All Origins,666,A,18,YLL,age-adjusted rate,attributable,638.321753189946,638.321753189946,638.321753189946,wonder
2010,Black or African American,All Origins,666,A,18,YLL,crude rate,attributable,225.955423823004,225.955423823004,225.955423823004,wonder
2010,Black or African American,All Origins,666,A,19,Deaths,absolute number,attributable,1.2757848899426,1.2757848899426,1.2757848899426,wonder
2010,Black or African American,All Origins,666,A,19,Deaths,age-adjusted rate,attributable,3.56890315062126,3.56890315062126,3.56890315062126,wonder
2010,Black or African American,All Origins,666,A,19,Deaths,crude rate,attributable,1.17630479355191,1.17630479355191,1.17630479355191,wonder
2010,Black or African American,All Origins,666,A,19,YLL,absolute number,attributable,37.4520233580907,37.4520233580907,37.4520233580907,wonder
2010,Black or African American,All Origins,666,A,19,YLL,age-adjusted rate,attributable,124.607828626021,124.607828626021,124.607828626021,wonder
2010,Black or African American,All Origins,666,A,19,YLL,crude rate,attributable,34.5316792443925,34.5316792443925,34.5316792443925,wonder
2010,Black or African American,All Origins,666,A,20,Deaths,absolute number,attributable,5.06850167011622,5.06850167011622,5.06850167011622,wonder
2010,Black or African American,All Origins,666,A,20,Deaths,age-adjusted rate,attributable,8.771558510022,8.771558510022,8.771558510022,wonder
2010,Black or African American,All Origins,666,A,20,Deaths,crude rate,attributable,2.57899642299711,2.57899642299711,2.57899642299711,wonder
2010,Black or African American,All Origins,666,A,20,YLL,absolute number,attributable,121.470499359506,121.470499359506,121.470499359506,wonder
2010,Black or African American,All Origins,666,A,20,YLL,age-adjusted rate,attributable,205.093000633234,205.093000633234,205.093000633234,wonder
2010,Black or African American,All Origins,666,A,20,YLL,crude rate,attributable,61.8076117435028,61.8076117435028,61.8076117435028,wonder
2010,Black or African American,All Origins,666,A,21,Deaths,absolute number,attributable,25.812891049286,25.812891049286,25.812891049286,wonder
2010,Black or African American,All Origins,666,A,21,Deaths,age-adjusted rate,attributable,20.3670223434969,20.3670223434969,20.3670223434969,wonder
2010,Black or African American,All Origins,666,A,21,Deaths,crude rate,attributable,7.04648385421772,7.04648385421772,7.04648385421772,wonder
2010,Black or African American,All Origins,666,A,21,YLL,absolute number,attributable,663.331822247965,663.331822247965,663.331822247965,wonder
2010,Black or African American,All Origins,666,A,21,YLL,age-adjusted rate,attributable,500.444547916958,500.444547916958,500.444547916958,wonder
2010,Black or African American,All Origins,666,A,21,YLL,crude rate,attributable,181.078398639442,181.078398639442,181.078398639442,wonder
2010,Black or African American,All Origins,666,A,22,Deaths,absolute number,attributable,132.765369565061,132.765369565061,132.765369565061,wonder
2010,Black or African American,All Origins,666,A,22,Deaths,age-adjusted rate,attributable,23.0641890322762,23.0641890322762,23.0641890322762,wonder
2010,Black or African American,All Origins,666,A,22,Deaths,crude rate,attributable,8.90678108727711,8.90678108727711,8.90678108727711,wonder
2010,Black or African American,All Origins,666,A,22,YLL,absolute number,attributable,3782.589737529,3782.589737529,3782.589737529,wonder
2010,Black or African American,All Origins,666,A,22,YLL,age-adjusted rate,attributable,635.320318332797,635.320318332797,635.320318332797,wonder
2010,Black or African American,All Origins,666,A,22,YLL,crude rate,attributable,253.761194244571,253.761194244571,253.761194244571,wonder
2010,Black or African American,All Origins,666,A,24,Deaths,absolute number,attributable,161.840141012635,161.840141012635,161.840141012635,wonder
2010,Black or African American,All Origins,666,A,24,Deaths,age-adjusted rate,attributable,23.6431716444412,23.6431716444412,23.6431716444412,wonder
2010,Black or African American,All Origins,666,A,24,Deaths,crude rate,attributable,9.04427920849411,9.04427920849411,9.04427920849411,wonder
2010,Black or African American,All Origins,666,A,24,YLL,absolute number,attributable,4137.03517126356,4137.03517126356,4137.03517126356,wonder
2010,Black or African American,All Origins,666,A,24,YLL,age-adjusted rate,attributable,575.242024070057,575.242024070057,575.242024070057,wonder
2010,Black or African American,All Origins,666,A,24,YLL,crude rate,attributable,231.194195396473,231.194195396473,231.194195396473,wonder
2010,Black or African American,All Origins,666,A,25,Deaths,absolute number,attributable,10.6843737439617,10.6843737439617,10.6843737439617,wonder
2010,Black or African American,All Origins,666,A,25,Deaths,age-adjusted rate,attributable,6.05397224479248,6.05397224479248,6.05397224479248,wonder
2010,Black or African American,All Origins,666,A,25,Deaths,crude rate,attributable,1.96585698614006,1.96585698614006,1.96585698614006,wonder
2010,Black or African American,All Origins,666,A,25,YLL,absolute number,attributable,275.355773816074,275.355773816074,275.355773816074,wonder
2010,Black or African American,All Origins,666,A,25,YLL,age-adjusted rate,attributable,147.841327339314,147.841327339314,147.841327339314,wonder
2010,Black or African American,All Origins,666,A,25,YLL,crude rate,attributable,50.6637154972472,50.6637154972472,50.6637154972472,wonder
2010,Black or African American,All Origins,666,A,26,Deaths,absolute number,attributable,167.283305108792,167.283305108792,167.283305108792,wonder
2010,Black or African American,All Origins,666,A,26,Deaths,age-adjusted rate,attributable,28.1796787796318,28.1796787796318,28.1796787796318,wonder
2010,Black or African American,All Origins,666,A,26,Deaths,crude rate,attributable,11.280220765688,11.280220765688,11.280220765688,wonder
2010,Black or African American,All Origins,666,A,26,YLL,absolute number,attributable,4353.47237410144,4353.47237410144,4353.47237410144,wonder
2010,Black or African American,All Origins,666,A,26,YLL,age-adjusted rate,attributable,727.917943143391,727.917943143391,727.917943143391,wonder
2010,Black or African American,All Origins,666,A,26,YLL,crude rate,attributable,293.562644791426,293.562644791426,293.562644791426,wonder
2010,Black or African American,All Origins,666,A,27,Deaths,absolute number,attributable,1.85070479137992,1.85070479137992,1.85070479137992,wonder
2010,Black or African American,All Origins,666,A,27,Deaths,age-adjusted rate,attributable,1.96730030452338,1.96730030452338,1.96730030452338,wonder
2010,Black or African American,All Origins,666,A,27,Deaths,crude rate,attributable,0.589184399047451,0.589184399047451,0.589184399047451,wonder
2010,Black or African American,All Origins,666,A,27,YLL,absolute number,attributable,69.0746413285318,69.0746413285318,69.0746413285318,wonder
2010,Black or African American,All Origins,666,A,27,YLL,age-adjusted rate,attributable,72.6419162914452,72.6419162914452,72.6419162914452,wonder
2010,Black or African American,All Origins,666,A,27,YLL,crude rate,attributable,21.9903796813668,21.9903796813668,21.9903796813668,wonder
2010,Black or African American,All Origins,666,A,28,Deaths,absolute number,attributable,88.1275189402904,88.1275189402904,88.1275189402904,wonder
2010,Black or African American,All Origins,666,A,28,Deaths,age-adjusted rate,attributable,20.8745637303637,20.8745637303637,20.8745637303637,wonder
2010,Black or African American,All Origins,666,A,28,Deaths,crude rate,attributable,7.88663958127865,7.88663958127865,7.88663958127865,wonder
2010,Black or African American,All Origins,666,A,28,YLL,absolute number,attributable,2551.23747699157,2551.23747699157,2551.23747699157,wonder
2010,Black or African American,All Origins,666,A,28,YLL,age-adjusted rate,attributable,584.884749500009,584.884749500009,584.884749500009,wonder
2010,Black or African American,All Origins,666,A,28,YLL,crude rate,attributable,228.313365782097,228.313365782097,228.313365782097,wonder
2010,Black or African American,All Origins,666,A,29,Deaths,absolute number,attributable,75.6743199990147,75.6743199990147,75.6743199990147,wonder
2010,Black or African American,All Origins,666,A,29,Deaths,age-adjusted rate,attributable,28.2645524721597,28.2645524721597,28.2645524721597,wonder
2010,Black or African American,All Origins,666,A,29,Deaths,crude rate,attributable,10.276559049702,10.276559049702,10.276559049702,wonder
2010,Black or African American,All Origins,666,A,29,YLL,absolute number,attributable,2034.14784670591,2034.14784670591,2034.14784670591,wonder
2010,Black or African American,All Origins,666,A,29,YLL,age-adjusted rate,attributable,730.584217784566,730.584217784566,730.584217784566,wonder
2010,Black or African American,All Origins,666,A,29,YLL,crude rate,attributable,276.236911844991,276.236911844991,276.236911844991,wonder
2010,Black or African American,All Origins,666,A,32,Deaths,absolute number,attributable,3.41461633053058,3.41461633053058,3.41461633053058,wonder
2010,Black or African American,All Origins,666,A,32,Deaths,age-adjusted rate,attributable,4.36457852831545,4.36457852831545,4.36457852831545,wonder
2010,Black or African American,All Origins,666,A,32,Deaths,crude rate,attributable,1.33022833822784,1.33022833822784,1.33022833822784,wonder
2010,Black or African American,All Origins,666,A,32,YLL,absolute number,attributable,91.9255765995458,91.9255765995458,91.9255765995458,wonder
2010,Black or African American,All Origins,666,A,32,YLL,age-adjusted rate,attributable,105.972929775216,105.972929775216,105.972929775216,wonder
2010,Black or African American,All Origins,666,A,32,YLL,crude rate,attributable,35.8113460382969,35.8113460382969,35.8113460382969,wonder
2010,Black or African American,All Origins,666,A,34,Deaths,absolute number,attributable,89.2702252751837,89.2702252751837,89.2702252751837,wonder
2010,Black or African American,All Origins,666,A,34,Deaths,age-adjusted rate,attributable,17.0632698380884,17.0632698380884,17.0632698380884,wonder
2010,Black or African American,All Origins,666,A,34,Deaths,crude rate,attributable,6.68064796772341,6.68064796772341,6.68064796772341,wonder
2010,Black or African American,All Origins,666,A,34,YLL,absolute number,attributable,2194.4922213467,2194.4922213467,2194.4922213467,wonder
2010,Black or African American,All Origins,666,A,34,YLL,age-adjusted rate,attributable,410.62077858622,410.62077858622,410.62077858622,wonder
2010,Black or African American,All Origins,666,A,34,YLL,crude rate,attributable,164.227545674181,164.227545674181,164.227545674181,wonder
2010,Black or African American,All Origins,666,A,36,Deaths,absolute number,attributable,291.407529019698,291.407529019698,291.407529019698,wonder
2010,Black or African American,All Origins,666,A,36,Deaths,age-adjusted rate,attributable,19.5797909153452,19.5797909153452,19.5797909153452,wonder
2010,Black or African American,All Origins,666,A,36,Deaths,crude rate,attributable,8.2507041944063,8.2507041944063,8.2507041944063,wonder
2010,Black or African American,All Origins,666,A,36,YLL,absolute number,attributable,6928.48285404379,6928.48285404379,6928.48285404379,wonder
2010,Black or African American,All Origins,666,A,36,YLL,age-adjusted rate,attributable,471.842326710935,471.842326710935,471.842326710935,wonder
2010,Black or African American,All Origins,666,A,36,YLL,crude rate,attributable,196.168104293789,196.168104293789,196.168104293789,wonder
2010,Black or African American,All Origins,666,A,37,Deaths,absolute number,attributable,170.169071020595,170.169071020595,170.169071020595,wonder
2010,Black or African American,All Origins,666,A,37,Deaths,age-adjusted rate,attributable,19.5846098914949,19.5846098914949,19.5846098914949,wonder
2010,Black or African American,All Origins,666,A,37,Deaths,crude rate,attributable,7.88282524280896,7.88282524280896,7.88282524280896,wonder
2010,Black or African American,All Origins,666,A,37,YLL,absolute number,attributable,4591.44259198295,4591.44259198295,4591.44259198295,wonder
2010,Black or African American,All Origins,666,A,37,YLL,age-adjusted rate,attributable,514.812170973132,514.812170973132,514.812170973132,wonder
2010,Black or African American,All Origins,666,A,37,YLL,crude rate,attributable,212.69164453869,212.69164453869,212.69164453869,wonder
2010,Black or African American,All Origins,666,A,39,Deaths,absolute number,attributable,173.642136874971,173.642136874971,173.642136874971,wonder
2010,Black or African American,All Origins,666,A,39,Deaths,age-adjusted rate,attributable,28.8074937049812,28.8074937049812,28.8074937049812,wonder
2010,Black or African American,All Origins,666,A,39,Deaths,crude rate,attributable,11.4693399645812,11.4693399645812,11.4693399645812,wonder
2010,Black or African American,All Origins,666,A,39,YLL,absolute number,attributable,4481.47777624769,4481.47777624769,4481.47777624769,wonder
2010,Black or African American,All Origins,666,A,39,YLL,age-adjusted rate,attributable,746.285139029765,746.285139029765,746.285139029765,wonder
2010,Black or African American,All Origins,666,A,39,YLL,crude rate,attributable,296.008751588388,296.008751588388,296.008751588388,wonder
2010,Black or African American,All Origins,666,A,40,Deaths,absolute number,attributable,20.4431913052965,20.4431913052965,20.4431913052965,wonder
2010,Black or African American,All Origins,666,A,40,Deaths,age-adjusted rate,attributable,19.4597534074397,19.4597534074397,19.4597534074397,wonder
2010,Black or African American,All Origins,666,A,40,Deaths,crude rate,attributable,6.36758375002615,6.36758375002615,6.36758375002615,wonder
2010,Black or African American,All Origins,666,A,40,YLL,absolute number,attributable,560.941212172777,560.941212172777,560.941212172777,wonder
2010,Black or African American,All Origins,666,A,40,YLL,age-adjusted rate,attributable,507.656411021337,507.656411021337,507.656411021337,wonder
2010,Black or African American,All Origins,666,A,40,YLL,crude rate,attributable,174.720281878199,174.720281878199,174.720281878199,wonder
2010,Black or African American,All Origins,666,A,42,Deaths,absolute number,attributable,143.146600934288,143.146600934288,143.146600934288,wonder
2010,Black or African American,All Origins,666,A,42,Deaths,age-adjusted rate,attributable,24.4887631018338,24.4887631018338,24.4887631018338,wonder
2010,Black or African American,All Origins,666,A,42,Deaths,crude rate,attributable,9.47502551230477,9.47502551230477,9.47502551230477,wonder
2010,Black or African American,All Origins,666,A,42,YLL,absolute number,attributable,3583.79873958593,3583.79873958593,3583.79873958593,wonder
2010,Black or African American,All Origins,666,A,42,YLL,age-adjusted rate,attributable,613.51281359097,613.51281359097,613.51281359097,wonder
2010,Black or African American,All Origins,666,A,42,YLL,crude rate,attributable,237.215443935902,237.215443935902,237.215443935902,wonder
2010,Black or African American,All Origins,666,A,45,Deaths,absolute number,attributable,116.038669710535,116.038669710535,116.038669710535,wonder
2010,Black or African American,All Origins,666,A,45,Deaths,age-adjusted rate,attributable,21.1086654767744,21.1086654767744,21.1086654767744,wonder
2010,Black or African American,All Origins,666,A,45,Deaths,crude rate,attributable,8.70902920759493,8.70902920759493,8.70902920759493,wonder
2010,Black or African American,All Origins,666,A,45,YLL,absolute number,attributable,3206.99120367271,3206.99120367271,3206.99120367271,wonder
2010,Black or African American,All Origins,666,A,45,YLL,age-adjusted rate,attributable,569.417273812136,569.417273812136,569.417273812136,wonder
2010,Black or African American,All Origins,666,A,45,YLL,crude rate,attributable,240.693728486876,240.693728486876,240.693728486876,wonder
2010,Black or African American,All Origins,666,A,47,Deaths,absolute number,attributable,118.330434325516,118.330434325516,118.330434325516,wonder
2010,Black or African American,All Origins,666,A,47,Deaths,age-adjusted rate,attributable,29.7337066560245,29.7337066560245,29.7337066560245,wonder
2010,Black or African American,All Origins,666,A,47,Deaths,crude rate,attributable,10.7461264706752,10.7461264706752,10.7461264706752,wonder
2010,Black or African American,All Origins,666,A,47,YLL,absolute number,attributable,3074.37412284917,3074.37412284917,3074.37412284917,wonder
2010,Black or African American,All Origins,666,A,47,YLL,age-adjusted rate,attributable,742.86663090571,742.86663090571,742.86663090571,wonder
2010,Black or African American,All Origins,666,A,47,YLL,crude rate,attributable,279.197936951916,279.197936951916,279.197936951916,wonder
2010,Black or African American,All Origins,666,A,48,Deaths,absolute number,attributable,234.588675741689,234.588675741689,234.588675741689,wonder
2010,Black or African American,All Origins,666,A,48,Deaths,age-adjusted rate,attributable,22.0258915140077,22.0258915140077,22.0258915140077,wonder
2010,Black or African American,All Origins,666,A,48,Deaths,crude rate,attributable,7.39921865215715,7.39921865215715,7.39921865215715,wonder
2010,Black or African American,All Origins,666,A,48,YLL,absolute number,attributable,6576.50258913602,6576.50258913602,6576.50258913602,wonder
2010,Black or African American,All Origins,666,A,48,YLL,age-adjusted rate,attributable,570.719979217229,570.719979217229,570.719979217229,wonder
2010,Black or African American,All Origins,666,A,48,YLL,crude rate,attributable,207.431072576907,207.431072576907,207.431072576907,wonder
2010,Black or African American,All Origins,666,A,51,Deaths,absolute number,attributable,129.921763323992,129.921763323992,129.921763323992,wonder
2010,Black or African American,All Origins,666,A,51,Deaths,age-adjusted rate,attributable,19.3567030128476,19.3567030128476,19.3567030128476,wonder
2010,Black or African American,All Origins,666,A,51,Deaths,crude rate,attributable,7.8929510757883,7.8929510757883,7.8929510757883,wonder
2010,Black or African American,All Origins,666,A,51,YLL,absolute number,attributable,3413.55306184286,3413.55306184286,3413.55306184286,wonder
2010,Black or African American,All Origins,666,A,51,YLL,age-adjusted rate,attributable,500.667806831089,500.667806831089,500.667806831089,wonder
2010,Black or African American,All Origins,666,A,51,YLL,crude rate,attributable,207.378707172747,207.378707172747,207.378707172747,wonder
2010,Black or African American,All Origins,666,A,53,Deaths,absolute number,attributable,2.1470201777168,2.1470201777168,2.1470201777168,wonder
2010,Black or African American,All Origins,666,A,53,Deaths,age-adjusted rate,attributable,2.42653075830351,2.42653075830351,2.42653075830351,wonder
2010,Black or African American,All Origins,666,A,53,Deaths,crude rate,attributable,0.685454010113083,0.685454010113083,0.685454010113083,wonder
2010,Black or African American,All Origins,666,A,53,YLL,absolute number,attributable,59.9085881458506,59.9085881458506,59.9085881458506,wonder
2010,Black or African American,All Origins,666,A,53,YLL,age-adjusted rate,attributable,62.9444174896897,62.9444174896897,62.9444174896897,wonder
2010,Black or African American,All Origins,666,A,53,YLL,crude rate,attributable,19.126313954094,19.126313954094,19.126313954094,wonder
2010,Black or African American,All Origins,666,A,54,Deaths,absolute number,attributable,1.06379347152077,1.06379347152077,1.06379347152077,wonder
2010,Black or African American,All Origins,666,A,54,Deaths,age-adjusted rate,attributable,3.1867652023721,3.1867652023721,3.1867652023721,wonder
2010,Black or African American,All Origins,666,A,54,Deaths,crude rate,attributable,1.48555833976283,1.48555833976283,1.48555833976283,wonder
2010,Black or African American,All Origins,666,A,54,YLL,absolute number,attributable,37.1422224135348,37.1422224135348,37.1422224135348,wonder
2010,Black or African American,All Origins,666,A,54,YLL,age-adjusted rate,attributable,111.265527656425,111.265527656425,111.265527656425,wonder
2010,Black or African American,All Origins,666,A,54,YLL,crude rate,attributable,51.8680925770989,51.8680925770989,51.8680925770989,wonder
2010,Black or African American,All Origins,666,A,55,Deaths,absolute number,attributable,20.3808675184822,20.3808675184822,20.3808675184822,wonder
2010,Black or African American,All Origins,666,A,55,Deaths,age-adjusted rate,attributable,20.2104250689626,20.2104250689626,20.2104250689626,wonder
2010,Black or African American,All Origins,666,A,55,Deaths,crude rate,attributable,5.14975276136339,5.14975276136339,5.14975276136339,wonder
2010,Black or African American,All Origins,666,A,55,YLL,absolute number,attributable,582.285559038042,582.285559038042,582.285559038042,wonder
2010,Black or African American,All Origins,666,A,55,YLL,age-adjusted rate,attributable,524.035705777994,524.035705777994,524.035705777994,wonder
2010,Black or African American,All Origins,666,A,55,YLL,crude rate,attributable,147.129491069941,147.129491069941,147.129491069941,wonder
2010,White,Hispanic or Latino,666,A,4,Deaths,absolute number,attributable,23.5509896813089,23.5509896813089,23.5509896813089,wonder
2010,White,Hispanic or Latino,666,A,4,Deaths,age-adjusted rate,attributable,5.75191244909086,5.75191244909086,5.75191244909086,wonder
2010,White,Hispanic or Latino,666,A,4,Deaths,crude rate,attributable,1.35280076473451,1.35280076473451,1.35280076473451,wonder
2010,White,Hispanic or Latino,666,A,4,YLL,absolute number,attributable,568.661814369943,568.661814369943,568.661814369943,wonder
2010,White,Hispanic or Latino,666,A,4,YLL,age-adjusted rate,attributable,132.251953207234,132.251953207234,132.251953207234,wonder
2010,White,Hispanic or Latino,666,A,4,YLL,crude rate,attributable,32.6647052954004,32.6647052954004,32.6647052954004,wonder
2010,White,Hispanic or Latino,666,A,6,Deaths,absolute number,attributable,610.211042851284,610.211042851284,610.211042851284,wonder
2010,White,Hispanic or Latino,666,A,6,Deaths,age-adjusted rate,attributable,18.8556843895388,18.8556843895388,18.8556843895388,wonder
2010,White,Hispanic or Latino,666,A,6,Deaths,crude rate,attributable,4.75091133670011,4.75091133670011,4.75091133670011,wonder
2010,White,Hispanic or Latino,666,A,6,YLL,absolute number,attributable,13835.8285288425,13835.8285288425,13835.8285288425,wonder
2010,White,Hispanic or Latino,666,A,6,YLL,age-adjusted rate,attributable,411.717959815183,411.717959815183,411.717959815183,wonder
2010,White,Hispanic or Latino,666,A,6,YLL,crude rate,attributable,107.721411109134,107.721411109134,107.721411109134,wonder
2010,White,Hispanic or Latino,666,A,8,Deaths,absolute number,attributable,10.6914975575781,10.6914975575781,10.6914975575781,wonder
2010,White,Hispanic or Latino,666,A,8,Deaths,age-adjusted rate,attributable,5.15030632022023,5.15030632022023,5.15030632022023,wonder
2010,White,Hispanic or Latino,666,A,8,Deaths,crude rate,attributable,1.13204264922055,1.13204264922055,1.13204264922055,wonder
2010,White,Hispanic or Latino,666,A,8,YLL,absolute number,attributable,228.172411128615,228.172411128615,228.172411128615,wonder
2010,White,Hispanic or Latino,666,A,8,YLL,age-adjusted rate,attributable,105.221060544702,105.221060544702,105.221060544702,wonder
2010,White,Hispanic or Latino,666,A,8,YLL,crude rate,attributable,24.1594687163349,24.1594687163349,24.1594687163349,wonder
2010,White,Hispanic or Latino,666,A,9,Deaths,absolute number,attributable,3.01124097179455,3.01124097179455,3.01124097179455,wonder
2010,White,Hispanic or Latino,666,A,9,Deaths,age-adjusted rate,attributable,4.04206387277453,4.04206387277453,4.04206387277453,wonder
2010,White,Hispanic or Latino,666,A,9,Deaths,crude rate,attributable,0.741622862074247,0.741622862074247,0.741622862074247,wonder
2010,White,Hispanic or Latino,666,A,9,YLL,absolute number,attributable,54.4967238559472,54.4967238559472,54.4967238559472,wonder
2010,White,Hispanic or Latino,666,A,9,YLL,age-adjusted rate,attributable,74.3256828569092,74.3256828569092,74.3256828569092,wonder
2010,White,Hispanic or Latino,666,A,9,YLL,crude rate,attributable,13.4217144022292,13.4217144022292,13.4217144022292,wonder
2010,White,Hispanic or Latino,666,A,12,Deaths,absolute number,attributable,183.284961056843,183.284961056843,183.284961056843,wonder
2010,White,Hispanic or Latino,666,A,12,Deaths,age-adjusted rate,attributable,10.249207046655,10.249207046655,10.249207046655,wonder
2010,White,Hispanic or Latino,666,A,12,Deaths,crude rate,attributable,4.63974619434519,4.63974619434519,4.63974619434519,wonder
2010,White,Hispanic or Latino,666,A,12,YLL,absolute number,attributable,3734.55289103124,3734.55289103124,3734.55289103124,wonder
2010,White,Hispanic or Latino,666,A,12,YLL,age-adjusted rate,attributable,225.749974950215,225.749974950215,225.749974950215,wonder
2010,White,Hispanic or Latino,666,A,12,YLL,crude rate,attributable,94.5379122423973,94.5379122423973,94.5379122423973,wonder
2010,White,Hispanic or Latino,666,A,13,Deaths,absolute number,attributable,1.39295875158587,1.39295875158587,1.39295875158587,wonder
2010,White,Hispanic or Latino,666,A,13,Deaths,age-adjusted rate,attributable,1.97988864205639,1.97988864205639,1.97988864205639,wonder
2010,White,Hispanic or Latino,666,A,13,Deaths,crude rate,attributable,0.189949784078911,0.189949784078911,0.189949784078911,wonder
2010,White,Hispanic or Latino,666,A,13,YLL,absolute number,attributable,32.7864008423266,32.7864008423266,32.7864008423266,wonder
2010,White,Hispanic or Latino,666,A,13,YLL,age-adjusted rate,attributable,37.6436254682126,37.6436254682126,37.6436254682126,wonder
2010,White,Hispanic or Latino,666,A,13,YLL,crude rate,attributable,4.47089316437709,4.47089316437709,4.47089316437709,wonder
2010,White,Hispanic or Latino,666,A,17,Deaths,absolute number,attributable,43.4103178496867,43.4103178496867,43.4103178496867,wonder
2010,White,Hispanic or Latino,666,A,17,Deaths,age-adjusted rate,attributable,12.6627939063556,12.6627939063556,12.6627939063556,wonder
2010,White,Hispanic or Latino,666,A,17,Deaths,crude rate,attributable,2.31210824537711,2.31210824537711,2.31210824537711,wonder
2010,White,Hispanic or Latino,666,A,17,YLL,absolute number,attributable,1080.85243656962,1080.85243656962,1080.85243656962,wonder
2010,White,Hispanic or Latino,666,A,17,YLL,age-adjusted rate,attributable,282.167451251112,282.167451251112,282.167451251112,wonder
