Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2010,1,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,2.6812599642414,3.85822467461395,4.90364637076704,EPA,attributable
2010,1,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,32.629941761739,46.9531668377318,59.675562098493,EPA,attributable
2010,1,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,7.4941583214305,10.7837908061209,13.7057587645118,EPA,attributable
2010,1,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,57.2651081332142,82.4021751492167,104.729807409206,EPA,attributable
2010,1,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,655.797741971467,943.666434204296,1199.36159129032,EPA,attributable
2010,1,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,160.056761510465,230.31520808658,292.721246042837,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,6.68926648326888,9.61055370676604,12.2122229784431,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,49.124955909112,70.5784450788276,89.6847086102472,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,10.2575659504529,14.7371746534679,18.7266694960255,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,159.275271666961,228.832795993958,290.780033567822,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,982.926321145904,1412.18266947416,1794.47409297239,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,244.238528616934,350.9005811632,445.892741581927,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,absolute number,0.926794860126126,1.33167758475946,1.69219818938568,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,age-adjusted rate,17.6843513258605,25.4099966182968,32.2891597499891,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,crude rate,2.74752419105338,3.94781686457804,5.01659607905157,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,absolute number,12.2695820714604,17.6297130270089,22.4025460855693,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,age-adjusted rate,234.118259939052,336.395951636262,427.467298984668,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,crude rate,36.3737165642726,52.2640609125129,66.4133347728249,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,absolute number,1.02471596740037,1.47205346959398,1.87052506881027,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,age-adjusted rate,9.45089071469428,13.5766562734585,17.2517346921704,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,crude rate,3.25502991455279,4.67600606586189,5.94175873958981,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,absolute number,31.0011812127945,44.5346786988982,56.5898146082127,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,age-adjusted rate,285.921938360974,410.740531803252,521.924289697407,EPA,attributable
2010,1,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,crude rate,98.475846424175,141.465260629898,179.758630946326,EPA,attributable
2010,1,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,1043.80052549355,1498.27395071513,1903.65125846893,EPA,attributable
2010,1,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,186.486539072888,267.683256357638,340.108407806901,EPA,attributable
2010,1,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,81.4433938652628,116.9040563842,148.533953987309,EPA,attributable
2010,1,Black or African American,All Origins,A,666,wonder,YLL,absolute number,29257.2070042156,41995.8699526132,53358.3932682214,EPA,attributable
2010,1,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,5051.66244574038,7251.16922764517,9213.06642152416,EPA,attributable
2010,1,Black or African American,All Origins,A,666,wonder,YLL,crude rate,2282.81762199264,3276.76226800881,4163.33248817491,EPA,attributable
2010,1,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,520.347700516876,746.875132685604,948.946467175256,EPA,attributable
2010,1,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,150.044559740557,215.364746214242,273.632908809309,EPA,attributable
2010,1,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,76.1108340878692,109.244816978576,138.801626392703,EPA,attributable
2010,1,Black or African American,All Origins,F,666,wonder,YLL,absolute number,12903.3106934343,18520.6197253671,23531.479211374,EPA,attributable
2010,1,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,3942.08020584097,5658.21982853036,7189.08353191228,EPA,attributable
