Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2003,1,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,2.27713067487348,3.24991346780668,4.12611498099998,EPA,attributable
2003,1,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,19.7688610509856,28.2140539766636,35.8207785964284,EPA,attributable
2003,1,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,8.11377400631919,11.5799517826712,14.7019953001959,EPA,attributable
2003,1,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,74.4511205971584,106.256396346445,134.903933023185,EPA,attributable
2003,1,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,644.902562357255,920.402832368997,1168.55047151626,EPA,attributable
2003,1,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,265.281028316973,378.608217874382,480.683887486852,EPA,attributable
2003,1,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,1.12215741391578,1.59881244671647,2.02939009362707,EPA,attributable
2003,1,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,20.6988820212529,29.4910765622572,37.4333454488397,EPA,attributable
2003,1,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,2.58519919348442,3.68330556526936,4.67525996642723,EPA,attributable
2003,1,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,19.192835813401,27.34531216897,34.7097032780911,EPA,attributable
2003,1,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,354.023632717076,504.40106120648,640.241773780074,EPA,attributable
2003,1,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,44.215992382337,62.9974708433433,79.9633775153571,EPA,attributable
2003,1,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,1271.96976147604,1811.53407660909,2299.2782538177,EPA,attributable
2003,1,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,254.818506693354,362.911463940763,460.623097227118,EPA,attributable
2003,1,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,106.871780346051,152.206347814503,193.186951403079,EPA,attributable
2003,1,Black or African American,All Origins,A,666,wonder,YLL,absolute number,35190.0271075972,50117.4911487161,63611.3109999259,EPA,attributable
2003,1,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,6934.90953917666,9876.66950025728,12535.9007568846,EPA,attributable
2003,1,Black or African American,All Origins,A,666,wonder,YLL,crude rate,2956.69045076238,4210.90631850027,5344.66640843684,EPA,attributable
2003,1,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,634.601859094506,903.756907553294,1147.08075205742,EPA,attributable
2003,1,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,199.184302573975,283.664768307285,360.037520092677,EPA,attributable
2003,1,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,99.6429224989647,141.904689068719,180.110532043509,EPA,attributable
2003,1,Black or African American,All Origins,F,666,wonder,YLL,absolute number,15171.1736431955,21605.7560803435,27422.8022228954,EPA,attributable
2003,1,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,5168.34898116825,7360.41192668683,9342.099382868,EPA,attributable
2003,1,Black or African American,All Origins,F,666,wonder,YLL,crude rate,2382.12362268252,3392.45882720396,4305.83068335052,EPA,attributable
2003,1,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,636.478259084381,906.51660178442,1150.59865741415,EPA,attributable
2003,1,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,335.48157812555,477.816195326366,606.469502876237,EPA,attributable
2003,1,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,115.031665799345,163.836098546453,207.949412787864,EPA,attributable
2003,1,Black or African American,All Origins,M,666,wonder,YLL,absolute number,19948.6411335273,28412.242071861,36062.3153703514,EPA,attributable
2003,1,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,9253.32932762672,13179.2351703253,16727.7800129332,EPA,attributable
2003,1,Black or African American,All Origins,M,666,wonder,YLL,crude rate,3605.34768826842,5134.98691899091,6517.59608505792,EPA,attributable
2003,1,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,6.84559901002579,9.75397309009864,12.3809466395245,EPA,attributable
2003,1,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,14.82130007114,21.1181756107025,26.805795232881,EPA,attributable
2003,1,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,7.69453731161643,10.9635854756243,13.9163359892145,EPA,attributable
2003,1,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,453.057379821359,645.540220012314,819.399330284448,EPA,attributable
