Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr
2015,2,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,41.8138251948844,60.8239344799964,77.3954770831286,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,14.2118679785778,20.6731080626685,26.3055173095963,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,201.710653090287,293.415765964935,373.357188822375,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,937.575179361227,1363.83148429374,1735.40875463457,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,334.806136554994,487.021371960323,619.710838419133,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,absolute number,2.3097054058066,3.36035385194787,4.27598982733459,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,age-adjusted rate,16.1226410465398,23.4565753745521,29.8480702047351,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,crude rate,7.41835685179572,10.7928500142858,13.7337074910377,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,absolute number,32.9662783054202,47.9621167312106,61.0309307518941,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,age-adjusted rate,267.055553896879,388.534900150203,494.403671102583,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,crude rate,105.881735363482,154.045661574468,196.020333232356,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,absolute number,1.85510585560657,2.69801150127532,3.43299736492428,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,age-adjusted rate,37.9381699091487,55.1761606718407,70.2071188738564,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,crude rate,6.37230645646663,9.26769545642799,11.792378967176,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,absolute number,35.4553129004396,51.5651663206159,65.6124260466941,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,age-adjusted rate,641.808323998752,933.427186664063,1187.70919644031,EPA,attributable
2015,2,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,crude rate,121.789340823164,177.126842266474,225.379314532475,EPA,attributable
2015,2,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,5.52960590163091,7.97644908730317,10.1380629463323,EPA,attributable
2015,2,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,58.7269266808552,84.7135128717704,107.670834038923,EPA,attributable
2015,2,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,15.5553221042841,22.43853124593,28.5193624010698,EPA,attributable
2015,2,Black or African American,All Origins,A,666,wonder,YLL,absolute number,134.469238831852,193.971696433977,246.537932697993,EPA,attributable
2015,2,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,1370.65144490199,1977.16286860058,2512.97305325128,EPA,attributable
2015,2,Black or African American,All Origins,A,666,wonder,YLL,crude rate,378.27511767709,545.661349257278,693.535311966898,EPA,attributable
2015,2,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,2.08614427317831,3.0052856247787,3.81902517209661,EPA,attributable
2015,2,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,48.4749925420639,69.8327532380918,88.741329693986,EPA,attributable
2015,2,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,10.5772158047879,15.2374670424312,19.3633076717366,EPA,attributable
2015,2,Black or African American,All Origins,M,666,wonder,YLL,absolute number,59.7126182623644,86.0216024313498,109.313624741942,EPA,attributable
2015,2,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,1268.39856784449,1827.24657706697,2322.00913480894,EPA,attributable
2015,2,Black or African American,All Origins,M,666,wonder,YLL,crude rate,302.756265590247,436.148671253611,554.244408771191,EPA,attributable
2015,2,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,190.359805669749,274.530384783982,348.93099652045,EPA,attributable
2015,2,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,83.9553618153877,121.077544194612,153.890827732304,EPA,attributable
2015,2,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,39.8019946326527,57.401071950183,72.9573640916999,EPA,attributable
2015,2,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,4897.42914363039,7062.90439057113,8977.02550947082,EPA,attributable
2015,2,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,2066.9873799937,2980.93832769384,3788.80385887582,EPA,attributable
2015,2,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,1023.99478609864,1476.77017033814,1876.99036510376,EPA,attributable
2015,2,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,79.3832996982909,114.534139508128,145.582188019332,EPA,attributable
2015,2,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,67.9567533684445,98.0479307411363,124.626878495468,EPA,attributable
2015,2,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,35.3109708104064,50.9466307439676,64.7573029995427,EPA,attributable
2015,2,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,1778.84114253708,2566.51008910539,3262.24264616871,EPA,attributable
2015,2,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,1538.15145309913,2219.24326380299,2820.83832365698,EPA,attributable
2015,2,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,791.257202701405,1141.62504185959,1451.09809359319,EPA,attributable
2015,2,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,108.339503049178,156.184467867673,198.502584947563,EPA,attributable
2015,2,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,97.2756719550742,140.234620181681,178.231132616774,EPA,attributable
2015,2,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,42.7450644292589,61.6221687746043,78.3186699601757,EPA,attributable
2015,2,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,2946.86568382811,4248.26250584959,5399.32747769408,EPA,attributable
2015,2,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,2415.25665987401,3481.88394416987,4425.29896116637,EPA,attributable
2015,2,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,1162.67806270467,1676.14073734966,2130.29037805294,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,96.5072268182203,141.368465684203,180.029460890048,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,67.9289943637926,99.5056849656279,126.718180982979,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,24.7512180581162,36.2567844507829,46.1721737354223,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,3314.75819401458,4855.61854227387,6183.51754914014,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,2057.32120135191,3013.66385962497,3837.83099948244,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,850.136363616787,1245.32097034792,1585.8873606765,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,absolute number,41.4598184002508,60.7311158818875,77.3395080925896,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,age-adjusted rate,53.289045076983,78.0587879223756,99.4058510625981,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,crude rate,20.9879561206285,30.743549886802,39.1511170301809,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,absolute number,1252.7813505983,1835.09750678003,2336.94929551974,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,age-adjusted rate,1505.48052995285,2205.25598158286,2808.33655626481,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,crude rate,634.188016967769,928.97044501143,1183.01987714942,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,absolute number,54.1895672423432,79.381231750522,101.090378456903,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,age-adjusted rate,84.6109811941043,123.944962999447,157.841380653034,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,crude rate,28.1697409352612,41.2652997122818,52.5505169554722,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,absolute number,1999.13827329997,2928.49835586363,3729.38288530304,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,age-adjusted rate,2634.53241368673,3859.27474101905,4914.70761457686,EPA,attributable
2015,4,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,crude rate,1039.22600084212,1522.34173867984,1938.67113309024,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,40.5831811546115,59.1541103310872,75.293823971548,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,37.9596192007714,55.3300021941068,70.4263393064519,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,15.069598096809,21.9654705003944,27.958568898293,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,999.350828879017,1456.655380606,1854.09184925088,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,869.963059663733,1268.0595594333,1614.03920571237,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,371.085137252935,540.894294798091,688.47286506039,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,absolute number,18.4084005867768,26.8352730327346,34.1574833495201,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,age-adjusted rate,31.2161896071174,45.506124619558,57.9228201664898,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,crude rate,13.0972171059656,19.0927720934136,24.3023815737379,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,absolute number,340.187692420912,495.916501026641,631.231126506768,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,age-adjusted rate,596.662643444352,869.798811134297,1107.13009599383,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,crude rate,242.036891983687,352.834894577553,449.108605005101,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,absolute number,17.814406935731,25.9628889337307,33.046188712754,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,age-adjusted rate,40.8254333123115,59.4993812919474,75.7322417965319,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,crude rate,13.8361101766414,20.1648807668409,25.6663446387688,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,absolute number,408.501918671664,595.354646492084,757.781695604446,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,age-adjusted rate,896.931815591279,1307.19710138754,1663.8318720031,EPA,attributable
2015,4,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,crude rate,317.275650797778,462.400601533234,588.554593372151,EPA,attributable
2015,4,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,106.379183849262,155.010665994882,197.297489662731,EPA,attributable
2015,4,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,84.28017796452,122.809050076559,156.311290790595,EPA,attributable
2015,4,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,28.680205397264,41.7914255273802,53.1921032211508,EPA,attributable
2015,4,Black or African American,All Origins,A,666,wonder,YLL,absolute number,3340.71352526594,4867.92819526955,6195.89630572146,EPA,attributable
2015,4,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,2241.40054925914,3266.0618302381,4157.04168518647,EPA,attributable
2015,4,Black or African American,All Origins,A,666,wonder,YLL,crude rate,900.668219205462,1312.41071276965,1670.43562695535,EPA,attributable
2015,4,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,45.7760917452189,66.6950761011305,84.8884837452436,EPA,attributable
2015,4,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,68.5213444264551,99.8345666229034,127.067925871039,EPA,attributable
2015,4,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,25.6018410208159,37.301496700856,47.4767806181452,EPA,attributable
2015,4,Black or African American,All Origins,F,666,wonder,YLL,absolute number,1275.82598943946,1858.85924755367,2365.92792519477,EPA,attributable
2015,4,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,1742.2386283874,2538.41543645462,3230.85676054129,EPA,attributable
2015,4,Black or African American,All Origins,F,666,wonder,YLL,crude rate,713.549211095897,1039.63045165194,1323.22590894562,EPA,attributable
2015,4,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,58.5552995306543,85.3330222884568,108.612970427383,EPA,attributable
2015,4,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,99.6508772026576,145.221877328917,184.840276890888,EPA,attributable
2015,4,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,30.4792960105428,44.4176781034572,56.5353930861114,EPA,attributable
2015,4,Black or African American,All Origins,M,666,wonder,YLL,absolute number,1912.1733520297,2786.62277498422,3546.84937829249,EPA,attributable
2015,4,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,2637.19567843455,3843.20256937745,4891.67775639303,EPA,attributable
2015,4,Black or African American,All Origins,M,666,wonder,YLL,crude rate,995.327461171541,1450.4972412275,1846.21158071597,EPA,attributable
2015,4,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,394.136463360188,574.289351143442,730.949920886156,EPA,attributable
2015,4,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,64.3855750740056,93.8150959619713,119.406945009158,EPA,attributable
