Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,attr,method
2004,19,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,285.448602904856,293.489408620486,301.530214336115,attributable,DI
2004,19,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,23.2772313520204,23.9329280098238,24.5886246676272,attributable,DI
2004,19,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,13.9617647343693,14.3550538818163,14.7483430292633,attributable,DI
2004,19,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,71.6827762769827,73.7020094115456,75.7212425461085,attributable,DI
2004,19,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,17.046082990708,17.5262543425589,18.0064256944098,attributable,DI
2004,19,Black or African American,All Origins,A,666,wonder,YLL,absolute number,404.110904786714,415.494310555354,426.877716323994,attributable,DI
2004,19,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,1766.76253548391,1816.53049422994,1866.29845297596,attributable,DI
2004,19,Black or African American,All Origins,A,666,wonder,YLL,crude rate,493.383762833876,507.281896998211,521.180031162545,attributable,DI
2004,19,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,5.43082950628799,5.58381061914117,5.73679173199435,attributable,DI
2004,19,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,54.2230256039287,55.7504347758703,57.277843947812,attributable,DI
2004,19,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,13.9348510668617,14.3273820828296,14.7199130987975,attributable,DI
2004,19,Black or African American,All Origins,F,666,wonder,YLL,absolute number,111.966656355462,115.120646675334,118.274636995207,attributable,DI
2004,19,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,1182.42902839666,1215.73688835149,1249.04474830633,attributable,DI
2004,19,Black or African American,All Origins,F,666,wonder,YLL,crude rate,287.292885729767,295.385643074268,303.478400418768,attributable,DI
2004,19,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,5.55237122935168,5.7087760527137,5.86518087607571,attributable,DI
2004,19,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,76.2097099956985,78.3564623899435,80.5032147841885,attributable,DI
2004,19,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,12.9326420919844,13.2969418692234,13.6612416464624,attributable,DI
2004,19,Black or African American,All Origins,M,666,wonder,YLL,absolute number,147.643567431565,151.802541162031,155.961514892498,attributable,DI
2004,19,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,1743.34044210635,1792.44862357414,1841.55680504192,attributable,DI
2004,19,Black or African American,All Origins,M,666,wonder,YLL,crude rate,343.892966789102,353.580092614147,363.267218439192,attributable,DI
2004,19,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,4.19665625191581,4.31487192098386,4.43308759005191,attributable,DI
2004,19,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,21.8408077748109,22.4560417966366,23.0712758184622,attributable,DI
2004,19,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,4.0977768954291,4.21320723051161,4.32863756559412,attributable,DI
2004,19,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,161.779447777764,166.336615320799,170.893782863835,attributable,DI
2004,19,White,Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,479.397887336909,492.902053177385,506.406219017861,attributable,DI
2004,19,White,Hispanic or Latino,A,666,wonder,YLL,crude rate,157.967687478898,162.417481492388,166.867275505878,attributable,DI
2004,19,White,Hispanic or Latino,F,666,wonder,Deaths,absolute number,0.390380158816431,0.401376783008443,0.412373407200455,attributable,DI
2004,19,White,Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,0.353492266673967,0.36344979531267,0.373407323951373,attributable,DI
2004,19,White,Hispanic or Latino,F,666,wonder,Deaths,crude rate,0.821593515345534,0.844736994651042,0.86788047395655,attributable,DI
2004,19,White,Hispanic or Latino,F,666,wonder,YLL,absolute number,34.6938245234552,35.6711153551018,36.6484061867484,attributable,DI
2004,19,White,Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,31.41552764251,32.3004720831441,33.1854165237781,attributable,DI
2004,19,White,Hispanic or Latino,F,666,wonder,YLL,crude rate,73.0165727106285,75.0733775757166,77.1301824408047,attributable,DI
2004,19,White,Hispanic or Latino,M,666,wonder,Deaths,absolute number,0.780784964866673,0.802778907538974,0.824772850211275,attributable,DI
2004,19,White,Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,1.32983021824752,1.36729022439534,1.40475023054316,attributable,DI
2004,19,White,Hispanic or Latino,M,666,wonder,Deaths,crude rate,1.42224664808677,1.46230993394837,1.50237321980996,attributable,DI
2004,19,White,Hispanic or Latino,M,666,wonder,YLL,absolute number,60.3880206166258,62.0890916199111,63.7901626231963,attributable,DI
2004,19,White,Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,97.5894412535017,100.338439598671,103.08743794384,attributable,DI
2004,19,White,Hispanic or Latino,M,666,wonder,YLL,crude rate,110.000401866418,113.099004735894,116.197607605371,attributable,DI
2004,19,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,800.168882466796,822.708850986987,845.248819507179,attributable,DI
2004,19,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,39.6531172653573,40.7701064840998,41.8870957028423,attributable,DI
2004,19,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,29.5307768448889,30.3626297137591,31.1944825826292,attributable,DI
2004,19,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,15161.399164744,15588.4808313565,16015.562497969,attributable,DI
2004,19,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,947.196672498456,973.878268906863,1000.55986531527,attributable,DI
2004,19,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,559.541748249528,575.303487636838,591.065227024149,attributable,DI
2004,19,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,418.289458599735,430.072260250432,441.855061901129,attributable,DI
2004,19,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,31.912483678513,32.8114268807247,33.7103700829363,attributable,DI
2004,19,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,30.2585356901106,31.1108888081419,31.9632419261732,attributable,DI
2004,19,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,6874.84410098482,7068.50168129425,7262.15926160368,attributable,DI
2004,19,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,732.876995149712,753.521417548295,774.165839946879,attributable,DI
2004,19,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,497.317614194658,511.32656107338,525.335507952103,attributable,DI
2004,19,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,381.351791442145,392.094095426431,402.836399410717,attributable,DI
2004,19,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,49.1686685548644,50.5537014719028,51.9387343889412,attributable,DI
2004,19,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,28.7330174945578,29.5423982690524,30.351779043547,attributable,DI
2004,19,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,8236.16964316329,8468.17442184394,8700.1792005246,attributable,DI
2004,19,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,1186.63571700336,1220.06207522881,1253.48843345426,attributable,DI
2004,19,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,620.555643780315,638.036084450183,655.516525120051,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,3.49075027665386,3.58908127036242,3.68741226407097,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,38.922083230319,40.0184799410322,41.1148766517454,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,10.2071706092396,10.4946965418943,10.7822224745489,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,90.2999279531073,92.8435878954484,95.3872478377894,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,940.242883845313,966.728598883209,993.214313921105,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,264.042597599659,271.480417250353,278.918236901048,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,absolute number,0.323724138964156,0.332843128794132,0.341962118624109,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,F,666,wonder,Deaths,crude rate,1.89179604350255,1.94508607289699,1.99837610229143,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,absolute number,3.23406282130976,3.32516318247342,3.41626354363707,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,F,666,wonder,YLL,crude rate,18.8993853512726,19.4317624034211,19.9641394555696,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,absolute number,0.321631864875078,0.33069191740677,0.339751969938462,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,age-adjusted rate,14.6476245422308,15.0602336842655,15.4728428263002,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,M,666,wonder,Deaths,crude rate,1.88231910151037,1.93534217479236,1.98836524807434,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,absolute number,5.50103532566299,5.65599406723096,5.81095280879893,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,age-adjusted rate,250.525861531649,257.582928053668,264.639994575686,attributable,DI
2004,20,American Indian or Alaska Native,All Origins,M,666,wonder,YLL,crude rate,32.1942724039504,33.1011533167377,34.0080342295251,attributable,DI
2004,20,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,0.984077622356172,1.01179811876057,1.03951861516497,attributable,DI
2004,20,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,12.170067691541,12.5128864997535,12.8557053079659,attributable,DI
2004,20,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,1.54036506019499,1.5837556252709,1.62714619034682,attributable,DI
2004,20,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,18.3271715799775,18.8434299343431,19.3596882887086,attributable,DI
2004,20,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,209.188700882936,215.081340344428,220.973979805919,attributable,DI
2004,20,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,28.6873048554887,29.4953979500095,30.3034910445303,attributable,DI
2004,20,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,44.5703465626072,45.8258492826807,47.0813520027541,attributable,DI
2004,20,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,73.2181404172977,75.280623245954,77.3431060746102,attributable,DI
2004,20,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,25.4237331370756,26.1398946338946,26.8560561307136,attributable,DI
2004,20,Black or African American,All Origins,A,666,wonder,YLL,absolute number,1314.97686878615,1352.01847072379,1389.06007266142,attributable,DI
2004,20,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,1949.55306298505,2004.47005067477,2059.38703836449,attributable,DI
2004,20,Black or African American,All Origins,A,666,wonder,YLL,crude rate,750.086628706947,771.215829515594,792.34503032424,attributable,DI
2004,20,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,21.3824066814871,21.9847279964586,22.5870493114301,attributable,DI
2004,20,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,60.249924659439,61.9471056357612,63.6442866120834,attributable,DI
2004,20,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,24.619076694515,25.3125718126704,26.0060669308257,attributable,DI
2004,20,Black or African American,All Origins,F,666,wonder,YLL,absolute number,525.813557189775,540.625206688079,555.436856186382,attributable,DI
2004,20,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,1520.38672272612,1563.21451773248,1606.04231273885,attributable,DI
2004,20,Black or African American,All Origins,F,666,wonder,YLL,crude rate,605.406327000536,622.460026352663,639.513725704791,attributable,DI
2004,20,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,22.0759717549498,22.6978301142441,23.3196884735385,attributable,DI
2004,20,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,87.4443468995253,89.9075679389485,92.3707889783718,attributable,DI
2004,20,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,24.9567267202706,25.6597331067571,26.3627394932436,attributable,DI
2004,20,Black or African American,All Origins,M,666,wonder,YLL,absolute number,727.174728260822,747.658523423099,768.142318585376,attributable,DI
2004,20,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,2341.86786594391,2407.83597484374,2473.80408374357,attributable,DI
2004,20,Black or African American,All Origins,M,666,wonder,YLL,crude rate,822.065781408846,845.222563983743,868.37934655864,attributable,DI
2004,20,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,11.1376581419954,11.4513949910657,11.765131840136,attributable,DI
2004,20,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,25.9726204003358,26.7042435102044,27.435866620073,attributable,DI
2004,20,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,5.20796890553331,5.35467225498495,5.50137560443659,attributable,DI
2004,20,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,393.417612549782,404.499798818789,415.581985087797,attributable,DI
2004,20,White,Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,651.677815881089,670.034937455204,688.392059029319,attributable,DI
2004,20,White,Hispanic or Latino,A,666,wonder,YLL,crude rate,183.962074156581,189.144104414513,194.326134672445,attributable,DI
2004,20,White,Hispanic or Latino,F,666,wonder,Deaths,absolute number,3.5587692266755,3.65901624714523,3.75926326761496,attributable,DI
2004,20,White,Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,17.799815962145,18.3012192286843,18.8026224952236,attributable,DI
2004,20,White,Hispanic or Latino,F,666,wonder,Deaths,crude rate,3.5373681493718,3.63701232259354,3.73665649581528,attributable,DI
2004,20,White,Hispanic or Latino,F,666,wonder,YLL,absolute number,83.0473268737522,85.3866881941396,87.7260495145269,attributable,DI
2004,20,White,Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,343.426842415273,353.100837976266,362.77483353726,attributable,DI
2004,20,White,Hispanic or Latino,F,666,wonder,YLL,crude rate,82.5479120061151,84.873205302062,87.1984985980089,attributable,DI
2004,20,White,Hispanic or Latino,M,666,wonder,Deaths,absolute number,5.41449447832335,5.56701544954372,5.7195364207641,attributable,DI
2004,20,White,Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,28.2593406590613,29.0553784241053,29.8514161891492,attributable,DI
2004,20,White,Hispanic or Latino,M,666,wonder,Deaths,crude rate,4.78088393095401,4.91555671774145,5.05022950452889,attributable,DI
2004,20,White,Hispanic or Latino,M,666,wonder,YLL,absolute number,206.518129154292,212.335541243145,218.152953331999,attributable,DI
2004,20,White,Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,711.604979100424,731.650189779309,751.695400458194,attributable,DI
2004,20,White,Hispanic or Latino,M,666,wonder,YLL,crude rate,182.351133439549,187.487785085733,192.624436731918,attributable,DI
2004,20,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,585.875051684662,602.378574267329,618.882096849996,attributable,DI
2004,20,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,37.8964002293466,38.9639044611592,40.0314086929717,attributable,DI
2004,20,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,26.0722636834999,26.8066936464154,27.5411236093309,attributable,DI
2004,20,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,11901.4031905524,12236.6539846525,12571.9047787525,attributable,DI
2004,20,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,936.365035820868,962.741515703146,989.117995585424,attributable,DI
2004,20,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,529.629178261614,544.548310043632,559.467441825649,attributable,DI
2004,20,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,311.318855780837,320.0884010141,328.857946247363,attributable,DI
2004,20,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,31.6360323976608,32.5271882398484,33.418344082036,attributable,DI
2004,20,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,27.1849561627294,27.950729575764,28.7165029887986,attributable,DI
2004,20,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,5460.69878346315,5614.52128440577,5768.34378534839,attributable,DI
2004,20,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,747.026068563498,768.069056410357,789.112044257216,attributable,DI
2004,20,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,476.838631164765,490.270705282082,503.7027793994,attributable,DI
2004,20,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,274.398221235558,282.127748594307,289.857275953055,attributable,DI
2004,20,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,45.2076614749208,46.4811167277354,47.7545719805501,attributable,DI
2004,20,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,24.9015566510055,25.6030089510339,26.3044612510622,attributable,DI
2004,20,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,6415.63697536576,6596.35914368592,6777.08131200608,attributable,DI
2004,20,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,1142.49909878923,1174.68217199456,1206.86524519989,attributable,DI
2004,20,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,582.217140020052,598.617622837518,615.018105654984,attributable,DI
2004,21,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,153.449589956727,157.77211361748,162.094637278233,attributable,DI
2004,21,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,125.069976190043,128.59307411089,132.116172031736,attributable,DI
2004,21,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,46.7056637295013,48.0213162289239,49.3369687283465,attributable,DI
2004,21,Black or African American,All Origins,A,666,wonder,YLL,absolute number,4301.39514144718,4422.56120176963,4543.72726209209,attributable,DI
2004,21,Black or African American,All Origins,A,666,wonder,YLL,age-adjusted rate,3289.7513188087,3382.42037004274,3475.08942127679,attributable,DI
2004,21,Black or African American,All Origins,A,666,wonder,YLL,crude rate,1309.22158280642,1346.10106401224,1382.98054521805,attributable,DI
2004,21,Black or African American,All Origins,F,666,wonder,Deaths,absolute number,75.6672811114906,77.7987538188565,79.9302265262225,attributable,DI
2004,21,Black or African American,All Origins,F,666,wonder,Deaths,age-adjusted rate,102.445045308068,105.330821232239,108.21659715641,attributable,DI
2004,21,Black or African American,All Origins,F,666,wonder,Deaths,crude rate,45.3322795829607,46.609245205016,47.8862108270712,attributable,DI
2004,21,Black or African American,All Origins,F,666,wonder,YLL,absolute number,1725.45175185958,1774.05602655985,1822.66030126012,attributable,DI
2004,21,Black or African American,All Origins,F,666,wonder,YLL,age-adjusted rate,2502.55949639999,2573.05413010139,2643.5487638028,attributable,DI
2004,21,Black or African American,All Origins,F,666,wonder,YLL,crude rate,1033.71840606983,1062.83723440982,1091.95606274982,attributable,DI
2004,21,Black or African American,All Origins,M,666,wonder,Deaths,absolute number,75.5744713370658,77.7033296845888,79.8321880321118,attributable,DI
2004,21,Black or African American,All Origins,M,666,wonder,Deaths,age-adjusted rate,153.674241997574,158.00309388483,162.331945772085,attributable,DI
2004,21,Black or African American,All Origins,M,666,wonder,Deaths,crude rate,46.7579898019946,48.0751162752902,49.3922427485858,attributable,DI
2004,21,Black or African American,All Origins,M,666,wonder,YLL,absolute number,2412.2146304303,2480.16433832974,2548.11404622919,attributable,DI
2004,21,Black or African American,All Origins,M,666,wonder,YLL,age-adjusted rate,4073.31753561223,4188.05887464356,4302.80021367489,attributable,DI
2004,21,Black or African American,All Origins,M,666,wonder,YLL,crude rate,1492.43924693607,1534.47978910328,1576.5203312705,attributable,DI
2004,21,White,Hispanic or Latino,A,666,wonder,Deaths,absolute number,9.539690579366,9.808414257658,10.07713793595,attributable,DI
2004,21,White,Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,55.9396503472527,57.5154151457668,59.091179944281,attributable,DI
2004,21,White,Hispanic or Latino,A,666,wonder,Deaths,crude rate,12.1962854833491,12.5398428209082,12.8834001584674,attributable,DI
2004,21,White,Hispanic or Latino,A,666,wonder,YLL,absolute number,419.420630805168,431.235296461652,443.049962118135,attributable,DI
2004,21,White,Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,1531.78192927599,1574.93071601616,1618.07950275633,attributable,DI
2004,21,White,Hispanic or Latino,A,666,wonder,YLL,crude rate,536.220091034248,551.324882330987,566.429673627727,attributable,DI
2004,21,White,Hispanic or Latino,M,666,wonder,Deaths,absolute number,3.22331193201922,3.31410945123103,3.40490697044284,attributable,DI
2004,21,White,Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,8.27777526603599,8.51095203409334,8.74412880215069,attributable,DI
2004,21,White,Hispanic or Latino,M,666,wonder,Deaths,crude rate,7.17758958764412,7.37977520983128,7.58196083201843,attributable,DI
2004,21,White,Hispanic or Latino,M,666,wonder,YLL,absolute number,225.476754855314,231.828212738562,238.17967062181,attributable,DI
2004,21,White,Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,567.712761971155,583.704670759075,599.696579546995,attributable,DI
2004,21,White,Hispanic or Latino,M,666,wonder,YLL,crude rate,502.085942048887,516.229208022095,530.372473995303,attributable,DI
2004,21,White,Not Hispanic or Latino,A,666,wonder,Deaths,absolute number,1836.85956442659,1888.60208736818,1940.34461030977,attributable,DI
2004,21,White,Not Hispanic or Latino,A,666,wonder,Deaths,age-adjusted rate,87.1615364964975,89.6167910456946,92.0720455948917,attributable,DI
2004,21,White,Not Hispanic or Latino,A,666,wonder,Deaths,crude rate,49.8497355055382,51.2539534071027,52.6581713086671,attributable,DI
2004,21,White,Not Hispanic or Latino,A,666,wonder,YLL,absolute number,42592.3143933565,43792.0978973947,44991.881401433,attributable,DI
2004,21,White,Not Hispanic or Latino,A,666,wonder,YLL,age-adjusted rate,2219.84406510901,2282.37488384447,2344.90570257994,attributable,DI
2004,21,White,Not Hispanic or Latino,A,666,wonder,YLL,crude rate,1155.89435806452,1188.45476251705,1221.01516696957,attributable,DI
2004,21,White,Not Hispanic or Latino,F,666,wonder,Deaths,absolute number,929.430269420232,955.611403770098,981.792538119963,attributable,DI
2004,21,White,Not Hispanic or Latino,F,666,wonder,Deaths,age-adjusted rate,71.4438793814155,73.4563830259624,75.4688866705094,attributable,DI
2004,21,White,Not Hispanic or Latino,F,666,wonder,Deaths,crude rate,49.3300151966015,50.7195930894635,52.1091709823255,attributable,DI
2004,21,White,Not Hispanic or Latino,F,666,wonder,YLL,absolute number,18760.2408250688,19288.6983130989,19817.155801129,attributable,DI
2004,21,White,Not Hispanic or Latino,F,666,wonder,YLL,age-adjusted rate,1735.1090157243,1783.98532602639,1832.86163632848,attributable,DI
2004,21,White,Not Hispanic or Latino,F,666,wonder,YLL,crude rate,995.709947740166,1023.75811528214,1051.80628282412,attributable,DI
2004,21,White,Not Hispanic or Latino,M,666,wonder,Deaths,absolute number,907.382676148961,932.942751533439,958.502826917917,attributable,DI
2004,21,White,Not Hispanic or Latino,M,666,wonder,Deaths,age-adjusted rate,106.246533417,109.239393513253,112.232253609507,attributable,DI
2004,21,White,Not Hispanic or Latino,M,666,wonder,Deaths,crude rate,50.3909441262364,51.81040734106,53.2298705558835,attributable,DI
2004,21,White,Not Hispanic or Latino,M,666,wonder,YLL,absolute number,23820.5035380548,24491.5036377183,25162.5037373818,attributable,DI
2004,21,White,Not Hispanic or Latino,M,666,wonder,YLL,age-adjusted rate,2766.14063415904,2844.06008864239,2921.97954312575,attributable,DI
2004,21,White,Not Hispanic or Latino,M,666,wonder,YLL,crude rate,1322.85715211063,1360.12073386022,1397.38431560982,attributable,DI
2004,22,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,absolute number,0.369471603563574,0.379879254368182,0.39028690517279,attributable,DI
2004,22,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,age-adjusted rate,2.90414609993762,2.98595303233023,3.06775996472284,attributable,DI
2004,22,American Indian or Alaska Native,All Origins,A,666,wonder,Deaths,crude rate,1.1725162754707,1.20554490294875,1.2385735304268,attributable,DI
2004,22,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,absolute number,11.1777863324549,11.4926535530875,11.80752077372,attributable,DI
2004,22,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,age-adjusted rate,87.8604046163166,90.3353455914241,92.8102865665316,attributable,DI
2004,22,American Indian or Alaska Native,All Origins,A,666,wonder,YLL,crude rate,35.4726487018975,36.471878242796,37.4711077836945,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,absolute number,4.71869427398622,4.85161523945062,4.98453620491502,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,age-adjusted rate,23.4652097128485,24.1262015357456,24.7871933586428,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,A,666,wonder,Deaths,crude rate,6.74051035495495,6.93038388608044,7.12025741720594,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,absolute number,116.997766715102,120.293478453556,123.589190192009,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,age-adjusted rate,518.58901907723,533.197160459687,547.805301842144,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,A,666,wonder,YLL,crude rate,167.127729040929,171.835552394194,176.54337574746,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,absolute number,0.448182536876411,0.460807397070113,0.473432257263815,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,age-adjusted rate,5.14710725984274,5.29209619673972,5.43708513363669,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,F,666,wonder,Deaths,crude rate,1.28400669496178,1.32017589763676,1.35634510031174,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,absolute number,9.54099953531433,9.80976008560487,10.0785206358954,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,age-adjusted rate,109.572649386637,112.659202890486,115.745756394335,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,F,666,wonder,YLL,crude rate,27.3341914777663,28.1041687024921,28.8741459272179,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,absolute number,0.495680533353661,0.509643365279116,0.523606197204572,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,age-adjusted rate,6.2946944285331,6.47200976454812,6.64932510056314,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,M,666,wonder,Deaths,crude rate,1.41219525171983,1.4519753996556,1.49175554759137,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,absolute number,10.5521463896211,10.8493899498921,11.1466335101631,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,age-adjusted rate,134.002714688862,137.777439046294,141.552163403727,attributable,DI
2004,22,Asian or Pacific Islander,All Origins,M,666,wonder,YLL,crude rate,30.0630951271256,30.9099428771855,31.7567906272453,attributable,DI
2004,22,Black or African American,All Origins,A,666,wonder,Deaths,absolute number,575.565412624685,591.778522839465,607.991633054245,attributable,DI
2004,22,Black or African American,All Origins,A,666,wonder,Deaths,age-adjusted rate,100.998755721053,103.843791093477,106.688826465901,attributable,DI
2004,22,Black or African American,All Origins,A,666,wonder,Deaths,crude rate,38.1214085252887,39.1952510189588,40.269093512629,attributable,DI
