Year,Race,Hispanic.Origin,Education,Gender.Code,STATEFP,measure1,measure2,attr,mean,lower,upper,source,method
2008,American Indian or Alaska Native,All Origins,666,A,2,Deaths,absolute number,attributable,1.11260962967061,0.554005006943459,1.96467453320665,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,2,Deaths,age-adjusted rate,attributable,3.73995325067591,1.86224014018672,6.60391361472059,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,2,Deaths,crude rate,attributable,0.947902151777713,0.471991724835963,1.67382985721668,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,2,YLL,absolute number,attributable,25.2568676223419,12.541355875768,44.7598190001634,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,2,YLL,age-adjusted rate,attributable,84.8961965635036,42.1564205101131,150.449656013093,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,2,YLL,crude rate,attributable,21.5179147545852,10.684770204955,38.1337062092451,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,4,Deaths,absolute number,attributable,1.97838482014774,0.963152773351211,3.97365863549995,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,4,Deaths,age-adjusted rate,attributable,2.18211819793483,1.04672238135921,4.41009702975996,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,4,Deaths,crude rate,attributable,0.570898173119835,0.277934885640927,1.14666996658383,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,4,YLL,absolute number,attributable,50.3635201606232,24.6538750606798,99.1940453875208,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,4,YLL,age-adjusted rate,attributable,52.1529716312425,25.6110810348952,104.950848570753,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,4,YLL,crude rate,attributable,14.5332906716483,7.11431471224879,28.6242083538998,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,6,Deaths,absolute number,attributable,15.7327317690558,11.9667209406607,20.7175403566629,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,6,Deaths,age-adjusted rate,attributable,10.6586562869258,8.06606826320648,13.9408456534156,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,6,Deaths,crude rate,attributable,2.34933657609764,1.78696590106138,3.093707821449,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,6,YLL,absolute number,attributable,346.194977089355,261.713785143444,454.540586792114,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,6,YLL,age-adjusted rate,attributable,223.41829003632,169.206251673503,292.517185035751,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,6,YLL,crude rate,attributable,51.6965860777603,39.0811829078399,67.8756138188255,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,26,Deaths,absolute number,attributable,0.710015538556951,0.351710301888075,1.27401933633094,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,26,Deaths,age-adjusted rate,attributable,3.04862862949364,1.51015581687559,5.47031946816395,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,26,Deaths,crude rate,attributable,0.860718791816016,0.426362029661508,1.54443434596615,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,26,YLL,absolute number,attributable,18.2338347354548,9.03223545278746,32.7179572374512,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,26,YLL,age-adjusted rate,attributable,78.2915127645537,38.7821534802743,140.482701738283,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,26,YLL,crude rate,attributable,22.1040292097984,10.9493586606872,39.6624567982582,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,35,Deaths,absolute number,attributable,0.0850800015752347,0.011662875499876,0.298420798999174,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,35,Deaths,age-adjusted rate,attributable,0.141198369865538,0.0193556532444465,0.4952577523802,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,35,Deaths,crude rate,attributable,0.039869539061292,0.0054653674388817,0.139843670452667,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,35,YLL,absolute number,attributable,1.81120009974351,0.248281627616005,6.35284168906471,wonder,GBD
2008,American Indian or Alaska Native,All Origins,666,A,35,YLL,age-adjusted rate,attributable,3.00585915431534,0.412047019721105,10.5431461436511,wonder,GBD
