Year,Race,Hispanic.Origin,Education,Gender.Code,STATEFP,measure1,measure2,attr,mean,lower,upper,source,method
2006,American Indian or Alaska Native,All Origins,666,A,2,Deaths,absolute number,attributable,0.573238585033052,0.29472541824488,0.999972843355891,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,2,Deaths,age-adjusted rate,attributable,2.02211431480227,1.03965173093625,3.52743073086555,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,2,Deaths,crude rate,attributable,0.495791063070767,0.254906477408845,0.864871297909455,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,2,YLL,absolute number,attributable,12.2032177146892,6.27417368404771,21.2876220039256,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,2,YLL,age-adjusted rate,attributable,43.0471741990274,22.1323141032753,75.0926513081038,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,2,YLL,crude rate,attributable,10.554499368358,5.42650010296374,18.4115532679406,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,4,Deaths,absolute number,attributable,2.02254698551862,0.965252193046819,4.05137697299354,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,4,Deaths,age-adjusted rate,attributable,2.75987334010644,1.30718957595232,5.61678033309769,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,4,Deaths,crude rate,attributable,0.618406210983562,0.295131809357,1.23873348855357,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,4,YLL,absolute number,attributable,47.6934098722643,22.5582958447566,96.5578639317816,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,4,YLL,age-adjusted rate,attributable,61.6440174846094,29.0547108403916,125.075461039404,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,4,YLL,crude rate,attributable,14.5825541256488,6.89733803935588,29.5231622317086,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,6,Deaths,absolute number,attributable,14.5276856839017,10.7811287511491,19.4397731111125,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,6,Deaths,age-adjusted rate,attributable,11.2787928042933,8.27903089432261,15.1832975436386,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,6,Deaths,crude rate,attributable,2.39214462577501,1.77523246048943,3.20097431799227,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,6,YLL,absolute number,attributable,338.552367982237,247.321966311704,454.029923762137,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,6,YLL,age-adjusted rate,attributable,240.776475289915,176.62005521446,323.064699731548,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,6,YLL,crude rate,attributable,55.7464034694484,40.7243056754899,74.7610641984195,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,26,Deaths,absolute number,attributable,1.61553489711392,0.983177046039784,2.58647228440715,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,26,Deaths,age-adjusted rate,attributable,9.88891375610983,5.7520912566661,15.9209166527181,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,26,Deaths,crude rate,attributable,2.00525649737966,1.22035256754147,3.2104167869511,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,26,YLL,absolute number,attributable,29.9471169454019,17.6671927406508,47.9802014563369,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,26,YLL,age-adjusted rate,attributable,181.480639576371,106.596742655684,294.479588880469,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,26,YLL,crude rate,attributable,37.1713733574157,21.929116540248,59.5546471251002,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,27,Deaths,absolute number,attributable,0.35306521321575,0.133604094670092,0.72627147239782,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,27,Deaths,age-adjusted rate,attributable,2.33722161111487,0.884432579897243,4.80777294756343,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,27,Deaths,crude rate,attributable,0.491932971835074,0.186153313552957,1.0119288743334,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,27,YLL,absolute number,attributable,9.06703078878846,3.43107277221809,18.6513016710761,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,27,YLL,age-adjusted rate,attributable,60.0219435814271,22.7130205196273,123.46791388486,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,27,YLL,crude rate,attributable,12.6332791639917,4.78058376254767,25.9872395132799,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,35,Deaths,absolute number,attributable,0.134513807516168,0.0138669626119689,0.448346377012529,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,35,Deaths,age-adjusted rate,attributable,0.241836623285614,0.0249308191867466,0.806062781815293,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,35,Deaths,crude rate,attributable,0.0654985940020976,0.00675221801341434,0.21831258710542,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,35,YLL,absolute number,attributable,2.86355685330734,0.295202675140151,9.54448739691969,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,35,YLL,age-adjusted rate,attributable,5.14826643284921,0.530732268002998,17.1596258085679,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,35,YLL,crude rate,attributable,1.39434717669528,0.143742568323433,4.64748204301509,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,37,Deaths,absolute number,attributable,6.07035884815045,4.33706161617003,8.2190200863723,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,37,Deaths,age-adjusted rate,attributable,18.0868383556766,12.7892766662242,24.293162315097,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,37,Deaths,crude rate,attributable,4.46012126709217,3.18660251145826,6.03882360151673,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,37,YLL,absolute number,attributable,140.483413224501,99.0397576918531,191.601915460418,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,37,YLL,age-adjusted rate,attributable,385.615751627674,272.918964199292,518.81678108872,wonder,GBD
2006,American Indian or Alaska Native,All Origins,666,A,37,YLL,crude rate,attributable,103.218454570803,72.7682400034188,140.777143384362,wonder,GBD
