"variable","scenario","pm","pop_size","prop","STATEFP"
"AAAA00024","A",7.09,3.1,0.000146418416602904,19
"AAAA00024","A",7.15,47.9,0.00226240069525132,19
"AAAA00024","A",7.17,17.4,0.000821832402867912,19
"AAAA00024","A",7.18,4.5,0.000212542862810667,19
"AAAA00024","A",7.23,5.6,0.000264497784831052,19
"AAAA00024","A",7.3,31,0.00146418416602904,19
"AAAA00024","A",7.37,11.5,0.000543165093849482,19
"AAAA00024","A",7.39,6.3,0.000297560007934934,19
"AAAA00024","A",7.4,3,0.000141695241873778,19
"AAAA00024","A",7.43,12,0.000566780967495111,19
"AAAA00024","A",7.45,50.4,0.00238048006347947,19
"AAAA00024","A",7.54,23.4,0.00110522288661547,19
"AAAA00024","A",7.56,1.6,7.55707956660149e-05,19
"AAAA00024","A",7.58,5.4,0.0002550514353728,19
"AAAA00024","A",7.65,11.8,0.00055733461803686,19
"AAAA00024","A",7.73,5.30000916161586,0.000250328693362799,19
"AAAA00024","A",7.74,60.7,0.00286696706057944,19
"AAAA00024","A",7.75,4.9,0.000231435561727171,19
"AAAA00024","A",7.76,9.9,0.000467594298183467,19
"AAAA00024","A",7.77,18.5,0.000873787324888297,19
"AAAA00024","A",7.78,57.2086675877153,0.00270206533037263,19
"AAAA00024","A",7.8,5.5,0.000259774610101926,19
"AAAA00024","A",7.85,10.3,0.000486486997099971,19
"AAAA00024","A",7.87,30.4,0.00143584511765428,19
"AAAA00024","A",7.91,5.2,0.000245605085914548,19
"AAAA00024","A",7.92,83.4658989672237,0.00394224024745769,19
"AAAA00024","A",7.95,9.8999960812215,0.000467594113092711,19
"AAAA00024","A",7.96,4.6,0.000217266037539793,19
"AAAA00024","A",8.04,6.80257037943697,0.000321297285092573,19
"AAAA00024","A",8.05,19.8,0.000935188596366934,19
"AAAA00024","A",8.07,3.5,0.000165311115519408,19
"AAAA00024","A",8.08,23.4,0.00110522288661547,19
"AAAA00024","A",8.11,14.597429620563,0.000689462106940377,19
"AAAA00024","A",8.13,18.3,0.000864340975430045,19
"AAAA00024","A",8.14,10.3000000920168,0.000486487001446087,19
"AAAA00024","A",8.16,7,0.000330622231038815,19
"AAAA00024","A",8.18,5.1,0.000240881911185422,19
"AAAA00024","A",8.21,4.7,0.000221989212268919,19
"AAAA00024","A",8.28,2.8,0.000132248892415526,19
"AAAA00024","A",8.32,19.2,0.000906849547992178,19
"AAAA00024","A",8.33,1.30000009197205,6.14012758226377e-05,19
"AAAA00024","A",8.35,1,4.72317472912593e-05,19
"AAAA00024","A",8.4,44.5000016791308,0.00210181283376932,19
"AAAA00024","A",8.41,3.2954415954416,0.000155649464649002,19
"AAAA00024","A",8.45,10.1,0.000477040647641719,19
"AAAA00024","A",8.47,32.5,0.00153503178696593,19
"AAAA00024","A",8.49,0.3,1.41695241873778e-05,19
"AAAA00024","A",8.5,2.9,0.000136972067144652,19
"AAAA00024","A",8.51,7.40067669172932,0.000349546891288072,19
"AAAA00024","A",8.52,43.8979429719819,0.00207337654905876,19
"AAAA00024","A",8.55,74,0.00349514929955319,19
"AAAA00024","A",8.61,17.500001919941,0.000826555668279204,19
"AAAA00024","A",8.62,3.3,0.000155864766061156,19
"AAAA00024","A",8.63,0.3,1.41695241873778e-05,19
"AAAA00024","A",8.66,7.7,0.000363684454142697,19
"AAAA00024","A",8.67,48.3166606234259,0.00228208030452319,19
"AAAA00024","A",8.69,10.4999926530773,0.000495932999550227,19
"AAAA00024","A",8.7,3.1,0.000146418416602904,19
"AAAA00024","A",8.71,2.4045584045584,0.000113571494911176,19
"AAAA00024","A",8.74,2.8,0.000132248892415526,19
"AAAA00024","A",8.76,6.4,0.000302283182664059,19
"AAAA00024","A",8.8,7.99932162913989,0.00037782193768904,19
"AAAA00024","A",8.81,9.4,0.000443978424537837,19
"AAAA00024","A",8.83,32.9,0.00155392448588243,19
"AAAA00024","A",8.84,2.5999980855063,0.000122802452532392,19
"AAAA00024","A",8.85,2.39999990258068,0.000113356188897738,19
"AAAA00024","A",8.86,9.4,0.000443978424537837,19
"AAAA00024","A",8.87,24.1,0.00113828510971935,19
"AAAA00024","A",8.88,351,0.016578343299232,19
"AAAA00024","A",8.89,10.8,0.0005101028707456,19
"AAAA00024","A",8.9,0.6,2.83390483747556e-05,19
"AAAA00024","A",8.92,10.4999177228667,0.000495929460465455,19
"AAAA00024","A",8.93,3.7,0.000174757464977659,19
"AAAA00024","A",8.94,10.3,0.000486486997099971,19
"AAAA00024","A",8.95,4.2,0.000198373338623289,19
"AAAA00024","A",8.96,5.6,0.000264497784831052,19
"AAAA00024","A",8.97,12.8,0.000604566365328119,19
"AAAA00024","A",8.99,9.1,0.00042980890035046,19
"AAAA00024","A",9,137.1,0.00647547255363165,19
"AAAA00024","A",9.02,19,0.000897403198533927,19
"AAAA00024","A",9.03,4,0.000188926989165037,19
"AAAA00024","A",9.04,5.40000734692269,0.000255051782380796,19
"AAAA00024","A",9.05,11,0.000519549220203852,19
"AAAA00024","A",9.06,3.39998763618993,0.000160587356825929,19
"AAAA00024","A",9.07,3.8,0.000179480639706785,19
"AAAA00024","A",9.08,13.8,0.000651798112619378,19
"AAAA00024","A",9.09,8.59996953003927,0.000406191587555345,19
"AAAA00024","A",9.1,39.3132866705531,0.0018568352212124,19
"AAAA00024","A",9.11,5.1,0.000240881911185422,19
"AAAA00024","A",9.12,13.7000304699607,0.000647076377039737,19
"AAAA00024","A",9.13,2.2,0.00010390984404077,19
"AAAA00024","A",9.14,14,0.00066124446207763,19
"AAAA00024","A",9.16,48.3,0.00228129339416782,19
"AAAA00024","A",9.17,35.1,0.0016578343299232,19
"AAAA00024","A",9.18,7.8,0.000368407628871822,19
"AAAA00024","A",9.19,13.8,0.000651798112619378,19
"AAAA00024","A",9.2,29,0.00136972067144652,19
"AAAA00024","A",9.22,10.3,0.000486486997099971,19
"AAAA00024","A",9.23,35.0000946409434,0.0016531156252512,19
"AAAA00024","A",9.24,3.1,0.000146418416602904,19
"AAAA00024","A",9.25,0.7,3.30622231038815e-05,19
"AAAA00024","A",9.26,5.1,0.000240881911185422,19
"AAAA00024","A",9.27,11.7,0.000552611443307734,19
"AAAA00024","A",9.28,6.6,0.000311729532122311,19
"AAAA00024","A",9.29,5.8,0.000273944134289304,19
"AAAA00024","A",9.3,8.39999972763151,0.000396746664382138,19
"AAAA00024","A",9.31,9.70000035883158,0.000458147965673458,19
"AAAA00024","A",9.32,19.9,0.00093991177109606,19
"AAAA00024","A",9.33,16.6,0.000784047005034904,19
"AAAA00024","A",9.34,3.7,0.000174757464977659,19
"AAAA00024","A",9.35,17.1,0.000807662878680534,19
"AAAA00024","A",9.36,12.8,0.000604566365328119,19
"AAAA00024","A",9.37,15.9,0.000750984781931023,19
"AAAA00024","A",9.38,134.028640502869,0.00633040687802257,19
"AAAA00024","A",9.39,74.197130413757,0.00350446011343918,19
"AAAA00024","A",9.4,2.4,0.000113356193499022,19
"AAAA00024","A",9.41,75.8940921195384,0.00358461057988959,19
