"variable","scenario","pm","pop_size","prop","STATEFP"
"AA66A00024","A",3.2,8.59999998349216,0.000379523599538347,4
"AA66A00024","A",3.54,3.00000000467758,0.000132391953787883,4
"AA66A00024","A",3.56,3.80055285495785,0.00016772087238582,4
"AA66A00024","A",3.58,26.400000085875,0.00116504919530656,4
"AA66A00024","A",3.63,17.0000000332182,0.000750221071760874,4
"AA66A00024","A",3.65,6.79999999502332,0.000300088427898349,4
"AA66A00024","A",3.67,14.0000000391719,0.000617829118442156,4
"AA66A00024","A",3.73,11.049761550587,0.000487633172763834,4
"AA66A00024","A",3.75,25.999999995356,0.00114739693083437,4
"AA66A00024","A",3.78,1.80000000066567,7.94351721782517e-05,4
"AA66A00024","A",3.8,7.59999997810099,0.000335392948106611,4
"AA66A00024","A",3.86,3.19999999492606,0.000141218083596306,4
"AA66A00024","A",3.87,2.19999999677496,9.708743248408e-05,4
"AA66A00024","A",3.98,9.60000000952034,0.000423654251880807,4
"AA66A00024","A",4.02,8.20000000509381,0.000361871340014114,4
"AA66A00024","A",4.04,19.4000000415923,0.000856134634995596,4
"AA66A00024","A",4.1,2.4,0.000105913562865167,4
"AA66A00024","A",4.18,18.0002791897151,0.000794364042312685,4
"AA66A00024","A",4.21,0.999999998332417,4.41306511202281e-05,4
"AA66A00024","A",4.22,4.00000000338689,0.000176522604924744,4
"AA66A00024","A",4.23,20.5999882662487,0.000909090896774599,4
"AA66A00024","A",4.33,3.80000000836628,0.000167696474905724,4
"AA66A00024","A",4.35,16.0000237987355,0.000706091469354809,4
"AA66A00024","A",4.36,5.60414930154776,0.000247314758064692,4
"AA66A00024","A",4.37,12.5999999668708,0.000556046203580114,4
"AA66A00024","A",4.38,0.8,3.53045209550557e-05,4
"AA66A00024","A",4.39,0.999971460059272,4.41293917076502e-05,4
"AA66A00024","A",4.46,0.199999997620184,8.82613013374109e-06,4
"AA66A00024","A",4.47,7.20000000255017,0.000317740688708042,4
"AA66A00024","A",4.48,61.5958506944659,0.00271826500198407,4
"AA66A00024","A",4.51,3.00000001238122,0.00013239195412785,4
"AA66A00024","A",4.54,9.59999999778296,0.000423654251362829,4
"AA66A00024","A",4.56,6.20000007464736,0.000273610040695918,4
"AA66A00024","A",4.58,10.6000000009417,0.000467784902696046,4
"AA66A00024","A",4.59,6.9999999845925,0.000308914557676794,4
"AA66A00024","A",4.6,11.1999921306223,0.000494262946090019,4
"AA66A00024","A",4.61,2.4,0.000105913562865167,4
"AA66A00024","A",4.63,14.4000000290727,0.000635481378474,4
"AA66A00024","A",4.65,5.60000000688626,0.000247131646989285,4
"AA66A00024","A",4.69,3.60000002149504,0.000158870345246341,4
"AA66A00024","A",4.71,61.9999998425609,0.00273610036706893,4
"AA66A00024","A",4.77,7.99999138074522,0.000353044829177231,4
