"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",1.65,5.6,666,0.00245959241040056,46
"AAAA00024","A",1.68,3.8,666,0.00166900913562895,46
"AAAA00024","A",1.69,2.4,666,0.00105411103302881,46
"AAAA00024","A",3.05,11.2568201730336,666,0.00494414097550668,46
"AAAA00024","A",3.11,4.39129681144002,666,0.00192871434093465,46
"AAAA00024","A",3.16,3.53887716336006,666,0.00155432060934648,46
"AAAA00024","A",3.48,1,666,0.000439212930428672,46
"AAAA00024","A",3.56,3.8,666,0.00166900913562895,46
"AAAA00024","A",3.61,3.2,666,0.00140548137737175,46
"AAAA00024","A",3.76,1.6,666,0.000702740688685875,46
"AAAA00024","A",3.79,7.6,666,0.00333801827125791,46
"AAAA00024","A",3.8,8.6,666,0.00377723120168658,46
"AAAA00024","A",3.9,3.20000043027717,666,0.00140548156635505,46
"AAAA00024","A",3.98,4.54358215946315,666,0.00199560003490124,46
"AAAA00024","A",3.99,7.40870318855998,666,0.00325399823812367,46
"AAAA00024","A",4,5.2,666,0.00228390723822909,46
"AAAA00024","A",4.01,1.39999872749969,666,0.000614897543701549,46
"AAAA00024","A",4.03,0.4,666,0.000175685172171469,46
"AAAA00024","A",4.05,2.2208629178469e-05,666,9.75431710227908e-09,46
"AAAA00024","A",4.06,1.65641784053685,666,0.000727520133756522,46
"AAAA00024","A",4.09,0.400004791803306,666,0.000175687276793441,46
"AAAA00024","A",4.15,0.8,666,0.000351370344342937,46
"AAAA00024","A",4.17,14.6611228366399,666,0.00643935472445533,46
"AAAA00024","A",4.22,13.924354839732,666,0.00611575669348735,46
"AAAA00024","A",4.24,1.20000300433427,666,0.000527056836056865,46
"AAAA00024","A",4.27,0.999988353737391,666,0.000439207815239543,46
"AAAA00024","A",4.29,1.19999204539673,666,0.000527052022749794,46
"AAAA00024","A",4.3,0.999999973715878,666,0.000439212918884346,46
"AAAA00024","A",4.33,14.2,666,0.00623682361208714,46
"AAAA00024","A",4.35,0.400000842223147,666,0.000175685542086765,46
"AAAA00024","A",4.36,2.39997779137082,666,0.00105410127871171,46
"AAAA00024","A",4.37,4.99999999999999,666,0.00219606465214335,46
"AAAA00024","A",4.44,1.6,666,0.000702740688685875,46
"AAAA00024","A",4.45,1.9999999493197,666,0.0008784258385979,46
"AAAA00024","A",4.46,0.6,666,0.000263527758257203,46
"AAAA00024","A",4.47,3.2,666,0.00140548137737175,46
"AAAA00024","A",4.53,5.59951479111564,666,0.00245937930038459,46
"AAAA00024","A",4.56,2,666,0.000878425860857344,46
"AAAA00024","A",4.57,0.200011646262609,666,8.78477012748634e-05,46
"AAAA00024","A",4.58,1.6,666,0.000702740688685875,46
"AAAA00024","A",4.6,0.799999999999999,666,0.000351370344342937,46
"AAAA00024","A",4.61,1.2,666,0.000527055516514406,46
"AAAA00024","A",4.64,3,666,0.00131763879128601,46
"AAAA00024","A",4.65,2.2000003980527,666,0.000966268621772971,46
"AAAA00024","A",4.68,0.6,666,0.000263527758257203,46
"AAAA00024","A",4.71,16.0562236812104,666,0.00705210105464266,46
"AAAA00024","A",4.73,0.000485393634181195,666,2.13191160480145e-07,46
"AAAA00024","A",4.8,31.4,666,0.0137912860154603,46
"AAAA00024","A",4.82,9.5999789137408,666,0.00421643487075755,46
"AAAA00024","A",4.83,0.4,666,0.000175685172171469,46
"AAAA00024","A",4.87,9,666,0.00395291637385805,46
"AAAA00024","A",4.88,17.8,666,0.00781799016163036,46
"AAAA00024","A",4.9,1.2,666,0.000527055516514406,46
"AAAA00024","A",4.94,3.4,666,0.00149332396345748,46
"AAAA00024","A",4.96,5.20002108625919,666,0.00228391649958678,46
"AAAA00024","A",4.97,0.2,666,8.78425860857344e-05,46
"AAAA00024","A",4.98,14.7431798269664,666,0.00647539521563879,46
"AAAA00024","A",5.01,38.0756452109483,666,0.016723315711063,46
"AAAA00024","A",5.04,5.1999996019473,666,0.0022839070633992,46
"AAAA00024","A",5.05,9.4,666,0.00412860154602951,46
"AAAA00024","A",5.06,3.4,666,0.00149332396345748,46
"AAAA00024","A",5.07,5,666,0.00219606465214336,46
"AAAA00024","A",5.09,9.8,666,0.00430428671820098,46
