Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,rural_urban_class,STATEFP,label_cause,attr,value,Education,source,measure1,measure2
1995,A,All,25,34,All Origins,1,29,all-cause,overall,220.90766132437,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,29,all-cause,overall,434.305997352126,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,29,all-cause,overall,738.029284566757,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,29,all-cause,overall,1113.42856898946,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,29,all-cause,overall,2098.40442735066,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,29,all-cause,overall,2754.50494395051,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,29,all-cause,overall,2405.55844516714,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,29,cvd_ihd,total,5.97047733309107,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,29,cvd_ihd,total,21.8610401351741,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,29,cvd_ihd,total,51.2979995999315,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,29,cvd_ihd,total,108.707523007847,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,29,cvd_ihd,total,218.119428336146,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,29,cvd_ihd,total,365.393512973027,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,29,cvd_ihd,total,378.747499877379,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,29,cvd_stroke,total,2.38819093323643,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,29,cvd_stroke,total,7.28701337839138,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,29,cvd_stroke,total,4.96432254192886,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,29,cvd_stroke,total,16.4708368193707,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,29,cvd_stroke,total,11.1447883091461,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,29,cvd_stroke,total,19.8403717451417,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,29,cvd_stroke,total,14.6234555937212,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,29,lri,total,1.64708368193707,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,29,lri,total,4.38703667811636,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,29,ncd_lri,total,105.080401062403,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,29,ncd_lri,total,301.682353865403,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,29,ncd_lri,total,623.849866102393,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,29,ncd_lri,total,1039.30980330229,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,29,ncd_lri,total,1956.70640456294,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,29,ncd_lri,total,2539.56758337814,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,29,ncd_lri,total,2104.31525993648,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,29,neo_lung,total,1.19409546661821,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,29,neo_lung,total,10.2018187297479,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,29,neo_lung,total,61.2266446837892,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,29,neo_lung,total,171.296702921455,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,29,neo_lung,total,280.211820344246,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,29,neo_lung,total,200.057081763513,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,29,neo_lung,total,48.25740345928,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,29,resp_copd,total,28.1311610709302,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,29,resp_copd,total,49.4125104581121,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,29,resp_copd,total,136.921684940938,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,29,resp_copd,total,214.937360572369,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,29,resp_copd,total,97.9771524779321,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,29,t2_dm,total,1.19409546661821,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,29,t2_dm,total,13.1166240811045,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,29,t2_dm,total,18.2025159870725,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,29,t2_dm,total,42.8241757303638,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,29,t2_dm,total,70.0529550860614,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,29,t2_dm,total,57.8677509233301,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,29,t2_dm,total,19.0104922718376,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,37,all-cause,overall,1952.93180479332,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,37,all-cause,overall,3967.96218073967,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,37,all-cause,overall,4607.47649981625,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,37,all-cause,overall,5163.20073074857,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,37,all-cause,overall,8435.27883938824,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,37,all-cause,overall,12491.9458314602,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,37,all-cause,overall,11473.2664449071,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,37,cvd_ihd,total,53.9152952243555,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,37,cvd_ihd,total,177.262915290776,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,37,cvd_ihd,total,421.332659275232,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,37,cvd_ihd,total,574.285320363926,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,37,cvd_ihd,total,1053.8110986175,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,37,cvd_ihd,total,1359.4011809426,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,37,cvd_ihd,total,1414.85084323302,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,37,cvd_stroke,total,17.9717650747852,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,37,cvd_stroke,total,68.1780443426061,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,37,cvd_stroke,total,67.9568805282632,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,37,cvd_stroke,total,53.6715252676567,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,37,cvd_stroke,total,67.0607062756589,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,37,cvd_stroke,total,162.233062746236,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,37,cvd_stroke,total,216.243578660068,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,37,lri,total,9.5801008965227,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,37,lri,total,30.8919398085812,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,37,ncd_lri,total,1132.22119971146,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,37,ncd_lri,total,3108.91882202284,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,37,ncd_lri,total,3866.74650205818,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,37,ncd_lri,total,4776.76574882144,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,37,ncd_lri,total,7831.73248290731,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,37,ncd_lri,total,11395.4740970374,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,37,ncd_lri,total,9903.95590263113,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,37,neo_lung,total,11.9811767165234,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,37,neo_lung,total,61.3602399083455,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,37,neo_lung,total,292.214586271532,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,37,neo_lung,total,574.285320363926,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,37,neo_lung,total,962.800140100531,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,37,neo_lung,total,850.325018531997,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,37,neo_lung,total,203.886802736636,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,37,resp_copd,total,5.99058835826172,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,37,resp_copd,total,20.4534133027818,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,37,resp_copd,total,61.1611924754369,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,37,resp_copd,total,155.647423276204,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,37,resp_copd,total,498.16524661918,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,37,resp_copd,total,699.280442871708,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,37,resp_copd,total,345.98972585611,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,37,t2_dm,total,29.9529417913086,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,37,t2_dm,total,74.9958487768667,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,37,t2_dm,total,115.526696898047,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,37,t2_dm,total,198.58464349033,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,37,t2_dm,total,306.563228688726,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,37,t2_dm,total,447.539483437893,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,37,t2_dm,total,185.351638851487,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,48,all-cause,overall,32971.2979587504,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,48,all-cause,overall,61391.9307858049,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,48,all-cause,overall,67306.0446278875,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,48,all-cause,overall,74282.5096334925,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,48,all-cause,overall,114658.681443112,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,48,all-cause,overall,158546.6876224,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,48,all-cause,overall,148985.590412851,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,48,cvd_ihd,total,433.31454903973,666,nvss,Deaths,age-adjusted rate
1995,A,All,35,44,All Origins,1,48,cvd_ihd,total,2420.07865508641,666,nvss,Deaths,age-adjusted rate
1995,A,All,45,54,All Origins,1,48,cvd_ihd,total,5705.08131019927,666,nvss,Deaths,age-adjusted rate
1995,A,All,55,64,All Origins,1,48,cvd_ihd,total,6911.78972773177,666,nvss,Deaths,age-adjusted rate
1995,A,All,65,74,All Origins,1,48,cvd_ihd,total,11496.4488894869,666,nvss,Deaths,age-adjusted rate
1995,A,All,75,84,All Origins,1,48,cvd_ihd,total,17766.8974588612,666,nvss,Deaths,age-adjusted rate
1995,A,All,85,150,All Origins,1,48,cvd_ihd,total,21815.3779161079,666,nvss,Deaths,age-adjusted rate
1995,A,All,25,34,All Origins,1,48,cvd_stroke,total,183.830414744128,666,nvss,Deaths,age-adjusted rate
