Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,rural_urban_class,STATEFP,label_cause,attr,value,Education,source,measure1,measure2
1997,A,All,85,150,All Origins,1,48,all-cause,overall,164084.740671717,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,48,cvd_ihd,total,241.211284584671,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,48,cvd_ihd,total,1669.84743383211,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,48,cvd_ihd,total,4466.383847408,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,48,cvd_ihd,total,7149.01612566065,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,48,cvd_ihd,total,11631.9952085554,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,48,cvd_ihd,total,18776.6758703919,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,48,cvd_ihd,total,23703.7226132369,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,48,cvd_stroke,total,184.455688211807,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,48,cvd_stroke,total,884.036876734648,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,48,cvd_stroke,total,922.262151382183,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,48,cvd_stroke,total,962.793193393926,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,48,cvd_stroke,total,1173.96082844966,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,48,cvd_stroke,total,1794.50748411671,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,48,cvd_stroke,total,2217.36136042861,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,48,lri,total,14.1888990932159,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,48,lri,total,32.7421065457277,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,48,lri,total,13.175173591174,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,48,lri,total,33.1997652894457,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,48,lri,total,68.4810483262304,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,48,lri,total,98.4790692503072,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,48,lri,total,51.8681019983302,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,48,ncd_lri,total,11762.597348276,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,48,ncd_lri,total,36834.8698639437,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,48,ncd_lri,total,54347.5910635929,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,48,ncd_lri,total,72209.4895045445,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,48,ncd_lri,total,111907.815971964,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,48,ncd_lri,total,153944.669475841,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,48,ncd_lri,total,147149.805369263,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,48,neo_lung,total,141.888990932159,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,48,neo_lung,total,1440.65268801202,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,48,neo_lung,total,4848.46388155205,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,48,neo_lung,total,9638.99852236908,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,48,neo_lung,total,14831.0384660808,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,48,neo_lung,total,11259.4402509518,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,48,neo_lung,total,3423.29473188979,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,48,resp_copd,total,170.266789118591,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,48,resp_copd,total,360.163172003005,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,48,resp_copd,total,1067.1890608851,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,48,resp_copd,total,3076.51158348864,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,48,resp_copd,total,7239.42510877293,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,48,resp_copd,total,10887.4082115617,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,48,resp_copd,total,6211.20521430004,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,48,t2_dm,total,297.966880957534,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,48,t2_dm,total,1047.74740946329,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,48,t2_dm,total,2068.50225381432,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,48,t2_dm,total,3474.90876696199,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,48,t2_dm,total,5008.89953471857,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,48,t2_dm,total,6094.76017471345,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,48,t2_dm,total,3241.75637489563,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,51,all-cause,overall,749.101749301132,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,51,all-cause,overall,1397.21760204863,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,51,all-cause,overall,2023.95455061967,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,51,all-cause,overall,2291.2178728851,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,51,all-cause,overall,4673.55969952486,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,51,all-cause,overall,7051.1189352178,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,51,all-cause,overall,6075.09715430813,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,51,cvd_ihd,total,6.24251457750943,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,51,cvd_ihd,total,62.3757858057425,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,51,cvd_ihd,total,118.064015452814,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,51,cvd_ihd,total,162.952995269846,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,51,cvd_ihd,total,345.26297566083,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,51,cvd_ihd,total,563.130993976612,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,51,cvd_ihd,total,675.769234018544,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,51,cvd_stroke,total,12.4850291550189,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,51,cvd_stroke,total,18.7127357417227,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,51,cvd_stroke,total,22.4883838957741,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,51,cvd_stroke,total,9.87593910726337,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,51,cvd_stroke,total,35.0266786902291,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,51,cvd_stroke,total,83.8705735709848,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,51,cvd_stroke,total,34.1297592938659,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,51,lri,total,5.99075525507035,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,51,lri,total,6.82595185877318,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,51,ncd_lri,total,355.823330918037,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,51,ncd_lri,total,960.587101408434,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,51,ncd_lri,total,1737.22765594855,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,51,ncd_lri,total,2157.89269493705,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,51,ncd_lri,total,4428.37294869326,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,51,ncd_lri,total,6392.13585716006,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,51,ncd_lri,total,5392.50196843081,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,51,neo_lung,total,18.7127357417227,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,51,neo_lung,total,129.308207400701,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,51,neo_lung,total,355.533807861482,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,51,neo_lung,total,530.403991594898,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,51,neo_lung,total,551.149483466472,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,51,neo_lung,total,116.041181599144,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,51,resp_copd,total,6.23757858057425,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,51,resp_copd,total,22.4883838957741,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,51,resp_copd,total,79.007512858107,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,51,resp_copd,total,275.209618280372,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,51,resp_copd,total,401.380602089713,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,51,resp_copd,total,204.778555763195,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,51,t2_dm,total,12.4850291550189,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,51,t2_dm,total,68.6133643863167,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,51,t2_dm,total,78.7093436352095,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,51,t2_dm,total,44.4417259826852,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,51,t2_dm,total,110.083847312149,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,51,t2_dm,total,179.72265765211,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,51,t2_dm,total,81.9114223052781,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,55,all-cause,overall,1757.38740009816,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,55,all-cause,overall,2850.99109764195,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,55,all-cause,overall,4154.6594476487,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,55,all-cause,overall,5204.17997448918,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,55,all-cause,overall,11041.8871841571,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,55,all-cause,overall,17452.3049351225,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,55,all-cause,overall,18596.1870151845,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,55,cvd_ihd,total,35.3243698512194,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,55,cvd_ihd,total,200.069550711716,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,55,cvd_ihd,total,421.122818445481,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,55,cvd_ihd,total,559.255161437643,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,55,cvd_ihd,total,1595.64843701693,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,55,cvd_ihd,total,2889.17204484924,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,55,cvd_ihd,total,3216.76467308115,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,55,cvd_stroke,total,26.4932773884145,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,55,cvd_stroke,total,64.308069871623,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,55,cvd_stroke,total,75.4249824081459,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,55,cvd_stroke,total,82.8526165092805,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,55,cvd_stroke,total,78.554999976218,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,55,cvd_stroke,total,261.198210696702,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,55,cvd_stroke,total,240.670349628335,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,55,lri,total,7.145341096847,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,55,lri,total,6.28541520067882,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,55,lri,total,5.17828853183003,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,55,lri,total,10.6611514570083,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,55,lri,total,5.87000852752035,666,nvss,Deaths,age-adjusted rate
1997,A,All,25,34,All Origins,1,55,ncd_lri,total,918.433616131703,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,55,ncd_lri,total,1843.49800298653,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,55,ncd_lri,total,3526.11792758082,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,55,ncd_lri,total,4784.73860341095,666,nvss,Deaths,age-adjusted rate
1997,A,All,65,74,All Origins,1,55,ncd_lri,total,10374.1696843593,666,nvss,Deaths,age-adjusted rate
1997,A,All,75,84,All Origins,1,55,ncd_lri,total,16029.0412156119,666,nvss,Deaths,age-adjusted rate
1997,A,All,85,150,All Origins,1,55,ncd_lri,total,15984.0332204379,666,nvss,Deaths,age-adjusted rate
1997,A,All,35,44,All Origins,1,55,neo_lung,total,64.308069871623,666,nvss,Deaths,age-adjusted rate
1997,A,All,45,54,All Origins,1,55,neo_lung,total,245.131192826474,666,nvss,Deaths,age-adjusted rate
1997,A,All,55,64,All Origins,1,55,neo_lung,total,745.673548583525,666,nvss,Deaths,age-adjusted rate
