Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,rural_urban_class,STATEFP,label_cause,attr,value,Education,source,measure1,measure2
1994,A,All,25,34,All Origins,1,29,t2_dm,total,1.17876081851168,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,29,t2_dm,total,14.8085469492552,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,29,t2_dm,total,31.3325516407891,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,29,t2_dm,total,43.4342498779221,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,29,t2_dm,total,89.147518521254,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,29,t2_dm,total,83.1650272547,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,29,t2_dm,total,25.0798185283928,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,37,all-cause,overall,2150.20867253467,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,37,all-cause,overall,3527.65094134048,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,37,all-cause,overall,4925.80649007133,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,37,all-cause,overall,5481.57803848075,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,37,all-cause,overall,8326.72099646156,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,37,all-cause,overall,12331.5459879388,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,37,all-cause,overall,11013.9348420309,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,37,cvd_ihd,total,24.3649707935939,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,37,cvd_ihd,total,90.0971753191086,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,37,cvd_ihd,total,337.769587890605,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,37,cvd_ihd,total,528.344871178868,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,37,cvd_ihd,total,991.044972741049,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,37,cvd_ihd,total,1369.5324055667,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,37,cvd_ihd,total,1278.46022542436,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,37,cvd_stroke,total,12.182485396797,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,37,cvd_stroke,total,48.5138636333662,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,37,cvd_stroke,total,77.4055305582637,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,37,cvd_stroke,total,77.0502937135848,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,37,cvd_stroke,total,97.1612718373578,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,37,cvd_stroke,total,149.612783801404,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,37,cvd_stroke,total,166.199829305167,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,37,lri,total,6.09124269839849,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,37,lri,total,4.85806359186789,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,37,lri,total,11.5086756770311,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,37,lri,total,6.3923011271218,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,37,ncd_lri,total,1236.52226777489,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,37,ncd_lri,total,2501.92925309217,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,37,ncd_lri,total,4116.56685241675,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,37,ncd_lri,total,5041.29064583169,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,37,ncd_lri,total,7840.91463727477,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,37,ncd_lri,total,11347.5542175526,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,37,ncd_lri,total,9498.95947490299,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,37,neo_lung,total,6.09124269839849,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,37,neo_lung,total,83.1666233714848,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,37,neo_lung,total,358.880187133768,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,37,neo_lung,total,858.56041566566,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,37,neo_lung,total,1025.05141788412,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,37,neo_lung,total,863.150675777329,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,37,neo_lung,total,172.592130432289,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,37,resp_copd,total,12.182485396797,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,37,resp_copd,total,13.8611038952475,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,37,resp_copd,total,70.3686641438761,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,37,resp_copd,total,170.611364651509,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,37,resp_copd,total,485.806359186789,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,37,resp_copd,total,644.485837913739,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,37,resp_copd,total,268.476647339115,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,37,t2_dm,total,6.09124269839849,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,37,t2_dm,total,55.4444155809899,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,37,t2_dm,total,126.663595458977,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,37,t2_dm,total,198.129326692075,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,37,t2_dm,total,228.328988817791,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,37,t2_dm,total,333.751594633901,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,37,t2_dm,total,210.945937195019,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,48,all-cause,overall,33786.1335711987,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,48,all-cause,overall,61209.0314691838,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,48,all-cause,overall,65441.6580253049,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,48,all-cause,overall,76419.5097777309,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,48,all-cause,overall,110852.384913044,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,48,all-cause,overall,156495.090814132,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,48,all-cause,overall,144583.154228177,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,48,cvd_ihd,total,341.785540060833,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,48,cvd_ihd,total,2533.20848264386,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,48,cvd_ihd,total,5769.63206829969,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,48,cvd_ihd,total,7369.29790520316,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,48,cvd_ihd,total,10061.1718026582,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,48,cvd_ihd,total,16450.8117030994,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,48,cvd_ihd,total,22217.7575924434,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,48,cvd_stroke,total,329.126816354877,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,48,cvd_stroke,total,1052.96015242425,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,48,cvd_stroke,total,1045.11945654064,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,48,cvd_stroke,total,919.793497826249,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,48,cvd_stroke,total,1067.52339314589,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,48,cvd_stroke,total,1584.237274967,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,48,cvd_stroke,total,2012.75852753842,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,48,lri,total,30.5205841282392,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,48,lri,total,14.3167048841183,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,48,lri,total,43.7996903726785,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,48,lri,total,56.6826580431448,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,48,lri,total,80.3598617736884,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,48,lri,total,90.31608777416,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,48,ncd_lri,total,17443.7212668085,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,48,ncd_lri,total,43003.5030366891,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,48,ncd_lri,total,55606.0817699156,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,48,ncd_lri,total,71448.2449204319,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,48,ncd_lri,total,104673.975186341,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,48,ncd_lri,total,145233.230185562,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,48,ncd_lri,total,130674.476710956,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,48,neo_lung,total,139.245960765525,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,48,neo_lung,total,1434.46745402724,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,48,neo_lung,total,5268.54739735555,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,48,neo_lung,total,10172.4780890546,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,48,neo_lung,total,13329.8717498129,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,48,neo_lung,total,10596.0217738735,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,48,neo_lung,total,2890.11480877312,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,48,resp_copd,total,101.269789647654,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,48,resp_copd,total,442.548469859469,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,48,resp_copd,total,1245.5533249183,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,48,resp_copd,total,3252.12701017138,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,48,resp_copd,total,7434.87531332583,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,48,resp_copd,total,10228.6624057652,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,48,resp_copd,total,5083.50551185986,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,48,t2_dm,total,316.46809264892,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,48,t2_dm,total,1144.52190480897,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,48,t2_dm,total,1718.0045860942,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,48,t2_dm,total,2978.37894534214,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,48,t2_dm,total,4818.02593366731,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,48,t2_dm,total,5602.23036365142,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,48,t2_dm,total,3135.2584755887,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,51,all-cause,overall,987.196102571578,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,51,all-cause,overall,1512.82776667509,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,51,all-cause,overall,1653.07157160134,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,51,all-cause,overall,2633.47292341978,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,51,all-cause,overall,4975.33190780485,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,51,all-cause,overall,6219.65409626604,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,51,all-cause,overall,5764.11407658268,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,51,cvd_ihd,total,5.67354081937689,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,51,cvd_ihd,total,48.9984701757116,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,51,cvd_ihd,total,79.0070971721229,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,51,cvd_ihd,total,202.57484026306,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,51,cvd_ihd,total,458.790852154136,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,51,cvd_ihd,total,469.407856321965,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,51,cvd_ihd,total,803.437895585053,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,51,cvd_stroke,total,5.67354081937689,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,51,cvd_stroke,total,24.4992350878558,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,51,cvd_stroke,total,12.1549380264804,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,51,cvd_stroke,total,20.257484026306,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,51,cvd_stroke,total,71.3674658906434,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,51,cvd_stroke,total,49.411353297049,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,51,cvd_stroke,total,51.5969290742695,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,51,lri,total,7.37098986775278,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,51,ncd_lri,total,504.945132924543,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,51,ncd_lri,total,1096.34077018155,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,51,ncd_lri,total,1501.13484627033,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,51,ncd_lri,total,2476.47742221591,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,51,ncd_lri,total,4720.44810105256,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,51,ncd_lri,total,5737.89340161981,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,51,ncd_lri,total,5262.88676557549,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,51,neo_lung,total,5.67354081937689,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,51,neo_lung,total,36.7488526317837,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,51,neo_lung,total,194.479008423687,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,51,neo_lung,total,379.827825493238,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,51,neo_lung,total,601.525783935423,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,51,neo_lung,total,457.055017997703,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,51,neo_lung,total,125.306827751797,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,51,resp_copd,total,11.3470816387538,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,51,resp_copd,total,24.4992350878558,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,51,resp_copd,total,30.3873450662011,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,51,resp_copd,total,75.9655650986475,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,51,resp_copd,total,285.469863562574,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,51,resp_copd,total,339.703053917212,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,51,resp_copd,total,199.016726429325,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,51,t2_dm,total,17.0206224581307,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,51,t2_dm,total,18.3744263158918,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,51,t2_dm,total,42.5422830926815,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,51,t2_dm,total,70.901194092071,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,51,t2_dm,total,137.637255646241,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,51,t2_dm,total,117.351964080491,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,51,t2_dm,total,58.9679189420223,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,55,all-cause,overall,1991.16185483532,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,55,all-cause,overall,2945.73938345221,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,55,all-cause,overall,4621.0895119697,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,55,all-cause,overall,6194.79997346958,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,55,all-cause,overall,11012.3712156798,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,55,all-cause,overall,16897.671460564,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,55,all-cause,overall,19271.4830309376,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,55,cvd_ihd,total,15.9932679103238,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,55,cvd_ihd,total,155.038914918538,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,55,cvd_ihd,total,440.447594109612,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,55,cvd_ihd,total,788.227236767634,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,55,cvd_ihd,total,1717.79365405876,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,55,cvd_ihd,total,2520.79159516925,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,55,cvd_ihd,total,3724.84706590727,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,55,cvd_stroke,total,15.9932679103238,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,55,cvd_stroke,total,44.2968328338679,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,55,cvd_stroke,total,93.8658807118845,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,55,cvd_stroke,total,83.2634405036233,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,55,cvd_stroke,total,155.720671189463,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,55,cvd_stroke,total,235.34361365688,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,55,cvd_stroke,total,266.51375940052,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,55,lri,total,4.86627097467071,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,55,lri,total,5.22985808126399,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,55,lri,total,19.0366971000371,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,55,ncd_lri,total,1031.56578021589,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,55,ncd_lri,total,2141.01358697028,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,55,ncd_lri,total,4021.79196588613,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,55,ncd_lri,total,5711.87201854856,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,55,ncd_lri,total,10355.4246340993,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,55,ncd_lri,total,15496.0694947852,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,55,ncd_lri,total,16961.6971161331,666,nvss,Deaths,age-adjusted rate
1994,A,All,25,34,All Origins,1,55,neo_lung,total,23.9899018654858,666,nvss,Deaths,age-adjusted rate
1994,A,All,35,44,All Origins,1,55,neo_lung,total,36.9140273615566,666,nvss,Deaths,age-adjusted rate
1994,A,All,45,54,All Origins,1,55,neo_lung,total,397.124879934896,666,nvss,Deaths,age-adjusted rate
1994,A,All,55,64,All Origins,1,55,neo_lung,total,793.778132801209,666,nvss,Deaths,age-adjusted rate
1994,A,All,65,74,All Origins,1,55,neo_lung,total,1119.24232417426,666,nvss,Deaths,age-adjusted rate
1994,A,All,75,84,All Origins,1,55,neo_lung,total,1014.59246776522,666,nvss,Deaths,age-adjusted rate
1994,A,All,85,150,All Origins,1,55,neo_lung,total,266.51375940052,666,nvss,Deaths,age-adjusted rate
