"variable","scenario","pm","pop_size","prop","STATEFP"
"AA66A00024","A",2.91,1.49999999716232,0.00153014898028624,56
"AA66A00024","A",3.4,3.5000000002385,0.00357034762766553,56
"AA66A00024","A",3.57,2.19999999972354,0.00224421850838339,56
"AA66A00024","A",3.81,0.900000600940999,0.000918090002928081,56
"AA66A00024","A",3.83,8.1023404891748,0.00826519204059782,56
"AA66A00024","A",3.92,6.39999999924557,0.0065286356608025,56
"AA66A00024","A",3.99,11.6000000117589,0.0118331521485946,56
"AA66A00024","A",4.14,32.4999999465629,0.0331532279144096,56
"AA66A00024","A",4.22,9.00000000618102,0.00918089390539101,56
"AA66A00024","A",4.3,12.9000000073574,0.0131592812628615,56
"AA66A00024","A",4.36,5.90028382619041,0.00601887553141621,56
"AA66A00024","A",4.41,14.5000000047326,0.014791440175577,56
"AA66A00024","A",4.42,14.7000000017063,0.014995460036914,56
"AA66A00024","A",4.43,9.39998167079581,0.00958891493032524,56
"AA66A00024","A",4.44,3.00000000536608,0.00306029797183585,56
"AA66A00024","A",4.51,8.80000000182505,0.00897687403652336,56
"AA66A00024","A",4.55,2.899999999179,0.00295828803331235,56
"AA66A00024","A",4.63,5.70000000125373,0.00581456613736657,56
"AA66A00024","A",4.64,9.59999999327819,0.00979295348550122,56
"AA66A00024","A",4.65,7.39999995398424,0.00754873493675208,56
"AA66A00024","A",4.75,0.9,0.000918089389908575,56
"AA66A00024","A",4.76,7.9997780112077,0.00816056812634857,56
"AA66A00024","A",4.79,5.80000000436506,0.0059165760727525,56
"AA66A00024","A",4.8,8.70000000667977,0.00887486410926359,56
"AA66A00024","A",4.84,6.90029812039955,0.0070389894350499,56
"AA66A00024","A",4.86,17.2999999907977,0.0176477182632998,56
"AA66A00024","A",4.88,1.80022198999031,0.00183640523165578,56
"AA66A00024","A",4.92,1.10000000061972,0.00112210925496488,56
"AA66A00024","A",4.97,3.30000000125947,0.00336632776428289,56
"AA66A00024","A",4.99,3.2997161732627,0.00336603823153579,56
"AA66A00024","A",5.03,1.30000000276837,0.00132612912158084,56
"AA66A00024","A",5.04,10.9999999948952,0.0112210925381196,56
"AA66A00024","A",5.07,40.7000000284344,0.0415180424393159,56
"AA66A00024","A",5.08,2.50000001971625,0.00255024832541413,56
"AA66A00024","A",5.1,33.7000000494987,0.0343773472059592,56
"AA66A00024","A",5.2,9.49999998465552,0.00969094354449318,56
"AA66A00024","A",5.24,24.4967792116557,0.0249891478679489,56
"AA66A00024","A",5.27,2.09999999763758,0.00214220857404344,56
"AA66A00024","A",5.3,5.79999999331344,0.00591657606147875,56
"AA66A00024","A",5.32,5.89999999644854,0.00601858599688893,56
"AA66A00024","A",5.33,3.10000000159204,0.00316230790019802,56
"AA66A00024","A",5.34,4.39999999875445,0.00448843701606023,56
"AA66A00024","A",5.41,13.7000000051562,0.0139753607183126,56
