Year,Race,Hispanic.Origin,Nation,measure,attr,mean,lower,upper,source
2014,American Indian or Alaska Native,All Origins,us,age-adjusted Death,attributable,11.8033936388852,6.95718100370599,19.0140315366826,nvss
2014,American Indian or Alaska Native,All Origins,us,Deaths,attributable,153.042787045209,90.6209853880853,248.697016710041,nvss
2014,American Indian or Alaska Native,All Origins,us,YLL,attributable,4138.18856554252,2438.5758541764,6651.54242303492,nvss
2014,Asian or Pacific Islander,All Origins,us,age-adjusted Death,attributable,51.197937682061,34.0282199221113,75.0875062992908,nvss
2014,Asian or Pacific Islander,All Origins,us,Deaths,attributable,795.794561609143,534.368095029157,1159.70987435966,nvss
2014,Asian or Pacific Islander,All Origins,us,YLL,attributable,18186.6489004992,12164.5331440529,26587.1162245254,nvss
2014,Black or African American,All Origins,us,age-adjusted Death,attributable,291.910997712345,193.219804020056,425.899130237836,nvss
2014,Black or African American,All Origins,us,Deaths,attributable,3896.48548267527,2553.01662386469,5659.63946967569,nvss
2014,Black or African American,All Origins,us,YLL,attributable,102949.069549122,67838.4341791382,149673.308079001,nvss
2014,White,All Origins,us,age-adjusted Death,attributable,1443.17940665859,864.858781756503,2249.76603350007,nvss
2014,White,All Origins,us,Deaths,attributable,23964.9770966919,14475.1765922746,36829.3915385323,nvss
2014,White,All Origins,us,YLL,attributable,514898.96749463,308564.535511434,799705.894955707,nvss
2014,White,Hispanic or Latino,us,age-adjusted Death,attributable,123.899090444864,82.3564691937702,181.210104720668,nvss
2014,White,Hispanic or Latino,us,Deaths,attributable,1789.35308051868,1181.23025465026,2636.09039768955,nvss
2014,White,Hispanic or Latino,us,YLL,attributable,44120.5572901406,29306.1865293326,64361.8547452955,nvss
2014,White,Not Hispanic or Latino,us,age-adjusted Death,attributable,1310.1519165837,778.174190719219,2058.25896470672,nvss
2014,White,Not Hispanic or Latino,us,Deaths,attributable,22054.020029714,13200.125177269,34079.4533325208,nvss
2014,White,Not Hispanic or Latino,us,YLL,attributable,467667.999812055,277398.144171813,731823.84054723,nvss
