Year,Race,Hispanic.Origin,min_age,max_age,Nation,measure,attr,mean,lower,upper,source
2003,American Indian or Alaska Native,All Origins,0,4,us,age-adjusted Death,attributable,0.0112163645756246,0.00566757694696285,0.0179868358709284,nvss
2003,American Indian or Alaska Native,All Origins,0,4,us,Deaths,attributable,0.36876615636147,0.186336772525608,0.591358225348068,nvss
2003,American Indian or Alaska Native,All Origins,0,4,us,YLL,attributable,32.64442221513,16.4951593153123,52.3490192124698,nvss
2003,American Indian or Alaska Native,All Origins,10,14,us,age-adjusted Death,attributable,0.00520743585213107,0.0026110987954792,0.00840666215631474,nvss
2003,American Indian or Alaska Native,All Origins,10,14,us,Deaths,attributable,0.0357743378336254,0.0179378744316588,0.0577525639437464,nvss
2003,American Indian or Alaska Native,All Origins,10,14,us,YLL,attributable,2.82783028421408,1.41792322720775,4.56512850274568,nvss
2003,American Indian or Alaska Native,All Origins,15,19,us,age-adjusted Death,attributable,0.0713154185494328,0.0486239495846359,0.102835550617539,nvss
2003,American Indian or Alaska Native,All Origins,15,19,us,Deaths,attributable,0.514372070294592,0.350706791356944,0.741715272053863,nvss
2003,American Indian or Alaska Native,All Origins,15,19,us,YLL,attributable,38.0977642515803,25.9756418168132,54.9362906899688,nvss
2003,American Indian or Alaska Native,All Origins,20,24,us,age-adjusted Death,attributable,0.11777628140748,0.0716061457393324,0.202472363152218,nvss
2003,American Indian or Alaska Native,All Origins,20,24,us,Deaths,attributable,0.849477307031043,0.516468979344575,1.46035921446433,nvss
2003,American Indian or Alaska Native,All Origins,20,24,us,YLL,attributable,58.7053106921465,35.6919150686283,100.921873601192,nvss
2003,American Indian or Alaska Native,All Origins,25,29,us,age-adjusted Death,attributable,0.0636996688207331,0.042420269395985,0.0943594200428103,nvss
2003,American Indian or Alaska Native,All Origins,25,29,us,Deaths,attributable,0.469848433343175,0.312891691380533,0.695994602468873,nvss
2003,American Indian or Alaska Native,All Origins,25,29,us,YLL,attributable,30.1404482507143,20.0717830748737,44.6475667679148,nvss
2003,American Indian or Alaska Native,All Origins,30,34,us,age-adjusted Death,attributable,0.226349661797882,0.138196879447835,0.337339406979533,nvss
2003,American Indian or Alaska Native,All Origins,30,34,us,Deaths,attributable,1.6695539545549,1.01933948015043,2.4882137506916,nvss
2003,American Indian or Alaska Native,All Origins,30,34,us,YLL,attributable,98.8313785272325,60.3411023259548,147.292990669971,nvss
2003,American Indian or Alaska Native,All Origins,35,39,us,age-adjusted Death,attributable,0.655126931809942,0.445495904630545,1.05847052280783,nvss
2003,American Indian or Alaska Native,All Origins,35,39,us,Deaths,attributable,4.02873216909915,2.73959685526664,6.50911149919904,nvss
2003,American Indian or Alaska Native,All Origins,35,39,us,YLL,attributable,218.569249829175,148.63028971814,353.136311305727,nvss
2003,American Indian or Alaska Native,All Origins,40,44,us,age-adjusted Death,attributable,1.50582830518295,0.971182166760167,2.29186222620568,nvss
2003,American Indian or Alaska Native,All Origins,40,44,us,Deaths,attributable,9.26015805436396,5.97232787617589,14.0939085687545,nvss
2003,American Indian or Alaska Native,All Origins,40,44,us,YLL,attributable,456.6868550278,294.539641651178,695.074829341664,nvss
2003,American Indian or Alaska Native,All Origins,45,49,us,age-adjusted Death,attributable,1.79928339496588,1.18494808061118,2.65803184608676,nvss
2003,American Indian or Alaska Native,All Origins,45,49,us,Deaths,attributable,13.3443619607504,8.7881520702145,19.7132587098965,nvss
2003,American Indian or Alaska Native,All Origins,45,49,us,YLL,attributable,592.934312804136,390.48677815375,875.925543736176,nvss
2003,American Indian or Alaska Native,All Origins,50,54,us,age-adjusted Death,attributable,2.27446270579602,1.37322391087675,3.51062001244441,nvss
2003,American Indian or Alaska Native,All Origins,50,54,us,Deaths,attributable,16.8685231561009,10.1844973233047,26.0364677869995,nvss
2003,American Indian or Alaska Native,All Origins,50,54,us,YLL,attributable,668.579493546084,403.659881746899,1031.94857579842,nvss
2003,American Indian or Alaska Native,All Origins,55,59,us,age-adjusted Death,attributable,1.63826560738722,1.10000044523675,2.47950376321387,nvss
2003,American Indian or Alaska Native,All Origins,55,59,us,Deaths,attributable,18.7769020160959,12.6076018960156,28.41871244838,nvss
2003,American Indian or Alaska Native,All Origins,55,59,us,YLL,attributable,655.593298501804,440.192919264379,992.23596188747,nvss
2003,American Indian or Alaska Native,All Origins,60,64,us,age-adjusted Death,attributable,3.72353544355952,2.32638579458205,5.9589287138295,nvss
2003,American Indian or Alaska Native,All Origins,60,64,us,Deaths,attributable,42.6771213787997,26.6637582572286,68.2979732199375,nvss
2003,American Indian or Alaska Native,All Origins,60,64,us,YLL,attributable,1291.12965504096,806.670363148079,2066.24851336059,nvss
2003,American Indian or Alaska Native,All Origins,65,69,us,age-adjusted Death,attributable,3.18902447098734,2.07269711836066,4.98687375010565,nvss
2003,American Indian or Alaska Native,All Origins,65,69,us,Deaths,attributable,48.2927258027744,31.3877157481334,75.5183062462807,nvss
2003,American Indian or Alaska Native,All Origins,65,69,us,YLL,attributable,1240.20043702437,806.064643089482,1939.3777189648,nvss
2003,American Indian or Alaska Native,All Origins,70,74,us,age-adjusted Death,attributable,1.52265636791378,0.987151049726162,2.36032072344236,nvss
2003,American Indian or Alaska Native,All Origins,70,74,us,Deaths,attributable,23.0582195704326,14.9488394974865,35.7433197960118,nvss
2003,American Indian or Alaska Native,All Origins,70,74,us,YLL,attributable,490.867992626269,318.233886784252,760.910944770657,nvss
2003,American Indian or Alaska Native,All Origins,75,79,us,age-adjusted Death,attributable,1.00935941824595,0.675295368032797,1.57692404033856,nvss
2003,American Indian or Alaska Native,All Origins,75,79,us,Deaths,attributable,22.5098426843137,15.0598411478437,35.1671678407858,nvss
2003,American Indian or Alaska Native,All Origins,75,79,us,YLL,attributable,384.997425020748,257.576214301211,601.482171770576,nvss
2003,American Indian or Alaska Native,All Origins,80,84,us,age-adjusted Death,attributable,0.81836098045988,0.554563520193158,1.21218406913724,nvss
2003,American Indian or Alaska Native,All Origins,80,84,us,Deaths,attributable,18.2503641380239,12.3673860592693,27.0330589951078,nvss
2003,American Indian or Alaska Native,All Origins,80,84,us,YLL,attributable,241.611547775577,163.728420163002,357.883227727405,nvss
2003,American Indian or Alaska Native,All Origins,85,150,us,age-adjusted Death,attributable,0.243682194487591,0.16403036715915,0.35669913689061,nvss
2003,American Indian or Alaska Native,All Origins,85,150,us,Deaths,attributable,15.7127518799259,10.5767615289434,23.0001418262477,nvss
2003,American Indian or Alaska Native,All Origins,85,150,us,YLL,attributable,138.623530817095,93.7201394825877,202.492374975078,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,0,4,us,age-adjusted Death,attributable,0.00299021011144174,0.0016580182581483,0.00443524269915645,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,0,4,us,Deaths,attributable,0.0540569305516726,0.0299736053634418,0.0801801872218654,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,0,4,us,YLL,attributable,4.75703748623195,2.63769257440762,7.05589740991514,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,15,19,us,age-adjusted Death,attributable,0.0184873527213186,0.0126414884009306,0.0261231692264227,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,15,19,us,Deaths,attributable,0.133342523776111,0.0911784392863734,0.188416879700945,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,15,19,us,YLL,attributable,9.87622059771546,6.75327235938339,13.9553880904805,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,35,39,us,age-adjusted Death,attributable,0.0251198972048129,0.0181681508638926,0.0386634621265739,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,35,39,us,Deaths,attributable,0.154475923732674,0.111725850799926,0.237762677848914,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,35,39,us,YLL,attributable,8.38072260695089,6.06141941704867,12.8992466993489,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,40,44,us,age-adjusted Death,attributable,0.0691726695152818,0.0516844833268481,0.0948105011552082,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,40,44,us,Deaths,attributable,0.425380403960445,0.317836026137526,0.583041388509443,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,40,44,us,YLL,attributable,20.9786526034079,15.6748442455446,28.7540813565204,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,45,49,us,age-adjusted Death,attributable,0.036446307739906,0.025616894991852,0.0484859790142424,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,45,49,us,Deaths,attributable,0.270303568617897,0.189987369437314,0.359595634460721,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,45,49,us,YLL,attributable,12.010485115614,8.44176969045918,15.9780281015658,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,50,54,us,age-adjusted Death,attributable,0.0708689817113026,0.0485811223276314,0.0999092440103301,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,50,54,us,Deaths,attributable,0.525598883639646,0.360301263610393,0.740975612307063,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,50,54,us,YLL,attributable,20.831973977822,14.2804461374277,29.3683741618532,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,55,59,us,age-adjusted Death,attributable,0.0616320861912386,0.0449068444741243,0.0845814083843408,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,55,59,us,Deaths,attributable,0.706393174734417,0.51469762579432,0.969425720991029,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,55,59,us,YLL,attributable,24.6636335997447,17.9706063298563,33.8473836382697,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,60,64,us,age-adjusted Death,attributable,0.109392124153763,0.0781047968845727,0.160887882992222,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,60,64,us,Deaths,attributable,1.25379253968696,0.895194351560394,1.84400868876204,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,60,64,us,YLL,attributable,37.9315351401162,27.0827070098253,55.7876029426057,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,65,69,us,age-adjusted Death,attributable,0.105731922051203,0.075619602511353,0.150327170375049,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,65,69,us,Deaths,attributable,1.60114253329584,1.14513913662912,2.2764669527235,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,65,69,us,YLL,attributable,41.1187738219929,29.4081983175103,58.4617095578609,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,70,74,us,age-adjusted Death,attributable,0.0538476446910859,0.0327626018957238,0.0774146204212679,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,70,74,us,Deaths,attributable,0.815437311268646,0.496137726232559,1.1723218404695,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,70,74,us,YLL,attributable,17.3591926676017,10.5618792031205,24.9566219449614,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,75,79,us,age-adjusted Death,attributable,0.0413277782852631,0.0280504559100584,0.0609198700018441,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,75,79,us,Deaths,attributable,0.921655627199768,0.625556504793849,1.35858116078549,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,75,79,us,YLL,attributable,15.7635505589324,10.6992148691667,23.2365128410518,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,80,84,us,age-adjusted Death,attributable,0.0160275790028143,0.0119321007177674,0.022867972989462,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,80,84,us,Deaths,attributable,0.357432917791279,0.266099176561983,0.509981345789051,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,80,84,us,YLL,attributable,4.73195602237678,3.52281376002772,6.75150267473544,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,85,150,us,age-adjusted Death,attributable,0.00667396446511978,0.00456215926631929,0.00914474767574467,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,85,150,us,Deaths,attributable,0.43034062425603,0.294170350604053,0.589657982749419,nvss
2003,American Indian or Alaska Native,Hispanic or Latino,85,150,us,YLL,attributable,3.74868082213987,2.57598880443193,5.12640112589012,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,0,0,us,age-adjusted Death,attributable,0.00262141194341797,0.00126030617540004,0.00436520330695506,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,0,0,us,Deaths,attributable,0.189709272838257,0.0912072475632974,0.315905917508655,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,0,0,us,YLL,attributable,16.8598225951789,8.1057609378051,28.0751575622984,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,2,2,us,age-adjusted Death,attributable,0.00174516778554031,0.000838353571012237,0.00290755429488366,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,2,2,us,Deaths,attributable,0.0315490919594555,0.0151557312285673,0.0525626811281038,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,2,2,us,YLL,attributable,2.77633619919,1.33371208556939,4.62554277409873,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,3,3,us,age-adjusted Death,attributable,0.00174521877514696,0.000838696160947087,0.00290804596102708,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,3,3,us,Deaths,attributable,0.0315500137480665,0.0151619245593453,0.0525715694542008,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,3,3,us,YLL,attributable,2.77641731705837,1.33425710183973,4.62632495133302,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,4,4,us,age-adjusted Death,attributable,0.00174758140147791,0.000839434358459114,0.00291147653668292,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,4,4,us,Deaths,attributable,0.0315927252374709,0.0151752696722818,0.0526335873001275,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,4,4,us,YLL,attributable,2.78017594993145,1.33543147859122,4.63178255343655,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,10,14,us,age-adjusted Death,attributable,0.0226085463341043,0.0108152893369427,0.0378065478414121,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,10,14,us,Deaths,attributable,0.155317472447102,0.0742994874050837,0.259725564213778,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,10,14,us,YLL,attributable,12.2772769211307,5.87310215391865,20.5303538945722,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,15,19,us,age-adjusted Death,attributable,0.129300544968565,0.0820773333974505,0.200234052084295,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,15,19,us,Deaths,attributable,0.93259761154734,0.591993831945923,1.444215094141,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,15,19,us,YLL,attributable,69.0742868794735,43.8469402799193,106.968028325577,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,20,24,us,age-adjusted Death,attributable,0.175395000778305,0.101918915088161,0.314372163386662,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,20,24,us,Deaths,attributable,1.26506008805267,0.735103914726913,2.26745160882847,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,20,24,us,YLL,attributable,87.4252259579813,50.801243715248,156.698066062427,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,25,29,us,age-adjusted Death,attributable,0.284031641461524,0.184469886442366,0.431979126609361,nvss
2003,American Indian or Alaska Native,Not Hispanic or Latino,25,29,us,Deaths,attributable,2.09501594327209,1.36064894446874,3.18627584148915,nvss
