"variable","scenario","pm","pop_size","prop","STATEFP"
"AAAA00024","A",3.49,4.15911505187735,0.000147867028234948,32
"AAAA00024","A",3.64,1.18685402588113,4.21956535384878e-05,32
"AAAA00024","A",3.86,1.00004203914236,3.55540163216333e-05,32
"AAAA00024","A",3.87,3.40000000024968,0.000120878573870855,32
"AAAA00024","A",3.89,18.0003833540144,0.000639959020235928,32
"AAAA00024","A",3.9,10.5999974029688,0.000376856637944571,32
"AAAA00024","A",3.95,0.240016337440914,8.53318605100972e-06,32
"AAAA00024","A",4.02,2.59883884436195,9.23952744716425e-05,32
"AAAA00024","A",4.05,1.20000000224804,4.2663026148857e-05,32
"AAAA00024","A",4.08,4.68315798456209,0.000166498075983589,32
"AAAA00024","A",4.11,3.79957458960216,0.000135084458139212,32
"AAAA00024","A",4.19,4.99990267135792,0.000177759148341895,32
"AAAA00024","A",4.24,17.3849995800262,0.000618080575242547,32
"AAAA00024","A",4.29,29.8916262329961,0.00106272269101761,32
"AAAA00024","A",4.31,8.20971832409338,0.000291876189066164,32
"AAAA00024","A",4.34,3.63052351271681,0.000129074266055761,32
"AAAA00024","A",4.41,2.1999999908854,7.82155474689978e-05,32
"AAAA00024","A",4.42,4.79999999686212,0.000170652104164175,32
"AAAA00024","A",4.45,6.20000005019751,0.000220425636474138,32
"AAAA00024","A",4.48,9.36048364818218,0.000332788798250185,32
"AAAA00024","A",4.49,0.600000010029526,2.13315133910417e-05,32
"AAAA00024","A",4.52,5.40000000087641,0.00019198361734136,32
"AAAA00024","A",4.61,4.31106734156548,0.000153269315315113,32
"AAAA00024","A",4.73,5.85955815558952,0.00020832206862029,32
"AAAA00024","A",4.81,7.43034172476284,0.000264167385587201,32
"AAAA00024","A",4.82,6.34301586001056,0.000225510209159408,32
"AAAA00024","A",4.9,24.6814968497343,0.000877489452933763,32
"AAAA00024","A",4.98,39.4206485509212,0.00140150346398518,32
"AAAA00024","A",5.03,15.7998385902332,0.000561724104716718,32
"AAAA00024","A",5.17,7.19280820721464,0.000255722470044364,32
"AAAA00024","A",5.19,9.11560453880752,0.000324082728394362,32
"AAAA00024","A",5.2,10.7006873802075,0.000380436420547751,32
"AAAA00024","A",5.21,8.72721613908892,0.000310274541375973,32
"AAAA00024","A",5.22,10.0584313725904,0.000357602599884503,32
"AAAA00024","A",5.28,7.2407142626436,0.000257425651120719,32
"AAAA00024","A",5.29,4.74011015223388,0.000168522869161975,32
"AAAA00024","A",5.31,11.467395506791,0.000407694827874163,32
"AAAA00024","A",5.33,12.8374226431406,0.000456402747401854,32
"AAAA00024","A",5.51,3.75269116225696,0.000133417634070021,32
"AAAA00024","A",5.52,2.52274781796997,8.96900466028317e-05,32
"AAAA00024","A",5.55,13.2009213703288,0.0004693260437969,32
"AAAA00024","A",5.58,17.0698971038205,0.000606877887611923,32
"AAAA00024","A",5.62,13.0495533381123,0.000463944528543187,32
"AAAA00024","A",5.67,1.56806703185411,5.57487372148559e-05,32
"AAAA00024","A",5.69,12.2886531801206,0.000436892609146307,32
"AAAA00024","A",5.7,0.103855450193035,3.69232314915524e-06,32
"AAAA00024","A",5.71,0.0271832683216373,9.66433737537356e-07,32
"AAAA00024","A",5.81,27.2701060577983,0.000969521038038693,32
"AAAA00024","A",5.84,20.0887123215822,0.000714204381222473,32
"AAAA00024","A",5.86,9.87888549802581,0.000351219291278571,32
"AAAA00024","A",5.88,0.544445902855582,1.93564247888765e-05,32
"AAAA00024","A",5.91,14.5799100117008,0.00051835256742658,32
"AAAA00024","A",5.92,26.7666821279036,0.000951623047834674,32
"AAAA00024","A",5.94,1.61193710069934,5.73084287905143e-05,32
"AAAA00024","A",5.96,15.8627345684994,0.000563960215350387,32
"AAAA00024","A",5.97,13.6783337504083,0.000486299257811036,32
"AAAA00024","A",5.98,0.0474752791299147,1.68786589262454e-06,32
"AAAA00024","A",6.02,2.69515320455793,9.5819492854854e-05,32
"AAAA00024","A",6.04,13.3298939638547,0.000473911344730044,32
"AAAA00024","A",6.09,47.1468762699981,0.00167619034281309,32
"AAAA00024","A",6.11,0.674686232093212,2.39867969234527e-05,32
"AAAA00024","A",6.12,1.52503421222655,5.42188119601974e-05,32
"AAAA00024","A",6.13,18.1309429827519,0.00064460074427291,32
"AAAA00024","A",6.15,10.2594000092321,0.000364747541704572,32
"AAAA00024","A",6.17,0.0395543447391909,1.40625670062307e-06,32
"AAAA00024","A",6.18,10.221349612884,0.000363394754161795,32
"AAAA00024","A",6.21,4.78337234977402,0.000170060949379854,32
"AAAA00024","A",6.22,6.28230816009874,0.000223351897339472,32
"AAAA00024","A",6.24,0.000128686630507838,4.57513422673259e-09,32
"AAAA00024","A",6.25,21.5060402641375,0.000764593963690361,32
"AAAA00024","A",6.27,20.6669469560564,0.000734762080626251,32
"AAAA00024","A",6.28,13.1720083194715,0.000468298111928185,32
"AAAA00024","A",6.29,5.36330613990231,0.000190679058051936,32
"AAAA00024","A",6.32,0.1621695165851,5.76553526138039e-06,32
"AAAA00024","A",6.33,10.8144687169805,0.000384481633995171,32
"AAAA00024","A",6.34,121.202530738077,0.00430905560708273,32
"AAAA00024","A",6.36,38.0787008172475,0.00135379383803113,32
"AAAA00024","A",6.38,0.0274254548504211,9.75044079363229e-07,32
"AAAA00024","A",6.39,1.76739577324798,6.28353766235013e-05,32
"AAAA00024","A",6.4,6.97789712518942,0.000248081839131911,32
"AAAA00024","A",6.42,1.20062576376618,4.26852735488248e-05,32
"AAAA00024","A",6.43,4.05938270576173,0.000144321291833076,32
"AAAA00024","A",6.45,30.3410213505431,0.00107869982069691,32
"AAAA00024","A",6.46,91.9334679248978,0.00326846661557282,32
"AAAA00024","A",6.47,29.4887912721969,0.00104840089232256,32
"AAAA00024","A",6.48,0.0187691756589506,6.67291525358502e-07,32
"AAAA00024","A",6.49,0.289577618327335,1.0295214566399e-05,32
"AAAA00024","A",6.5,35.8179632330936,0.00127341891595798,32
