Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,nation,rural_urban_class,label_cause,attr,Deaths,Education,source
2009,A,White,46,46,Hispanic or Latino,us,666,ncd_lri,total,880,666,nvss
2009,A,White,46,46,Hispanic or Latino,us,666,neo_lung,total,16,666,nvss
2009,A,White,46,46,Hispanic or Latino,us,666,resp_copd,total,7,666,nvss
2009,A,White,46,46,Hispanic or Latino,us,666,t2_dm,total,11,666,nvss
2009,A,White,46,46,Not Hispanic or Latino,us,666,all-cause,overall,9549,666,nvss
2009,A,White,46,46,Not Hispanic or Latino,us,666,cvd_ihd,total,1104,666,nvss
2009,A,White,46,46,Not Hispanic or Latino,us,666,cvd_stroke,total,113,666,nvss
2009,A,White,46,46,Not Hispanic or Latino,us,666,lri,total,47,666,nvss
2009,A,White,46,46,Not Hispanic or Latino,us,666,ncd_lri,total,6359,666,nvss
2009,A,White,46,46,Not Hispanic or Latino,us,666,neo_lung,total,502,666,nvss
2009,A,White,46,46,Not Hispanic or Latino,us,666,resp_copd,total,162,666,nvss
2009,A,White,46,46,Not Hispanic or Latino,us,666,t2_dm,total,38,666,nvss
2009,A,White,47,47,Hispanic or Latino,us,666,all-cause,overall,1344,666,nvss
2009,A,White,47,47,Hispanic or Latino,us,666,cvd_ihd,total,112,666,nvss
2009,A,White,47,47,Hispanic or Latino,us,666,cvd_stroke,total,33,666,nvss
2009,A,White,47,47,Hispanic or Latino,us,666,lri,total,11,666,nvss
2009,A,White,47,47,Hispanic or Latino,us,666,ncd_lri,total,933,666,nvss
2009,A,White,47,47,Hispanic or Latino,us,666,neo_lung,total,24,666,nvss
2009,A,White,47,47,Hispanic or Latino,us,666,resp_copd,total,14,666,nvss
2009,A,White,47,47,Hispanic or Latino,us,666,t2_dm,total,9,666,nvss
2009,A,White,47,47,Not Hispanic or Latino,us,666,all-cause,overall,10542,666,nvss
2009,A,White,47,47,Not Hispanic or Latino,us,666,cvd_ihd,total,1178,666,nvss
2009,A,White,47,47,Not Hispanic or Latino,us,666,cvd_stroke,total,140,666,nvss
2009,A,White,47,47,Not Hispanic or Latino,us,666,lri,total,55,666,nvss
2009,A,White,47,47,Not Hispanic or Latino,us,666,ncd_lri,total,7307,666,nvss
2009,A,White,47,47,Not Hispanic or Latino,us,666,neo_lung,total,645,666,nvss
2009,A,White,47,47,Not Hispanic or Latino,us,666,resp_copd,total,177,666,nvss
2009,A,White,47,47,Not Hispanic or Latino,us,666,t2_dm,total,44,666,nvss
2009,A,White,48,48,Hispanic or Latino,us,666,all-cause,overall,1405,666,nvss
2009,A,White,48,48,Hispanic or Latino,us,666,cvd_ihd,total,122,666,nvss
2009,A,White,48,48,Hispanic or Latino,us,666,cvd_stroke,total,36,666,nvss
2009,A,White,48,48,Hispanic or Latino,us,666,lri,total,16,666,nvss
2009,A,White,48,48,Hispanic or Latino,us,666,ncd_lri,total,1025,666,nvss
2009,A,White,48,48,Hispanic or Latino,us,666,neo_lung,total,35,666,nvss
2009,A,White,48,48,Hispanic or Latino,us,666,resp_copd,total,2,666,nvss
2009,A,White,48,48,Hispanic or Latino,us,666,t2_dm,total,13,666,nvss
2009,A,White,48,48,Not Hispanic or Latino,us,666,all-cause,overall,11530,666,nvss
2009,A,White,48,48,Not Hispanic or Latino,us,666,cvd_ihd,total,1373,666,nvss
2009,A,White,48,48,Not Hispanic or Latino,us,666,cvd_stroke,total,160,666,nvss
2009,A,White,48,48,Not Hispanic or Latino,us,666,lri,total,53,666,nvss
2009,A,White,48,48,Not Hispanic or Latino,us,666,ncd_lri,total,8163,666,nvss
2009,A,White,48,48,Not Hispanic or Latino,us,666,neo_lung,total,735,666,nvss
2009,A,White,48,48,Not Hispanic or Latino,us,666,resp_copd,total,231,666,nvss
2009,A,White,48,48,Not Hispanic or Latino,us,666,t2_dm,total,35,666,nvss
2009,A,White,49,49,Hispanic or Latino,us,666,all-cause,overall,1535,666,nvss
2009,A,White,49,49,Hispanic or Latino,us,666,cvd_ihd,total,142,666,nvss
2009,A,White,49,49,Hispanic or Latino,us,666,cvd_stroke,total,38,666,nvss
2009,A,White,49,49,Hispanic or Latino,us,666,lri,total,19,666,nvss
2009,A,White,49,49,Hispanic or Latino,us,666,ncd_lri,total,1165,666,nvss
2009,A,White,49,49,Hispanic or Latino,us,666,neo_lung,total,40,666,nvss
2009,A,White,49,49,Hispanic or Latino,us,666,resp_copd,total,11,666,nvss
2009,A,White,49,49,Hispanic or Latino,us,666,t2_dm,total,16,666,nvss
2009,A,White,49,49,Not Hispanic or Latino,us,666,all-cause,overall,12451,666,nvss
2009,A,White,49,49,Not Hispanic or Latino,us,666,cvd_ihd,total,1586,666,nvss
2009,A,White,49,49,Not Hispanic or Latino,us,666,cvd_stroke,total,183,666,nvss
2009,A,White,49,49,Not Hispanic or Latino,us,666,lri,total,70,666,nvss
2009,A,White,49,49,Not Hispanic or Latino,us,666,ncd_lri,total,9175,666,nvss
2009,A,White,49,49,Not Hispanic or Latino,us,666,neo_lung,total,908,666,nvss
2009,A,White,49,49,Not Hispanic or Latino,us,666,resp_copd,total,298,666,nvss
2009,A,White,49,49,Not Hispanic or Latino,us,666,t2_dm,total,57,666,nvss
2009,A,White,50,50,Hispanic or Latino,us,666,all-cause,overall,1496,666,nvss
2009,A,White,50,50,Hispanic or Latino,us,666,cvd_ihd,total,156,666,nvss
2009,A,White,50,50,Hispanic or Latino,us,666,cvd_stroke,total,30,666,nvss
2009,A,White,50,50,Hispanic or Latino,us,666,lri,total,16,666,nvss
2009,A,White,50,50,Hispanic or Latino,us,666,ncd_lri,total,1140,666,nvss
2009,A,White,50,50,Hispanic or Latino,us,666,neo_lung,total,39,666,nvss
2009,A,White,50,50,Hispanic or Latino,us,666,resp_copd,total,13,666,nvss
2009,A,White,50,50,Hispanic or Latino,us,666,t2_dm,total,14,666,nvss
2009,A,White,50,50,Not Hispanic or Latino,us,666,all-cause,overall,13469,666,nvss
2009,A,White,50,50,Not Hispanic or Latino,us,666,cvd_ihd,total,1751,666,nvss
2009,A,White,50,50,Not Hispanic or Latino,us,666,cvd_stroke,total,168,666,nvss
2009,A,White,50,50,Not Hispanic or Latino,us,666,lri,total,70,666,nvss
2009,A,White,50,50,Not Hispanic or Latino,us,666,ncd_lri,total,10168,666,nvss
2009,A,White,50,50,Not Hispanic or Latino,us,666,neo_lung,total,960,666,nvss
2009,A,White,50,50,Not Hispanic or Latino,us,666,resp_copd,total,357,666,nvss
2009,A,White,50,50,Not Hispanic or Latino,us,666,t2_dm,total,59,666,nvss
2009,A,White,51,51,Hispanic or Latino,us,666,all-cause,overall,1566,666,nvss
2009,A,White,51,51,Hispanic or Latino,us,666,cvd_ihd,total,178,666,nvss
2009,A,White,51,51,Hispanic or Latino,us,666,cvd_stroke,total,41,666,nvss
2009,A,White,51,51,Hispanic or Latino,us,666,lri,total,22,666,nvss
2009,A,White,51,51,Hispanic or Latino,us,666,ncd_lri,total,1217,666,nvss
2009,A,White,51,51,Hispanic or Latino,us,666,neo_lung,total,52,666,nvss
2009,A,White,51,51,Hispanic or Latino,us,666,resp_copd,total,6,666,nvss
2009,A,White,51,51,Hispanic or Latino,us,666,t2_dm,total,14,666,nvss
2009,A,White,51,51,Not Hispanic or Latino,us,666,all-cause,overall,14871,666,nvss
2009,A,White,51,51,Not Hispanic or Latino,us,666,cvd_ihd,total,2013,666,nvss
2009,A,White,51,51,Not Hispanic or Latino,us,666,cvd_stroke,total,231,666,nvss
2009,A,White,51,51,Not Hispanic or Latino,us,666,lri,total,74,666,nvss
2009,A,White,51,51,Not Hispanic or Latino,us,666,ncd_lri,total,11499,666,nvss
2009,A,White,51,51,Not Hispanic or Latino,us,666,neo_lung,total,1228,666,nvss
2009,A,White,51,51,Not Hispanic or Latino,us,666,resp_copd,total,431,666,nvss
2009,A,White,51,51,Not Hispanic or Latino,us,666,t2_dm,total,70,666,nvss
2009,A,White,52,52,Hispanic or Latino,us,666,all-cause,overall,1719,666,nvss
2009,A,White,52,52,Hispanic or Latino,us,666,cvd_ihd,total,184,666,nvss
2009,A,White,52,52,Hispanic or Latino,us,666,cvd_stroke,total,50,666,nvss
2009,A,White,52,52,Hispanic or Latino,us,666,lri,total,21,666,nvss
2009,A,White,52,52,Hispanic or Latino,us,666,ncd_lri,total,1345,666,nvss
2009,A,White,52,52,Hispanic or Latino,us,666,neo_lung,total,57,666,nvss
2009,A,White,52,52,Hispanic or Latino,us,666,resp_copd,total,15,666,nvss
2009,A,White,52,52,Hispanic or Latino,us,666,t2_dm,total,23,666,nvss
2009,A,White,52,52,Not Hispanic or Latino,us,666,all-cause,overall,16017,666,nvss
2009,A,White,52,52,Not Hispanic or Latino,us,666,cvd_ihd,total,2178,666,nvss
2009,A,White,52,52,Not Hispanic or Latino,us,666,cvd_stroke,total,203,666,nvss
2009,A,White,52,52,Not Hispanic or Latino,us,666,lri,total,74,666,nvss
2009,A,White,52,52,Not Hispanic or Latino,us,666,ncd_lri,total,12560,666,nvss
2009,A,White,52,52,Not Hispanic or Latino,us,666,neo_lung,total,1320,666,nvss
2009,A,White,52,52,Not Hispanic or Latino,us,666,resp_copd,total,483,666,nvss
2009,A,White,52,52,Not Hispanic or Latino,us,666,t2_dm,total,87,666,nvss
2009,A,White,53,53,Hispanic or Latino,us,666,all-cause,overall,1758,666,nvss
2009,A,White,53,53,Hispanic or Latino,us,666,cvd_ihd,total,199,666,nvss
2009,A,White,53,53,Hispanic or Latino,us,666,cvd_stroke,total,49,666,nvss
2009,A,White,53,53,Hispanic or Latino,us,666,lri,total,21,666,nvss
2009,A,White,53,53,Hispanic or Latino,us,666,ncd_lri,total,1414,666,nvss
2009,A,White,53,53,Hispanic or Latino,us,666,neo_lung,total,57,666,nvss
2009,A,White,53,53,Hispanic or Latino,us,666,resp_copd,total,20,666,nvss
2009,A,White,53,53,Hispanic or Latino,us,666,t2_dm,total,19,666,nvss
2009,A,White,53,53,Not Hispanic or Latino,us,666,all-cause,overall,16651,666,nvss
2009,A,White,53,53,Not Hispanic or Latino,us,666,cvd_ihd,total,2372,666,nvss
2009,A,White,53,53,Not Hispanic or Latino,us,666,cvd_stroke,total,238,666,nvss
2009,A,White,53,53,Not Hispanic or Latino,us,666,lri,total,76,666,nvss
2009,A,White,53,53,Not Hispanic or Latino,us,666,ncd_lri,total,13211,666,nvss
2009,A,White,53,53,Not Hispanic or Latino,us,666,neo_lung,total,1399,666,nvss
2009,A,White,53,53,Not Hispanic or Latino,us,666,resp_copd,total,531,666,nvss
2009,A,White,53,53,Not Hispanic or Latino,us,666,t2_dm,total,85,666,nvss
2009,A,White,54,54,Hispanic or Latino,us,666,all-cause,overall,1673,666,nvss
2009,A,White,54,54,Hispanic or Latino,us,666,cvd_ihd,total,202,666,nvss
2009,A,White,54,54,Hispanic or Latino,us,666,cvd_stroke,total,29,666,nvss
2009,A,White,54,54,Hispanic or Latino,us,666,lri,total,17,666,nvss
2009,A,White,54,54,Hispanic or Latino,us,666,ncd_lri,total,1361,666,nvss
2009,A,White,54,54,Hispanic or Latino,us,666,neo_lung,total,71,666,nvss
2009,A,White,54,54,Hispanic or Latino,us,666,resp_copd,total,23,666,nvss
2009,A,White,54,54,Hispanic or Latino,us,666,t2_dm,total,24,666,nvss
2009,A,White,54,54,Not Hispanic or Latino,us,666,all-cause,overall,17399,666,nvss
2009,A,White,54,54,Not Hispanic or Latino,us,666,cvd_ihd,total,2404,666,nvss
2009,A,White,54,54,Not Hispanic or Latino,us,666,cvd_stroke,total,234,666,nvss
2009,A,White,54,54,Not Hispanic or Latino,us,666,lri,total,76,666,nvss
2009,A,White,54,54,Not Hispanic or Latino,us,666,ncd_lri,total,14202,666,nvss
2009,A,White,54,54,Not Hispanic or Latino,us,666,neo_lung,total,1581,666,nvss
2009,A,White,54,54,Not Hispanic or Latino,us,666,resp_copd,total,577,666,nvss
2009,A,White,54,54,Not Hispanic or Latino,us,666,t2_dm,total,118,666,nvss
2009,A,White,55,55,Hispanic or Latino,us,666,all-cause,overall,1788,666,nvss
2009,A,White,55,55,Hispanic or Latino,us,666,cvd_ihd,total,259,666,nvss
2009,A,White,55,55,Hispanic or Latino,us,666,cvd_stroke,total,41,666,nvss
2009,A,White,55,55,Hispanic or Latino,us,666,lri,total,13,666,nvss
2009,A,White,55,55,Hispanic or Latino,us,666,ncd_lri,total,1482,666,nvss
2009,A,White,55,55,Hispanic or Latino,us,666,neo_lung,total,60,666,nvss
2009,A,White,55,55,Hispanic or Latino,us,666,resp_copd,total,16,666,nvss
2009,A,White,55,55,Hispanic or Latino,us,666,t2_dm,total,17,666,nvss
2009,A,White,55,55,Not Hispanic or Latino,us,666,all-cause,overall,18240,666,nvss
2009,A,White,55,55,Not Hispanic or Latino,us,666,cvd_ihd,total,2677,666,nvss
2009,A,White,55,55,Not Hispanic or Latino,us,666,cvd_stroke,total,253,666,nvss
2009,A,White,55,55,Not Hispanic or Latino,us,666,lri,total,75,666,nvss
2009,A,White,55,55,Not Hispanic or Latino,us,666,ncd_lri,total,15130,666,nvss
2009,A,White,55,55,Not Hispanic or Latino,us,666,neo_lung,total,1674,666,nvss
2009,A,White,55,55,Not Hispanic or Latino,us,666,resp_copd,total,694,666,nvss
2009,A,White,55,55,Not Hispanic or Latino,us,666,t2_dm,total,103,666,nvss
2009,A,White,56,56,Hispanic or Latino,us,666,all-cause,overall,1775,666,nvss
2009,A,White,56,56,Hispanic or Latino,us,666,cvd_ihd,total,238,666,nvss
2009,A,White,56,56,Hispanic or Latino,us,666,cvd_stroke,total,37,666,nvss
2009,A,White,56,56,Hispanic or Latino,us,666,lri,total,11,666,nvss
2009,A,White,56,56,Hispanic or Latino,us,666,ncd_lri,total,1449,666,nvss
2009,A,White,56,56,Hispanic or Latino,us,666,neo_lung,total,60,666,nvss
2009,A,White,56,56,Hispanic or Latino,us,666,resp_copd,total,23,666,nvss
2009,A,White,56,56,Hispanic or Latino,us,666,t2_dm,total,27,666,nvss
2009,A,White,56,56,Not Hispanic or Latino,us,666,all-cause,overall,19194,666,nvss
2009,A,White,56,56,Not Hispanic or Latino,us,666,cvd_ihd,total,2798,666,nvss
2009,A,White,56,56,Not Hispanic or Latino,us,666,cvd_stroke,total,263,666,nvss
2009,A,White,56,56,Not Hispanic or Latino,us,666,lri,total,73,666,nvss
2009,A,White,56,56,Not Hispanic or Latino,us,666,ncd_lri,total,16121,666,nvss
2009,A,White,56,56,Not Hispanic or Latino,us,666,neo_lung,total,1855,666,nvss
2009,A,White,56,56,Not Hispanic or Latino,us,666,resp_copd,total,763,666,nvss
2009,A,White,56,56,Not Hispanic or Latino,us,666,t2_dm,total,112,666,nvss
2009,A,White,57,57,Hispanic or Latino,us,666,all-cause,overall,1808,666,nvss
2009,A,White,57,57,Hispanic or Latino,us,666,cvd_ihd,total,267,666,nvss
2009,A,White,57,57,Hispanic or Latino,us,666,cvd_stroke,total,45,666,nvss
2009,A,White,57,57,Hispanic or Latino,us,666,lri,total,17,666,nvss
2009,A,White,57,57,Hispanic or Latino,us,666,ncd_lri,total,1541,666,nvss
2009,A,White,57,57,Hispanic or Latino,us,666,neo_lung,total,84,666,nvss
2009,A,White,57,57,Hispanic or Latino,us,666,resp_copd,total,19,666,nvss
2009,A,White,57,57,Hispanic or Latino,us,666,t2_dm,total,27,666,nvss
2009,A,White,57,57,Not Hispanic or Latino,us,666,all-cause,overall,19901,666,nvss
2009,A,White,57,57,Not Hispanic or Latino,us,666,cvd_ihd,total,3047,666,nvss
2009,A,White,57,57,Not Hispanic or Latino,us,666,cvd_stroke,total,281,666,nvss
2009,A,White,57,57,Not Hispanic or Latino,us,666,lri,total,75,666,nvss
2009,A,White,57,57,Not Hispanic or Latino,us,666,ncd_lri,total,16976,666,nvss
2009,A,White,57,57,Not Hispanic or Latino,us,666,neo_lung,total,1922,666,nvss
2009,A,White,57,57,Not Hispanic or Latino,us,666,resp_copd,total,837,666,nvss
2009,A,White,57,57,Not Hispanic or Latino,us,666,t2_dm,total,129,666,nvss
2009,A,White,58,58,Hispanic or Latino,us,666,all-cause,overall,1848,666,nvss
2009,A,White,58,58,Hispanic or Latino,us,666,cvd_ihd,total,248,666,nvss
2009,A,White,58,58,Hispanic or Latino,us,666,cvd_stroke,total,43,666,nvss
2009,A,White,58,58,Hispanic or Latino,us,666,lri,total,18,666,nvss
2009,A,White,58,58,Hispanic or Latino,us,666,ncd_lri,total,1583,666,nvss
2009,A,White,58,58,Hispanic or Latino,us,666,neo_lung,total,76,666,nvss
2009,A,White,58,58,Hispanic or Latino,us,666,resp_copd,total,24,666,nvss
2009,A,White,58,58,Hispanic or Latino,us,666,t2_dm,total,29,666,nvss
2009,A,White,58,58,Not Hispanic or Latino,us,666,all-cause,overall,20459,666,nvss
2009,A,White,58,58,Not Hispanic or Latino,us,666,cvd_ihd,total,3081,666,nvss
2009,A,White,58,58,Not Hispanic or Latino,us,666,cvd_stroke,total,263,666,nvss
2009,A,White,58,58,Not Hispanic or Latino,us,666,lri,total,62,666,nvss
2009,A,White,58,58,Not Hispanic or Latino,us,666,ncd_lri,total,17681,666,nvss
2009,A,White,58,58,Not Hispanic or Latino,us,666,neo_lung,total,2064,666,nvss
2009,A,White,58,58,Not Hispanic or Latino,us,666,resp_copd,total,924,666,nvss
2009,A,White,58,58,Not Hispanic or Latino,us,666,t2_dm,total,152,666,nvss
2009,A,White,59,59,Hispanic or Latino,us,666,all-cause,overall,1856,666,nvss
2009,A,White,59,59,Hispanic or Latino,us,666,cvd_ihd,total,244,666,nvss
2009,A,White,59,59,Hispanic or Latino,us,666,cvd_stroke,total,43,666,nvss
2009,A,White,59,59,Hispanic or Latino,us,666,lri,total,8,666,nvss
2009,A,White,59,59,Hispanic or Latino,us,666,ncd_lri,total,1586,666,nvss
2009,A,White,59,59,Hispanic or Latino,us,666,neo_lung,total,82,666,nvss
2009,A,White,59,59,Hispanic or Latino,us,666,resp_copd,total,29,666,nvss
2009,A,White,59,59,Hispanic or Latino,us,666,t2_dm,total,37,666,nvss
2009,A,White,59,59,Not Hispanic or Latino,us,666,all-cause,overall,21496,666,nvss
2009,A,White,59,59,Not Hispanic or Latino,us,666,cvd_ihd,total,3277,666,nvss
2009,A,White,59,59,Not Hispanic or Latino,us,666,cvd_stroke,total,348,666,nvss
2009,A,White,59,59,Not Hispanic or Latino,us,666,lri,total,63,666,nvss
2009,A,White,59,59,Not Hispanic or Latino,us,666,ncd_lri,total,18892,666,nvss
2009,A,White,59,59,Not Hispanic or Latino,us,666,neo_lung,total,2302,666,nvss
2009,A,White,59,59,Not Hispanic or Latino,us,666,resp_copd,total,1041,666,nvss
2009,A,White,59,59,Not Hispanic or Latino,us,666,t2_dm,total,153,666,nvss
2009,A,White,60,60,Hispanic or Latino,us,666,all-cause,overall,1916,666,nvss
2009,A,White,60,60,Hispanic or Latino,us,666,cvd_ihd,total,294,666,nvss
2009,A,White,60,60,Hispanic or Latino,us,666,cvd_stroke,total,48,666,nvss
2009,A,White,60,60,Hispanic or Latino,us,666,lri,total,13,666,nvss
2009,A,White,60,60,Hispanic or Latino,us,666,ncd_lri,total,1667,666,nvss
2009,A,White,60,60,Hispanic or Latino,us,666,neo_lung,total,80,666,nvss
2009,A,White,60,60,Hispanic or Latino,us,666,resp_copd,total,28,666,nvss
2009,A,White,60,60,Hispanic or Latino,us,666,t2_dm,total,29,666,nvss
2009,A,White,60,60,Not Hispanic or Latino,us,666,all-cause,overall,23315,666,nvss
2009,A,White,60,60,Not Hispanic or Latino,us,666,cvd_ihd,total,3610,666,nvss
2009,A,White,60,60,Not Hispanic or Latino,us,666,cvd_stroke,total,346,666,nvss
2009,A,White,60,60,Not Hispanic or Latino,us,666,lri,total,62,666,nvss
2009,A,White,60,60,Not Hispanic or Latino,us,666,ncd_lri,total,20709,666,nvss
2009,A,White,60,60,Not Hispanic or Latino,us,666,neo_lung,total,2676,666,nvss
2009,A,White,60,60,Not Hispanic or Latino,us,666,resp_copd,total,1217,666,nvss
2009,A,White,60,60,Not Hispanic or Latino,us,666,t2_dm,total,170,666,nvss
2009,A,White,61,61,Hispanic or Latino,us,666,all-cause,overall,1989,666,nvss
2009,A,White,61,61,Hispanic or Latino,us,666,cvd_ihd,total,300,666,nvss
2009,A,White,61,61,Hispanic or Latino,us,666,cvd_stroke,total,51,666,nvss
2009,A,White,61,61,Hispanic or Latino,us,666,lri,total,8,666,nvss
2009,A,White,61,61,Hispanic or Latino,us,666,ncd_lri,total,1738,666,nvss
2009,A,White,61,61,Hispanic or Latino,us,666,neo_lung,total,89,666,nvss
2009,A,White,61,61,Hispanic or Latino,us,666,resp_copd,total,37,666,nvss
2009,A,White,61,61,Hispanic or Latino,us,666,t2_dm,total,34,666,nvss
2009,A,White,61,61,Not Hispanic or Latino,us,666,all-cause,overall,25062,666,nvss
2009,A,White,61,61,Not Hispanic or Latino,us,666,cvd_ihd,total,3844,666,nvss
2009,A,White,61,61,Not Hispanic or Latino,us,666,cvd_stroke,total,368,666,nvss
2009,A,White,61,61,Not Hispanic or Latino,us,666,lri,total,66,666,nvss
2009,A,White,61,61,Not Hispanic or Latino,us,666,ncd_lri,total,22572,666,nvss
2009,A,White,61,61,Not Hispanic or Latino,us,666,neo_lung,total,2971,666,nvss
2009,A,White,61,61,Not Hispanic or Latino,us,666,resp_copd,total,1382,666,nvss
2009,A,White,61,61,Not Hispanic or Latino,us,666,t2_dm,total,198,666,nvss
2009,A,White,62,62,Hispanic or Latino,us,666,all-cause,overall,2039,666,nvss
2009,A,White,62,62,Hispanic or Latino,us,666,cvd_ihd,total,340,666,nvss
2009,A,White,62,62,Hispanic or Latino,us,666,cvd_stroke,total,40,666,nvss
2009,A,White,62,62,Hispanic or Latino,us,666,lri,total,12,666,nvss
2009,A,White,62,62,Hispanic or Latino,us,666,ncd_lri,total,1835,666,nvss
2009,A,White,62,62,Hispanic or Latino,us,666,neo_lung,total,102,666,nvss
2009,A,White,62,62,Hispanic or Latino,us,666,resp_copd,total,28,666,nvss
2009,A,White,62,62,Hispanic or Latino,us,666,t2_dm,total,44,666,nvss
2009,A,White,62,62,Not Hispanic or Latino,us,666,all-cause,overall,28313,666,nvss
2009,A,White,62,62,Not Hispanic or Latino,us,666,cvd_ihd,total,4450,666,nvss
2009,A,White,62,62,Not Hispanic or Latino,us,666,cvd_stroke,total,382,666,nvss
2009,A,White,62,62,Not Hispanic or Latino,us,666,lri,total,61,666,nvss
2009,A,White,62,62,Not Hispanic or Latino,us,666,ncd_lri,total,25710,666,nvss
2009,A,White,62,62,Not Hispanic or Latino,us,666,neo_lung,total,3325,666,nvss
2009,A,White,62,62,Not Hispanic or Latino,us,666,resp_copd,total,1750,666,nvss
2009,A,White,62,62,Not Hispanic or Latino,us,666,t2_dm,total,234,666,nvss
2009,A,White,63,63,Hispanic or Latino,us,666,all-cause,overall,1962,666,nvss
2009,A,White,63,63,Hispanic or Latino,us,666,cvd_ihd,total,311,666,nvss
2009,A,White,63,63,Hispanic or Latino,us,666,cvd_stroke,total,54,666,nvss
2009,A,White,63,63,Hispanic or Latino,us,666,lri,total,10,666,nvss
2009,A,White,63,63,Hispanic or Latino,us,666,ncd_lri,total,1760,666,nvss
2009,A,White,63,63,Hispanic or Latino,us,666,neo_lung,total,129,666,nvss
2009,A,White,63,63,Hispanic or Latino,us,666,resp_copd,total,41,666,nvss
2009,A,White,63,63,Hispanic or Latino,us,666,t2_dm,total,36,666,nvss
2009,A,White,63,63,Not Hispanic or Latino,us,666,all-cause,overall,24034,666,nvss
2009,A,White,63,63,Not Hispanic or Latino,us,666,cvd_ihd,total,3744,666,nvss
2009,A,White,63,63,Not Hispanic or Latino,us,666,cvd_stroke,total,359,666,nvss
2009,A,White,63,63,Not Hispanic or Latino,us,666,lri,total,55,666,nvss
2009,A,White,63,63,Not Hispanic or Latino,us,666,ncd_lri,total,21935,666,nvss
2009,A,White,63,63,Not Hispanic or Latino,us,666,neo_lung,total,2974,666,nvss
2009,A,White,63,63,Not Hispanic or Latino,us,666,resp_copd,total,1594,666,nvss
2009,A,White,63,63,Not Hispanic or Latino,us,666,t2_dm,total,202,666,nvss
2009,A,White,64,64,Hispanic or Latino,us,666,all-cause,overall,1959,666,nvss
2009,A,White,64,64,Hispanic or Latino,us,666,cvd_ihd,total,317,666,nvss
2009,A,White,64,64,Hispanic or Latino,us,666,cvd_stroke,total,47,666,nvss
2009,A,White,64,64,Hispanic or Latino,us,666,lri,total,4,666,nvss
2009,A,White,64,64,Hispanic or Latino,us,666,ncd_lri,total,1786,666,nvss
2009,A,White,64,64,Hispanic or Latino,us,666,neo_lung,total,106,666,nvss
2009,A,White,64,64,Hispanic or Latino,us,666,resp_copd,total,39,666,nvss
2009,A,White,64,64,Hispanic or Latino,us,666,t2_dm,total,43,666,nvss
2009,A,White,64,64,Not Hispanic or Latino,us,666,all-cause,overall,24707,666,nvss
2009,A,White,64,64,Not Hispanic or Latino,us,666,cvd_ihd,total,3862,666,nvss
2009,A,White,64,64,Not Hispanic or Latino,us,666,cvd_stroke,total,375,666,nvss
2009,A,White,64,64,Not Hispanic or Latino,us,666,lri,total,41,666,nvss
2009,A,White,64,64,Not Hispanic or Latino,us,666,ncd_lri,total,22723,666,nvss
2009,A,White,64,64,Not Hispanic or Latino,us,666,neo_lung,total,3224,666,nvss
2009,A,White,64,64,Not Hispanic or Latino,us,666,resp_copd,total,1746,666,nvss
2009,A,White,64,64,Not Hispanic or Latino,us,666,t2_dm,total,202,666,nvss
2009,A,White,65,65,Hispanic or Latino,us,666,all-cause,overall,2067,666,nvss
2009,A,White,65,65,Hispanic or Latino,us,666,cvd_ihd,total,345,666,nvss
2009,A,White,65,65,Hispanic or Latino,us,666,cvd_stroke,total,48,666,nvss
2009,A,White,65,65,Hispanic or Latino,us,666,lri,total,8,666,nvss
2009,A,White,65,65,Hispanic or Latino,us,666,ncd_lri,total,1889,666,nvss
2009,A,White,65,65,Hispanic or Latino,us,666,neo_lung,total,133,666,nvss
2009,A,White,65,65,Hispanic or Latino,us,666,resp_copd,total,47,666,nvss
2009,A,White,65,65,Hispanic or Latino,us,666,t2_dm,total,37,666,nvss
2009,A,White,65,65,Not Hispanic or Latino,us,666,all-cause,overall,27369,666,nvss
2009,A,White,65,65,Not Hispanic or Latino,us,666,cvd_ihd,total,4251,666,nvss
2009,A,White,65,65,Not Hispanic or Latino,us,666,cvd_stroke,total,477,666,nvss
2009,A,White,65,65,Not Hispanic or Latino,us,666,lri,total,52,666,nvss
2009,A,White,65,65,Not Hispanic or Latino,us,666,ncd_lri,total,25239,666,nvss
2009,A,White,65,65,Not Hispanic or Latino,us,666,neo_lung,total,3722,666,nvss
2009,A,White,65,65,Not Hispanic or Latino,us,666,resp_copd,total,2017,666,nvss
2009,A,White,65,65,Not Hispanic or Latino,us,666,t2_dm,total,201,666,nvss
2009,A,White,66,66,Hispanic or Latino,us,666,all-cause,overall,2039,666,nvss
2009,A,White,66,66,Hispanic or Latino,us,666,cvd_ihd,total,331,666,nvss
2009,A,White,66,66,Hispanic or Latino,us,666,cvd_stroke,total,58,666,nvss
2009,A,White,66,66,Hispanic or Latino,us,666,lri,total,7,666,nvss
2009,A,White,66,66,Hispanic or Latino,us,666,ncd_lri,total,1856,666,nvss
2009,A,White,66,66,Hispanic or Latino,us,666,neo_lung,total,120,666,nvss
2009,A,White,66,66,Hispanic or Latino,us,666,resp_copd,total,47,666,nvss
2009,A,White,66,66,Hispanic or Latino,us,666,t2_dm,total,40,666,nvss
2009,A,White,66,66,Not Hispanic or Latino,us,666,all-cause,overall,30220,666,nvss
2009,A,White,66,66,Not Hispanic or Latino,us,666,cvd_ihd,total,4695,666,nvss
