"variable","scenario","pm","pop_size","prop","STATEFP"
"AAAA00024","A",2.2,15,0.000280504908835905,41
"AAAA00024","A",2.29,20,0.00037400654511454,41
"AAAA00024","A",2.42,8,0.000149602618045816,41
"AAAA00024","A",2.49,14,0.000261804581580178,41
"AAAA00024","A",2.5,7,0.000130902290790089,41
"AAAA00024","A",2.52,4,7.48013090229079e-05,41
"AAAA00024","A",2.63,14,0.000261804581580178,41
"AAAA00024","A",2.69,3,5.61009817671809e-05,41
"AAAA00024","A",2.71,33,0.00061711079943899,41
"AAAA00024","A",2.77,3,5.61009817671809e-05,41
"AAAA00024","A",2.79,2,3.7400654511454e-05,41
"AAAA00024","A",2.82,18,0.000336605890603086,41
"AAAA00024","A",2.83,7,0.000130902290790089,41
"AAAA00024","A",2.85,4,7.48013090229079e-05,41
"AAAA00024","A",2.88,6,0.000112201963534362,41
"AAAA00024","A",2.92,19,0.000355306217858813,41
"AAAA00024","A",2.93,8,0.000149602618045816,41
"AAAA00024","A",2.94,4,7.48013090229079e-05,41
"AAAA00024","A",2.96,24,0.000448807854137447,41
"AAAA00024","A",3.02,3,5.61009817671809e-05,41
"AAAA00024","A",3.03,8,0.000149602618045816,41
"AAAA00024","A",3.04,6,0.000112201963534362,41
"AAAA00024","A",3.06,6,0.000112201963534362,41
"AAAA00024","A",3.08,26,0.000486208508648901,41
"AAAA00024","A",3.1,26,0.000486208508648901,41
"AAAA00024","A",3.11,8,0.000149602618045816,41
"AAAA00024","A",3.12,4,7.48013090229079e-05,41
"AAAA00024","A",3.14,37,0.000691912108461898,41
"AAAA00024","A",3.18,9,0.000168302945301543,41
"AAAA00024","A",3.19,20,0.00037400654511454,41
"AAAA00024","A",3.2,22,0.000411407199625993,41
"AAAA00024","A",3.22,16,0.000299205236091632,41
"AAAA00024","A",3.23,7,0.000130902290790089,41
"AAAA00024","A",3.24,22,0.000411407199625993,41
"AAAA00024","A",3.25,1,1.8700327255727e-05,41
"AAAA00024","A",3.26,6,0.000112201963534362,41
"AAAA00024","A",3.27,7,0.000130902290790089,41
"AAAA00024","A",3.29,57,0.00106591865357644,41
"AAAA00024","A",3.31,2,3.7400654511454e-05,41
"AAAA00024","A",3.34,5,9.35016362786349e-05,41
"AAAA00024","A",3.36,128,0.00239364188873305,41
"AAAA00024","A",3.37,23,0.00043010752688172,41
"AAAA00024","A",3.39,368,0.00688172043010753,41
"AAAA00024","A",3.42,4,7.48013090229079e-05,41
"AAAA00024","A",3.43,4,7.48013090229079e-05,41
"AAAA00024","A",3.44,73,0.00136512388966807,41
"AAAA00024","A",3.45,60,0.00112201963534362,41
"AAAA00024","A",3.46,100,0.0018700327255727,41
"AAAA00024","A",3.47,7,0.000130902290790089,41
"AAAA00024","A",3.49,380,0.00710612435717625,41
"AAAA00024","A",3.5,18,0.000336605890603086,41
"AAAA00024","A",3.51,33,0.00061711079943899,41
"AAAA00024","A",3.52,38,0.000710612435717625,41
"AAAA00024","A",3.53,171,0.00319775596072931,41
"AAAA00024","A",3.55,4,7.48013090229079e-05,41
"AAAA00024","A",3.56,39,0.000729312762973352,41
"AAAA00024","A",3.57,46,0.000860215053763441,41
"AAAA00024","A",3.58,25,0.000467508181393174,41
"AAAA00024","A",3.59,28,0.000523609163160355,41
"AAAA00024","A",3.6,102,0.00190743338008415,41
"AAAA00024","A",3.61,82,0.00153342683496961,41
"AAAA00024","A",3.62,88,0.00164562879850397,41
"AAAA00024","A",3.64,192,0.00359046283309958,41
"AAAA00024","A",3.65,69,0.00129032258064516,41
"AAAA00024","A",3.66,17,0.000317905563347359,41
"AAAA00024","A",3.67,54,0.00100981767180926,41
"AAAA00024","A",3.68,35,0.000654511453950444,41
"AAAA00024","A",3.69,31,0.000579710144927536,41
"AAAA00024","A",3.7,45,0.000841514726507714,41
"AAAA00024","A",3.71,74,0.0013838242169238,41
"AAAA00024","A",3.72,9,0.000168302945301543,41
"AAAA00024","A",3.73,152,0.0028424497428705,41
"AAAA00024","A",3.75,118,0.00220663861617578,41
"AAAA00024","A",3.76,131,0.00244974287050023,41
"AAAA00024","A",3.77,184,0.00344086021505376,41
"AAAA00024","A",3.78,120,0.00224403927068724,41
"AAAA00024","A",3.79,68,0.00127162225338943,41
"AAAA00024","A",3.8,577,0.0107900888265545,41
"AAAA00024","A",3.81,18,0.000336605890603086,41
"AAAA00024","A",3.82,206,0.00385226741467976,41
"AAAA00024","A",3.83,22,0.000411407199625993,41
"AAAA00024","A",3.84,189,0.0035343618513324,41
"AAAA00024","A",3.85,15,0.000280504908835905,41
"AAAA00024","A",3.86,224,0.00418887330528284,41
"AAAA00024","A",3.87,136,0.00254324450677887,41
"AAAA00024","A",3.88,89,0.0016643291257597,41
"AAAA00024","A",3.89,128,0.00239364188873305,41
"AAAA00024","A",3.9,49,0.000916316035530622,41
"AAAA00024","A",3.91,112,0.00209443665264142,41
"AAAA00024","A",3.92,890,0.016643291257597,41
"AAAA00024","A",3.93,219,0.00409537166900421,41
"AAAA00024","A",3.95,271,0.00506778868630201,41
"AAAA00024","A",3.96,188,0.00351566152407667,41
"AAAA00024","A",3.97,65,0.00121552127162225,41
"AAAA00024","A",3.98,34,0.000635811126694717,41
"AAAA00024","A",3.99,134,0.00250584385226741,41
"AAAA00024","A",4,11,0.000205703599812997,41
"AAAA00024","A",4.01,77,0.00143992519869098,41
"AAAA00024","A",4.02,150,0.00280504908835905,41
"AAAA00024","A",4.03,72,0.00134642356241234,41
"AAAA00024","A",4.04,15,0.000280504908835905,41
"AAAA00024","A",4.05,404,0.0075549322113137,41
"AAAA00024","A",4.06,41,0.000766713417484806,41
"AAAA00024","A",4.07,21,0.000392706872370266,41
"AAAA00024","A",4.08,49,0.000916316035530622,41
"AAAA00024","A",4.09,388,0.00725572697522207,41
"AAAA00024","A",4.1,30,0.000561009817671809,41
"AAAA00024","A",4.12,107,0.00200093501636279,41
"AAAA00024","A",4.13,164,0.00306685366993922,41
"AAAA00024","A",4.14,13,0.000243104254324451,41
"AAAA00024","A",4.15,48,0.000897615708274895,41
"AAAA00024","A",4.16,69,0.00129032258064516,41
"AAAA00024","A",4.17,26,0.000486208508648901,41
"AAAA00024","A",4.18,42,0.000785413744740533,41
"AAAA00024","A",4.19,83,0.00155212716222534,41
"AAAA00024","A",4.2,89,0.0016643291257597,41
"AAAA00024","A",4.22,78,0.0014586255259467,41
"AAAA00024","A",4.23,420,0.00785413744740533,41
"AAAA00024","A",4.24,274,0.00512388966806919,41
"AAAA00024","A",4.25,49,0.000916316035530622,41
"AAAA00024","A",4.26,163,0.0030481533426835,41
"AAAA00024","A",4.27,73,0.00136512388966807,41
"AAAA00024","A",4.28,6,0.000112201963534362,41
"AAAA00024","A",4.29,146,0.00273024777933614,41
"AAAA00024","A",4.3,180,0.00336605890603086,41
"AAAA00024","A",4.31,32,0.000598410472183263,41
"AAAA00024","A",4.32,51,0.000953716690042076,41
"AAAA00024","A",4.33,45,0.000841514726507714,41
"AAAA00024","A",4.34,13,0.000243104254324451,41
"AAAA00024","A",4.35,8,0.000149602618045816,41
"AAAA00024","A",4.36,43,0.00080411407199626,41
"AAAA00024","A",4.37,20,0.00037400654511454,41
"AAAA00024","A",4.4,69,0.00129032258064516,41
"AAAA00024","A",4.41,28,0.000523609163160355,41
"AAAA00024","A",4.42,70,0.00130902290790089,41
"AAAA00024","A",4.43,530,0.0099111734455353,41
"AAAA00024","A",4.44,183,0.00342215988779804,41
"AAAA00024","A",4.45,43,0.00080411407199626,41
"AAAA00024","A",4.46,40,0.000748013090229079,41
"AAAA00024","A",4.47,169,0.00316035530621786,41
"AAAA00024","A",4.48,366,0.00684431977559607,41
