Year,Race,Hispanic.Origin,Nation,measure,attr,mean,lower,upper,source
2010,American Indian or Alaska Native,All Origins,us,age-adjusted Death,attributable,17.0900689913294,10.790475959095,26.4987063578152,wonder
2010,American Indian or Alaska Native,All Origins,us,Deaths,attributable,167.006820543895,106.673096564151,259.086972659707,wonder
2010,American Indian or Alaska Native,All Origins,us,YLL,attributable,4586.62728798898,2896.96536074319,7112.06328790361,wonder
2010,American Indian or Alaska Native,Hispanic or Latino,us,age-adjusted Death,attributable,0.888726204600395,0.610747059695339,1.28881365421398,wonder
2010,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,8.89013178966817,6.04453309362857,12.7460841680694,wonder
2010,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,233.343318903585,160.634479569701,338.902714242449,wonder
2010,American Indian or Alaska Native,Not Hispanic or Latino,us,age-adjusted Death,attributable,15.3374375038654,9.46371800197921,24.2576700692983,wonder
2010,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,150.077361166011,93.74292913416,237.320031214825,wonder
2010,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,4107.94777576498,2531.91119965818,6502.82649215822,wonder
2010,Asian or Pacific Islander,All Origins,us,age-adjusted Death,attributable,73.7911008598406,51.7147702428403,105.171634188014,wonder
2010,Asian or Pacific Islander,All Origins,us,Deaths,attributable,835.674142862748,583.136516241135,1194.92776522037,wonder
2010,Asian or Pacific Islander,All Origins,us,YLL,attributable,19312.8974274464,13556.2401237014,27463.7712965454,wonder
2010,Asian or Pacific Islander,Hispanic or Latino,us,age-adjusted Death,attributable,1.06581473354107,0.712824374149102,1.55747147675976,wonder
2010,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,11.0558838558856,7.58445618636249,16.0778739831409,wonder
2010,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,315.190328814805,213.730014260968,458.302920142467,wonder
2010,Asian or Pacific Islander,Not Hispanic or Latino,us,age-adjusted Death,attributable,72.2877775144679,50.6699994181057,103.001690575417,wonder
2010,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,820.609436609083,572.723072962687,1173.1339356708,wonder
2010,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,18879.7469183337,13265.9530656567,26845.0121850273,wonder
2010,Black or African American,All Origins,us,age-adjusted Death,attributable,501.899237203907,356.971087284426,692.967973838153,wonder
2010,Black or African American,All Origins,us,Deaths,attributable,5000.99060012041,3582.98605172192,6929.67243312477,wonder
2010,Black or African American,All Origins,us,YLL,attributable,133038.34110236,94670.6224329636,183041.335879652,wonder
2010,Black or African American,Hispanic or Latino,us,age-adjusted Death,attributable,2.74329451042871,1.89186609208811,3.91288269356328,wonder
2010,Black or African American,Hispanic or Latino,us,Deaths,attributable,29.0542495337301,19.8940473637929,41.5676490574725,wonder
2010,Black or African American,Hispanic or Latino,us,YLL,attributable,769.917661379223,530.826831618996,1096.89581712431,wonder
2010,Black or African American,Not Hispanic or Latino,us,age-adjusted Death,attributable,497.17011956318,353.842255347224,686.072874878924,wonder
2010,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,4951.74105027882,3550.85443726761,6856.99011218015,wonder
2010,Black or African American,Not Hispanic or Latino,us,YLL,attributable,131734.823150926,93809.9797152098,181149.148548928,wonder
2010,White,All Origins,us,age-adjusted Death,attributable,2611.4350317623,1734.54169869104,3852.24163604981,wonder
2010,White,All Origins,us,Deaths,attributable,31145.2972155684,20757.4052054871,45677.5754802181,wonder
2010,White,All Origins,us,YLL,attributable,662328.394498269,439182.782584415,977869.755573003,wonder
2010,White,Hispanic or Latino,us,age-adjusted Death,attributable,171.767250751472,117.270089850838,245.161426597545,wonder
2010,White,Hispanic or Latino,us,Deaths,attributable,1850.749286162,1249.84867898781,2640.63647068374,wonder
2010,White,Hispanic or Latino,us,YLL,attributable,45911.4368018017,31579.0841492371,65457.1377930953,wonder
2010,White,Not Hispanic or Latino,us,age-adjusted Death,attributable,2432.71141790276,1611.87012497028,3596.9400295224,wonder
2010,White,Not Hispanic or Latino,us,Deaths,attributable,29221.8531922926,19448.108664631,42931.7747342991,wonder
2010,White,Not Hispanic or Latino,us,YLL,attributable,614641.42179107,406451.770648528,909792.233024791,wonder
