Year,Race,Hispanic.Origin,min_age,max_age,Nation,measure,attr,mean,lower,upper,source
2001,American Indian or Alaska Native,All Origins,0,4,us,age-adjusted Death,attributable,0.0178311688574621,0.01027114609564,0.0267212878535981,wonder
2001,American Indian or Alaska Native,All Origins,0,4,us,Deaths,attributable,1.29042598066242,0.74331379389336,1.93379606007219,wonder
2001,American Indian or Alaska Native,All Origins,0,4,us,YLL,attributable,114.474475564801,65.950873610404,171.530828825429,wonder
2001,American Indian or Alaska Native,All Origins,5,9,us,age-adjusted Death,attributable,0.0021678502530221,0.00113089591437041,0.00341927737607693,wonder
2001,American Indian or Alaska Native,All Origins,5,9,us,Deaths,attributable,0.0391903331895093,0.0204443031178222,0.0618135959571005,wonder
2001,American Indian or Alaska Native,All Origins,5,9,us,YLL,attributable,3.29316685508771,1.71793643798366,5.19420144797845,wonder
2001,American Indian or Alaska Native,All Origins,10,14,us,age-adjusted Death,attributable,0.00975904451341417,0.00505287502075496,0.0154858654242166,wonder
2001,American Indian or Alaska Native,All Origins,10,14,us,Deaths,attributable,0.11429972634074,0.0591849408396323,0.181368920539564,wonder
2001,American Indian or Alaska Native,All Origins,10,14,us,YLL,attributable,9.03497443130651,4.67835264636037,14.3365484080302,wonder
2001,American Indian or Alaska Native,All Origins,15,17,us,age-adjusted Death,attributable,0.00559518700838443,0.00289838045604079,0.00886440755820293,wonder
2001,American Indian or Alaska Native,All Origins,15,17,us,Deaths,attributable,0.0384381326941055,0.0199114582587412,0.0608972092382698,wonder
2001,American Indian or Alaska Native,All Origins,15,17,us,YLL,attributable,2.84697984634409,1.4747730027648,4.51044614418901,wonder
2001,American Indian or Alaska Native,All Origins,18,19,us,age-adjusted Death,attributable,0.0205088715631233,0.0140526041738164,0.0300265970323566,wonder
2001,American Indian or Alaska Native,All Origins,18,19,us,Deaths,attributable,0.140893007752626,0.0965393762749068,0.206278417388486,wonder
2001,American Indian or Alaska Native,All Origins,18,19,us,YLL,attributable,10.4354588906459,7.1503384626027,15.2783305504024,wonder
2001,American Indian or Alaska Native,All Origins,20,20,us,age-adjusted Death,attributable,0.0380270180896571,0.0232361783574414,0.0669314894121884,wonder
