Year,Race,Hispanic.Origin,min_age,max_age,Nation,measure,attr,mean,lower,upper,source
2008,American Indian or Alaska Native,All Origins,0,4,us,age-adjusted Death,attributable,0.00794320824999723,0.00436723419224629,0.0126014298575804,wonder
2008,American Indian or Alaska Native,All Origins,0,4,us,Deaths,attributable,0.574842982955599,0.316052890887937,0.911954376726786,wonder
2008,American Indian or Alaska Native,All Origins,0,4,us,YLL,attributable,50.9263827180288,27.9880814256681,80.8141718134094,wonder
2008,American Indian or Alaska Native,All Origins,5,9,us,age-adjusted Death,attributable,0.00705508676889593,0.00339783995794705,0.0117116143623646,wonder
2008,American Indian or Alaska Native,All Origins,5,9,us,Deaths,attributable,0.127541651351834,0.0614260509419124,0.211722220392421,wonder
2008,American Indian or Alaska Native,All Origins,5,9,us,YLL,attributable,10.7173352378501,5.16163600913156,17.7910352359172,wonder
2008,American Indian or Alaska Native,All Origins,10,14,us,age-adjusted Death,attributable,0.00638496416307771,0.00307062867693972,0.0106080456925062,wonder
2008,American Indian or Alaska Native,All Origins,10,14,us,Deaths,attributable,0.0635701275123383,0.0305718640779354,0.105616069269256,wonder
2008,American Indian or Alaska Native,All Origins,10,14,us,YLL,attributable,5.02498558007618,2.4165938021417,8.34856316749294,wonder
2008,American Indian or Alaska Native,All Origins,15,17,us,age-adjusted Death,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,All Origins,15,17,us,Deaths,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,All Origins,15,17,us,YLL,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,All Origins,18,19,us,age-adjusted Death,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,All Origins,18,19,us,Deaths,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,All Origins,18,19,us,YLL,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,All Origins,20,20,us,age-adjusted Death,attributable,0.0231114855872054,0.0151691230844972,0.0353686824156232,wonder
2008,American Indian or Alaska Native,All Origins,20,20,us,Deaths,attributable,0.158772593021053,0.104209701141603,0.2429777781994,wonder
2008,American Indian or Alaska Native,All Origins,20,20,us,YLL,attributable,10.972387756037,7.20167899956625,16.7916033099657,wonder
2008,American Indian or Alaska Native,All Origins,21,21,us,age-adjusted Death,attributable,0.0252839006944528,0.0147673060661048,0.0416694754109157,wonder
2008,American Indian or Alaska Native,All Origins,21,21,us,Deaths,attributable,0.173696773398568,0.101449275824527,0.286263322877035,wonder
2008,American Indian or Alaska Native,All Origins,21,21,us,YLL,attributable,12.0037615651264,7.01091271947833,19.7829620287296,wonder
2008,American Indian or Alaska Native,All Origins,22,24,us,age-adjusted Death,attributable,0.00468300991105892,0.00228429900150292,0.00767382273596304,wonder
2008,American Indian or Alaska Native,All Origins,22,24,us,Deaths,attributable,0.0337768402984523,0.0164758144938949,0.0553484809885115,wonder
2008,American Indian or Alaska Native,All Origins,22,24,us,YLL,attributable,2.33423528504829,1.13860346917416,3.82499890918239,wonder
2008,American Indian or Alaska Native,All Origins,25,29,us,age-adjusted Death,attributable,0.117493772376692,0.0787061451417824,0.181912001775262,wonder
2008,American Indian or Alaska Native,All Origins,25,29,us,Deaths,attributable,0.847439672561542,0.567678682183199,1.31206483629786,wonder
2008,American Indian or Alaska Native,All Origins,25,29,us,YLL,attributable,54.3626620497585,36.4161902629551,84.1680412098627,wonder
2008,American Indian or Alaska Native,All Origins,30,34,us,age-adjusted Death,attributable,0.15232326944229,0.0949151232179007,0.240047109567658,wonder
2008,American Indian or Alaska Native,All Origins,30,34,us,Deaths,attributable,1.10550089129333,0.688552423184475,1.74217142256001,wonder
2008,American Indian or Alaska Native,All Origins,30,34,us,YLL,attributable,65.4415370952969,40.7597400407047,103.130062285564,wonder
2008,American Indian or Alaska Native,All Origins,35,39,us,age-adjusted Death,attributable,0.4707937557309,0.309984188305132,0.773349783343281,wonder
2008,American Indian or Alaska Native,All Origins,35,39,us,Deaths,attributable,3.47257234853811,2.28644179683579,5.70422406987236,wonder
2008,American Indian or Alaska Native,All Origins,35,39,us,YLL,attributable,188.396125962185,124.04544341408,309.469064578774,wonder
2008,American Indian or Alaska Native,All Origins,40,44,us,age-adjusted Death,attributable,0.988576139633435,0.630487451553628,1.52723191863905,wonder
2008,American Indian or Alaska Native,All Origins,40,44,us,Deaths,attributable,6.8952178164744,4.40928717587609,10.6688743983759,wonder
2008,American Indian or Alaska Native,All Origins,40,44,us,YLL,attributable,340.054167634144,217.454548987563,526.161072745919,wonder
2008,American Indian or Alaska Native,All Origins,45,49,us,age-adjusted Death,attributable,2.12482188759927,1.35644455152758,3.23838257180779,wonder
2008,American Indian or Alaska Native,All Origins,45,49,us,Deaths,attributable,13.0666865862577,8.34151602536131,19.9145774801959,wonder
2008,American Indian or Alaska Native,All Origins,45,49,us,YLL,attributable,580.596273874908,370.641255594671,884.870805193646,wonder
2008,American Indian or Alaska Native,All Origins,50,54,us,age-adjusted Death,attributable,2.6872649089003,1.55031551131257,4.27054439212134,wonder
2008,American Indian or Alaska Native,All Origins,50,54,us,Deaths,attributable,17.1884131478904,9.91833434891767,27.3126225337906,wonder
2008,American Indian or Alaska Native,All Origins,50,54,us,YLL,attributable,681.258249517897,393.110582026369,1082.52863466905,wonder
2008,American Indian or Alaska Native,All Origins,55,59,us,age-adjusted Death,attributable,2.4857375192559,1.64510913483449,3.83203573173681,wonder
2008,American Indian or Alaska Native,All Origins,55,59,us,Deaths,attributable,18.4354400697381,12.2009305602382,28.4202433001359,wonder
2008,American Indian or Alaska Native,All Origins,55,59,us,YLL,attributable,643.671195295766,425.994037989932,992.289411394279,wonder
2008,American Indian or Alaska Native,All Origins,60,61,us,age-adjusted Death,attributable,1.08583715505035,0.672806577205431,1.76989496473912,wonder
2008,American Indian or Alaska Native,All Origins,60,61,us,Deaths,attributable,8.05309717633337,4.9898612530535,13.1264030491629,wonder
2008,American Indian or Alaska Native,All Origins,60,61,us,YLL,attributable,243.633877903858,150.960459145626,397.118823698671,wonder
2008,American Indian or Alaska Native,All Origins,62,64,us,age-adjusted Death,attributable,1.56979061841723,0.96904624227027,2.47879766599606,wonder
2008,American Indian or Alaska Native,All Origins,62,64,us,Deaths,attributable,13.0711891353039,8.07673888963227,20.6329096064039,wonder
2008,American Indian or Alaska Native,All Origins,62,64,us,YLL,attributable,395.448412966853,244.349121016561,624.216456076186,wonder
2008,American Indian or Alaska Native,All Origins,65,66,us,age-adjusted Death,attributable,0.81178704862182,0.516314271379697,1.2879590516356,wonder
2008,American Indian or Alaska Native,All Origins,65,66,us,Deaths,attributable,9.3042579916071,5.91771104727652,14.7618803716908,wonder
2008,American Indian or Alaska Native,All Origins,65,66,us,YLL,attributable,238.941675698821,151.97211805747,379.098304846991,wonder
2008,American Indian or Alaska Native,All Origins,67,69,us,age-adjusted Death,attributable,1.27043398624312,0.808755886605589,2.00060000119789,wonder
2008,American Indian or Alaska Native,All Origins,67,69,us,Deaths,attributable,14.561017682383,9.2695164747755,22.9297801446279,wonder
2008,American Indian or Alaska Native,All Origins,67,69,us,YLL,attributable,373.939971145168,238.049482441115,588.857284063398,wonder
2008,American Indian or Alaska Native,All Origins,70,74,us,age-adjusted Death,attributable,1.9248456118583,1.22345919430765,3.07023200237233,wonder
2008,American Indian or Alaska Native,All Origins,70,74,us,Deaths,attributable,23.3567523371962,14.8297385678861,37.2401701501918,wonder
2008,American Indian or Alaska Native,All Origins,70,74,us,YLL,attributable,497.223217907511,315.698442360443,792.776194660135,wonder
2008,American Indian or Alaska Native,All Origins,75,79,us,age-adjusted Death,attributable,1.33452309970961,0.866675454621284,2.1144088176469,wonder
2008,American Indian or Alaska Native,All Origins,75,79,us,Deaths,attributable,20.2092391319254,13.1244273823532,32.0193733834775,wonder
2008,American Indian or Alaska Native,All Origins,75,79,us,YLL,attributable,345.649018366608,224.473836531916,547.643823028902,wonder
2008,American Indian or Alaska Native,All Origins,80,84,us,age-adjusted Death,attributable,1.05850906169926,0.703838326573894,1.58582034287118,wonder
2008,American Indian or Alaska Native,All Origins,80,84,us,Deaths,attributable,17.0592153950536,11.3256369358578,25.5804846124536,wonder
2008,American Indian or Alaska Native,All Origins,80,84,us,YLL,attributable,225.842257407261,149.936990238767,338.652995267493,wonder
2008,American Indian or Alaska Native,All Origins,85,150,us,age-adjusted Death,attributable,0.744053807967803,0.499511559430078,1.12353453230787,wonder
2008,American Indian or Alaska Native,All Origins,85,150,us,Deaths,attributable,16.5932311753974,11.1396658301428,25.0560752844548,wonder
2008,American Indian or Alaska Native,All Origins,85,150,us,YLL,attributable,145.055801470895,97.5925825066162,218.564518329909,wonder
2008,American Indian or Alaska Native,Hispanic or Latino,0,4,us,age-adjusted Death,attributable,0.000619875608914754,0.000324271871331145,0.000955132914121685,wonder
2008,American Indian or Alaska Native,Hispanic or Latino,0,4,us,Deaths,attributable,0.044859851696586,0.0234672696393997,0.069122127507229,wonder
2008,American Indian or Alaska Native,Hispanic or Latino,0,4,us,YLL,attributable,3.98678003418055,2.08558072567614,6.14301446491128,wonder
2008,American Indian or Alaska Native,Hispanic or Latino,5,9,us,age-adjusted Death,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,Hispanic or Latino,5,9,us,Deaths,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,Hispanic or Latino,5,9,us,YLL,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,Hispanic or Latino,10,14,us,age-adjusted Death,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,Hispanic or Latino,10,14,us,Deaths,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,Hispanic or Latino,10,14,us,YLL,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,Hispanic or Latino,15,17,us,age-adjusted Death,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,Hispanic or Latino,15,17,us,Deaths,attributable,0,0,0,wonder
2008,American Indian or Alaska Native,Hispanic or Latino,15,17,us,YLL,attributable,0,0,0,wonder
