"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",4.04,0.999998883682987,666,0.000430199562780377,38
"AAAA00024","A",4.14,0.50000090692679,666,0.000215100411669946,38
"AAAA00024","A",4.16,3.99999909307321,666,0.00172079978192007,38
"AAAA00024","A",4.18,1.11631701380344e-06,666,4.80239627362202e-10,38
"AAAA00024","A",4.2,0.5,666,0.000215100021510002,38
"AAAA00024","A",4.23,3.99999999999999,666,0.00172080017208001,38
"AAAA00024","A",4.38,2,666,0.000860400086040008,38
"AAAA00024","A",4.5,1.99998844472158,666,0.000860395114958735,38
"AAAA00024","A",4.54,7.52739167474389,666,0.00323828422230324,38
"AAAA00024","A",4.57,4.5,666,0.00193590019359002,38
"AAAA00024","A",4.58,1.99999998856568,666,0.000860400081120963,38
"AAAA00024","A",4.59,8.49998779354119,666,0.00365669511445093,38
"AAAA00024","A",4.62,0.49998983436749,666,0.000215095648254459,38
"AAAA00024","A",4.65,6,666,0.00258120025812003,38
"AAAA00024","A",4.67,10.9999933954742,666,0.00473219763195277,38
"AAAA00024","A",4.72,2.5,666,0.00107550010755001,38
"AAAA00024","A",4.74,3,666,0.00129060012906001,38
"AAAA00024","A",4.75,7.50001867349768,666,0.00322650835598954,38
"AAAA00024","A",4.76,5.49999678765881,666,0.0023660988546607,38
"AAAA00024","A",4.77,2.5,666,0.00107550010755001,38
"AAAA00024","A",4.78,1.5,666,0.000645300064530006,38
"AAAA00024","A",4.8,3,666,0.00129060012906001,38
"AAAA00024","A",4.81,2.5,666,0.00107550010755001,38
"AAAA00024","A",4.82,2.49999653263489,666,0.00107549861588939,38
"AAAA00024","A",4.84,4.50001016563251,666,0.00193590456684556,38
"AAAA00024","A",4.85,2.5000027336468,666,0.00107550128356498,38
"AAAA00024","A",4.86,7.5,666,0.00322650032265003,38
"AAAA00024","A",4.87,3,666,0.00129060012906001,38
"AAAA00024","A",4.88,2.00000376407159,666,0.000860401705343768,38
"AAAA00024","A",4.89,3.50001008332521,666,0.00150570448841695,38
"AAAA00024","A",4.9,2.49997731418321,666,0.00107549034811065,38
"AAAA00024","A",4.91,1.99999847209012,666,0.000860399428733112,38
"AAAA00024","A",4.94,13.499999987042,666,0.00580770057519552,38
"AAAA00024","A",4.95,3,666,0.00129060012906001,38
"AAAA00024","A",4.98,3.03815327933861,666,0.00130701367147284,38
"AAAA00024","A",5.01,6.92739363897954,666,0.0029801650415055,38
"AAAA00024","A",5.05,0.499999418543815,666,0.000215099771367526,38
"AAAA00024","A",5.07,2.50001319089169,666,0.00107550578227218,38
"AAAA00024","A",5.08,1.00002148007988,666,0.000430209283751291,38
"AAAA00024","A",5.1,0.500000594414192,666,0.000215100277227013,38
