"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",10.31,7,666,0.00124643874643875,10
"AAAA00024","A",11.22,7,666,0.00124643874643875,10
"AAAA00024","A",11.56,20,666,0.00356125356125356,10
"AAAA00024","A",12.18,7,666,0.00124643874643875,10
"AAAA00024","A",12.3,5,666,0.00089031339031339,10
"AAAA00024","A",12.36,6,666,0.00106837606837607,10
"AAAA00024","A",12.55,7,666,0.00124643874643875,10
"AAAA00024","A",12.6,9,666,0.0016025641025641,10
"AAAA00024","A",12.78,7,666,0.00124643874643875,10
"AAAA00024","A",12.82,19,666,0.00338319088319088,10
"AAAA00024","A",12.84,1,666,0.000178062678062678,10
"AAAA00024","A",12.85,8,666,0.00142450142450142,10
"AAAA00024","A",12.9,4,666,0.000712250712250712,10
"AAAA00024","A",12.95,8,666,0.00142450142450142,10
"AAAA00024","A",12.97,8,666,0.00142450142450142,10
"AAAA00024","A",13.11,33,666,0.00587606837606838,10
"AAAA00024","A",13.13,22,666,0.00391737891737892,10
"AAAA00024","A",13.18,31,666,0.00551994301994302,10
"AAAA00024","A",13.26,5,666,0.00089031339031339,10
"AAAA00024","A",13.27,1,666,0.000178062678062678,10
"AAAA00024","A",13.29,9,666,0.0016025641025641,10
"AAAA00024","A",13.3,7,666,0.00124643874643875,10
"AAAA00024","A",13.32,29,666,0.00516381766381766,10
"AAAA00024","A",13.33,2,666,0.000356125356125356,10
"AAAA00024","A",13.34,45,666,0.00801282051282051,10
"AAAA00024","A",13.36,15,666,0.00267094017094017,10
"AAAA00024","A",13.37,37,666,0.00658831908831909,10
"AAAA00024","A",13.38,15,666,0.00267094017094017,10
"AAAA00024","A",13.39,15,666,0.00267094017094017,10
"AAAA00024","A",13.42,9,666,0.0016025641025641,10
"AAAA00024","A",13.43,23,666,0.0040954415954416,10
"AAAA00024","A",13.45,35,666,0.00623219373219373,10
"AAAA00024","A",13.47,4,666,0.000712250712250712,10
"AAAA00024","A",13.48,17,666,0.00302706552706553,10
"AAAA00024","A",13.5,1,666,0.000178062678062678,10
"AAAA00024","A",13.51,34,666,0.00605413105413105,10
"AAAA00024","A",13.53,13,666,0.00231481481481481,10
"AAAA00024","A",13.54,7,666,0.00124643874643875,10
"AAAA00024","A",13.55,17,666,0.00302706552706553,10
"AAAA00024","A",13.58,8,666,0.00142450142450142,10
"AAAA00024","A",13.59,7,666,0.00124643874643875,10
"AAAA00024","A",13.6,43,666,0.00765669515669516,10
"AAAA00024","A",13.62,17,666,0.00302706552706553,10
"AAAA00024","A",13.64,9,666,0.0016025641025641,10
"AAAA00024","A",13.65,2,666,0.000356125356125356,10
"AAAA00024","A",13.69,2,666,0.000356125356125356,10
"AAAA00024","A",13.7,18,666,0.00320512820512821,10
"AAAA00024","A",13.72,21,666,0.00373931623931624,10
"AAAA00024","A",13.73,81,666,0.0144230769230769,10
"AAAA00024","A",13.74,11,666,0.00195868945868946,10
"AAAA00024","A",13.76,35,666,0.00623219373219373,10
"AAAA00024","A",13.78,36,666,0.00641025641025641,10
"AAAA00024","A",13.79,89,666,0.0158475783475783,10
"AAAA00024","A",13.82,13,666,0.00231481481481481,10
"AAAA00024","A",13.83,88,666,0.0156695156695157,10
"AAAA00024","A",13.85,28,666,0.00498575498575499,10
"AAAA00024","A",13.9,34,666,0.00605413105413105,10
"AAAA00024","A",13.92,3,666,0.000534188034188034,10
"AAAA00024","A",13.99,58,666,0.0103276353276353,10
"AAAA00024","A",14.04,27,666,0.00480769230769231,10
"AAAA00024","A",14.07,189,666,0.0336538461538462,10
"AAAA00024","A",14.08,18,666,0.00320512820512821,10
"AAAA00024","A",14.09,61,666,0.0108618233618234,10
"AAAA00024","A",14.13,20,666,0.00356125356125356,10
"AAAA00024","A",14.18,33,666,0.00587606837606838,10
"AAAA00024","A",14.2,46,666,0.00819088319088319,10
"AAAA00024","A",14.27,62,666,0.011039886039886,10
"AAAA00024","A",14.29,15,666,0.00267094017094017,10
"AAAA00024","A",14.31,18,666,0.00320512820512821,10
"AAAA00024","A",14.32,21,666,0.00373931623931624,10
"AAAA00024","A",14.38,72,666,0.0128205128205128,10
"AAAA00024","A",14.39,30,666,0.00534188034188034,10
"AAAA00024","A",14.4,131,666,0.0233262108262108,10
"AAAA00024","A",14.57,109,666,0.0194088319088319,10
"AAAA00024","A",14.59,47,666,0.00836894586894587,10
"AAAA00024","A",14.64,91,666,0.0162037037037037,10
"AAAA00024","A",14.66,35,666,0.00623219373219373,10
"AAAA00024","A",14.69,2,666,0.000356125356125356,10
"AAAA00024","A",14.7,18,666,0.00320512820512821,10
"AAAA00024","A",14.75,198,666,0.0352564102564103,10
"AAAA00024","A",14.79,63,666,0.0112179487179487,10
"AAAA00024","A",14.87,200,666,0.0356125356125356,10
"AAAA00024","A",14.9,30,666,0.00534188034188034,10
"AAAA00024","A",14.96,63,666,0.0112179487179487,10
"AAAA00024","A",15.01,22,666,0.00391737891737892,10
"AAAA00024","A",15.02,20,666,0.00356125356125356,10
"AAAA00024","A",15.06,11,666,0.00195868945868946,10
"AAAA00024","A",15.08,30,666,0.00534188034188034,10
"AAAA00024","A",15.09,133,666,0.0236823361823362,10
"AAAA00024","A",15.21,58,666,0.0103276353276353,10
"AAAA00024","A",15.27,76,666,0.0135327635327635,10
"AAAA00024","A",15.31,161,666,0.0286680911680912,10
"AAAA00024","A",15.33,68,666,0.0121082621082621,10
"AAAA00024","A",15.37,123,666,0.0219017094017094,10
"AAAA00024","A",15.38,55,666,0.00979344729344729,10
"AAAA00024","A",15.41,103,666,0.0183404558404558,10
"AAAA00024","A",15.45,144,666,0.0256410256410256,10
"AAAA00024","A",15.51,19,666,0.00338319088319088,10
"AAAA00024","A",15.53,9,666,0.0016025641025641,10
"AAAA00024","A",15.57,10,666,0.00178062678062678,10
"AAAA00024","A",15.58,16,666,0.00284900284900285,10
"AAAA00024","A",15.59,40,666,0.00712250712250712,10
"AAAA00024","A",15.62,44,666,0.00783475783475784,10
"AAAA00024","A",15.63,22,666,0.00391737891737892,10
"AAAA00024","A",15.64,7,666,0.00124643874643875,10
"AAAA00024","A",15.68,7,666,0.00124643874643875,10
"AAAA00024","A",15.7,34,666,0.00605413105413105,10
"AAAA00024","A",15.72,29,666,0.00516381766381766,10
"AAAA00024","A",15.73,70,666,0.0124643874643875,10
"AAAA00024","A",15.79,49,666,0.00872507122507122,10
"AAAA00024","A",15.83,16,666,0.00284900284900285,10
"AAAA00024","A",15.85,10,666,0.00178062678062678,10
"AAAA00024","A",15.87,18,666,0.00320512820512821,10
"AAAA00024","A",15.88,199,666,0.0354344729344729,10
