"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",3.94,2,666,0.000199123855037834,33
"AAAA00024","A",4,12,666,0.001194743130227,33
"AAAA00024","A",4.35,17,666,0.00169255276782159,33
"AAAA00024","A",4.4,7,666,0.000696933492632417,33
"AAAA00024","A",4.67,1,666,9.95619275189168e-05,33
"AAAA00024","A",4.84,1,666,9.95619275189168e-05,33
"AAAA00024","A",4.85,3,666,0.00029868578255675,33
"AAAA00024","A",4.86,6,666,0.000597371565113501,33
"AAAA00024","A",4.99,5,666,0.000497809637594584,33
"AAAA00024","A",5.07,2,666,0.000199123855037834,33
"AAAA00024","A",5.72,21,666,0.00209080047789725,33
"AAAA00024","A",5.75,3,666,0.00029868578255675,33
"AAAA00024","A",5.87,12,666,0.001194743130227,33
"AAAA00024","A",5.92,1,666,9.95619275189168e-05,33
"AAAA00024","A",6.02,5,666,0.000497809637594584,33
"AAAA00024","A",6.04,3,666,0.00029868578255675,33
"AAAA00024","A",6.06,22,666,0.00219036240541617,33
"AAAA00024","A",6.13,6,666,0.000597371565113501,33
"AAAA00024","A",6.16,7,666,0.000696933492632417,33
"AAAA00024","A",6.18,4,666,0.000398247710075667,33
"AAAA00024","A",6.2,5,666,0.000497809637594584,33
"AAAA00024","A",6.27,14,666,0.00139386698526483,33
"AAAA00024","A",6.29,11,666,0.00109518120270808,33
"AAAA00024","A",6.42,3,666,0.00029868578255675,33
"AAAA00024","A",6.43,19,666,0.00189167662285942,33
"AAAA00024","A",6.45,35,666,0.00348466746316209,33
"AAAA00024","A",6.5,7,666,0.000696933492632417,33
"AAAA00024","A",6.51,2,666,0.000199123855037834,33
"AAAA00024","A",6.54,21,666,0.00209080047789725,33
"AAAA00024","A",6.59,2,666,0.000199123855037834,33
"AAAA00024","A",6.62,15,666,0.00149342891278375,33
"AAAA00024","A",6.65,11,666,0.00109518120270808,33
"AAAA00024","A",6.67,13,666,0.00129430505774592,33
"AAAA00024","A",6.68,1,666,9.95619275189168e-05,33
"AAAA00024","A",6.69,3,666,0.00029868578255675,33
"AAAA00024","A",6.73,30,666,0.0029868578255675,33
"AAAA00024","A",6.75,10,666,0.000995619275189168,33
"AAAA00024","A",6.76,5,666,0.000497809637594584,33
"AAAA00024","A",6.77,4,666,0.000398247710075667,33
"AAAA00024","A",6.81,5,666,0.000497809637594584,33
"AAAA00024","A",6.82,5,666,0.000497809637594584,33
"AAAA00024","A",6.86,8,666,0.000796495420151334,33
"AAAA00024","A",6.87,11,666,0.00109518120270808,33
"AAAA00024","A",6.91,10,666,0.000995619275189168,33
"AAAA00024","A",6.92,32,666,0.00318598168060534,33
"AAAA00024","A",6.95,1,666,9.95619275189168e-05,33
"AAAA00024","A",6.96,82,666,0.00816407805655118,33
"AAAA00024","A",7.05,6,666,0.000597371565113501,33
"AAAA00024","A",7.07,28,666,0.00278773397052967,33
"AAAA00024","A",7.1,22,666,0.00219036240541617,33
"AAAA00024","A",7.12,2,666,0.000199123855037834,33
"AAAA00024","A",7.13,1,666,9.95619275189168e-05,33
"AAAA00024","A",7.14,4,666,0.000398247710075667,33
"AAAA00024","A",7.19,1,666,9.95619275189168e-05,33
"AAAA00024","A",7.26,78,666,0.00776583034647551,33
"AAAA00024","A",7.27,3,666,0.00029868578255675,33
"AAAA00024","A",7.28,60,666,0.00597371565113501,33
"AAAA00024","A",7.32,11,666,0.00109518120270808,33
"AAAA00024","A",7.34,2,666,0.000199123855037834,33
"AAAA00024","A",7.39,8,666,0.000796495420151334,33
"AAAA00024","A",7.4,16,666,0.00159299084030267,33
"AAAA00024","A",7.42,1,666,9.95619275189168e-05,33
"AAAA00024","A",7.45,2,666,0.000199123855037834,33
"AAAA00024","A",7.53,79,666,0.00786539227399442,33
"AAAA00024","A",7.54,8,666,0.000796495420151334,33
"AAAA00024","A",7.56,24,666,0.002389486260454,33
"AAAA00024","A",7.58,26,666,0.00258861011549184,33
"AAAA00024","A",7.61,18,666,0.0017921146953405,33
"AAAA00024","A",7.63,2,666,0.000199123855037834,33
"AAAA00024","A",7.67,482,666,0.0479888490641179,33
"AAAA00024","A",7.68,29,666,0.00288729589804859,33
"AAAA00024","A",7.71,8,666,0.000796495420151334,33
"AAAA00024","A",7.72,36,666,0.003584229390681,33
"AAAA00024","A",7.74,33,666,0.00328554360812425,33
"AAAA00024","A",7.76,8,666,0.000796495420151334,33
"AAAA00024","A",7.78,6,666,0.000597371565113501,33
"AAAA00024","A",7.79,36,666,0.003584229390681,33
"AAAA00024","A",7.8,14,666,0.00139386698526483,33
"AAAA00024","A",7.81,28,666,0.00278773397052967,33
"AAAA00024","A",7.84,8,666,0.000796495420151334,33
"AAAA00024","A",7.85,12,666,0.001194743130227,33
"AAAA00024","A",7.86,56,666,0.00557546794105934,33
"AAAA00024","A",7.87,14,666,0.00139386698526483,33
"AAAA00024","A",7.89,41,666,0.00408203902827559,33
"AAAA00024","A",7.92,9,666,0.000896057347670251,33
"AAAA00024","A",7.93,18,666,0.0017921146953405,33
"AAAA00024","A",7.96,18,666,0.0017921146953405,33
"AAAA00024","A",7.97,148,666,0.0147351652727997,33
"AAAA00024","A",7.99,32,666,0.00318598168060534,33
"AAAA00024","A",8,5,666,0.000497809637594584,33
"AAAA00024","A",8.02,28,666,0.00278773397052967,33
"AAAA00024","A",8.03,72,666,0.00716845878136201,33
"AAAA00024","A",8.04,2,666,0.000199123855037834,33
"AAAA00024","A",8.07,21,666,0.00209080047789725,33
"AAAA00024","A",8.09,43,666,0.00428116288331342,33
"AAAA00024","A",8.1,16,666,0.00159299084030267,33
