"variable","scenario","pm","pop_size","prop","STATEFP"
"AAAA00024","A",6.56,74,0.00362301101591187,1
"AAAA00024","A",6.69,6,0.0002937576499388,1
"AAAA00024","A",6.94,131,0.00641370869033048,1
"AAAA00024","A",7.16,161,0.00788249694002448,1
"AAAA00024","A",7.43,81,0.00396572827417381,1
"AAAA00024","A",7.62,12,0.000587515299877601,1
"AAAA00024","A",7.68,22,0.00107711138310894,1
"AAAA00024","A",7.71,22,0.00107711138310894,1
"AAAA00024","A",7.83,148,0.00724602203182375,1
"AAAA00024","A",7.85,385,0.0188494492044064,1
"AAAA00024","A",7.88,25,0.00122399020807834,1
"AAAA00024","A",7.91,28,0.00137086903304774,1
"AAAA00024","A",7.94,3,0.0001468788249694,1
"AAAA00024","A",7.95,58,0.00283965728274174,1
"AAAA00024","A",7.96,17,0.000832313341493268,1
"AAAA00024","A",7.97,17,0.000832313341493268,1
"AAAA00024","A",7.98,78,0.00381884944920441,1
"AAAA00024","A",7.99,50,0.00244798041615667,1
"AAAA00024","A",8.05,354,0.0173317013463892,1
"AAAA00024","A",8.06,8,0.000391676866585067,1
"AAAA00024","A",8.1,134,0.00656058751529988,1
"AAAA00024","A",8.15,6,0.0002937576499388,1
"AAAA00024","A",8.16,87,0.00425948592411261,1
"AAAA00024","A",8.17,7,0.000342717258261934,1
"AAAA00024","A",8.18,3,0.0001468788249694,1
"AAAA00024","A",8.19,332,0.0162545899632803,1
"AAAA00024","A",8.21,60,0.002937576499388,1
"AAAA00024","A",8.25,91,0.00445532435740514,1
"AAAA00024","A",8.26,55,0.00269277845777234,1
"AAAA00024","A",8.29,22,0.00107711138310894,1
"AAAA00024","A",8.3,29,0.00141982864137087,1
"AAAA00024","A",8.31,16,0.000783353733170135,1
"AAAA00024","A",8.33,124,0.00607099143206854,1
"AAAA00024","A",8.36,50,0.00244798041615667,1
"AAAA00024","A",8.39,50,0.00244798041615667,1
"AAAA00024","A",8.4,99,0.00484700122399021,1
"AAAA00024","A",8.43,87,0.00425948592411261,1
"AAAA00024","A",8.46,8,0.000391676866585067,1
"AAAA00024","A",8.47,213,0.0104283965728274,1
"AAAA00024","A",8.48,43,0.00210526315789474,1
"AAAA00024","A",8.49,120,0.00587515299877601,1
"AAAA00024","A",8.5,34,0.00166462668298654,1
"AAAA00024","A",8.51,11,0.000538555691554468,1
"AAAA00024","A",8.52,25,0.00122399020807834,1
"AAAA00024","A",8.53,107,0.00523867809057528,1
"AAAA00024","A",8.54,22,0.00107711138310894,1
"AAAA00024","A",8.55,47,0.00230110159118727,1
"AAAA00024","A",8.56,108,0.00528763769889841,1
"AAAA00024","A",8.57,169,0.00827417380660955,1
"AAAA00024","A",8.58,22,0.00107711138310894,1
"AAAA00024","A",8.59,5,0.000244798041615667,1
"AAAA00024","A",8.6,124,0.00607099143206854,1
"AAAA00024","A",8.61,112,0.00548347613219094,1
"AAAA00024","A",8.62,309,0.0151285189718482,1
"AAAA00024","A",8.64,178,0.00871481028151775,1
"AAAA00024","A",8.65,343,0.0167931456548348,1
"AAAA00024","A",8.66,244,0.0119461444308446,1
"AAAA00024","A",8.67,25,0.00122399020807834,1
"AAAA00024","A",8.68,36,0.0017625458996328,1
"AAAA00024","A",8.69,7,0.000342717258261934,1
"AAAA00024","A",8.7,6,0.0002937576499388,1
"AAAA00024","A",8.71,205,0.0100367197062424,1
"AAAA00024","A",8.72,204,0.00998776009791922,1
"AAAA00024","A",8.73,32,0.00156670746634027,1
"AAAA00024","A",8.74,51,0.0024969400244798,1
"AAAA00024","A",8.75,61,0.00298653610771114,1
"AAAA00024","A",8.76,13,0.000636474908200734,1
"AAAA00024","A",8.77,55,0.00269277845777234,1
"AAAA00024","A",8.79,313,0.0153243574051408,1
"AAAA00024","A",8.8,146,0.00714810281517748,1
"AAAA00024","A",8.81,2,9.79192166462668e-05,1
"AAAA00024","A",8.82,306,0.0149816401468788,1
"AAAA00024","A",8.83,32,0.00156670746634027,1
"AAAA00024","A",8.84,48,0.0023500611995104,1
"AAAA00024","A",8.85,30,0.001468788249694,1
"AAAA00024","A",8.86,71,0.00347613219094247,1
"AAAA00024","A",8.87,192,0.00940024479804162,1
"AAAA00024","A",8.89,161,0.00788249694002448,1
"AAAA00024","A",8.9,212,0.0103794369645043,1
"AAAA00024","A",8.91,16,0.000783353733170135,1
"AAAA00024","A",8.95,100,0.00489596083231334,1
"AAAA00024","A",8.96,22,0.00107711138310894,1
"AAAA00024","A",8.97,92,0.00450428396572827,1
"AAAA00024","A",8.98,148,0.00724602203182375,1
"AAAA00024","A",8.99,96,0.00470012239902081,1
"AAAA00024","A",9,66,0.00323133414932681,1
"AAAA00024","A",9.01,218,0.0106731946144431,1
"AAAA00024","A",9.02,240,0.011750305997552,1
"AAAA00024","A",9.03,20,0.000979192166462668,1
"AAAA00024","A",9.04,51,0.0024969400244798,1
"AAAA00024","A",9.05,58,0.00283965728274174,1
"AAAA00024","A",9.07,62,0.00303549571603427,1
"AAAA00024","A",9.08,388,0.0189963280293758,1
"AAAA00024","A",9.09,50,0.00244798041615667,1
"AAAA00024","A",9.1,74,0.00362301101591187,1
"AAAA00024","A",9.11,248,0.0121419828641371,1
"AAAA00024","A",9.12,70,0.00342717258261934,1
"AAAA00024","A",9.13,32,0.00156670746634027,1
"AAAA00024","A",9.15,188,0.00920440636474908,1
"AAAA00024","A",9.16,25,0.00122399020807834,1
"AAAA00024","A",9.17,191,0.00935128518971848,1
"AAAA00024","A",9.18,117,0.00572827417380661,1
"AAAA00024","A",9.19,33,0.0016156670746634,1
"AAAA00024","A",9.2,109,0.00533659730722154,1
"AAAA00024","A",9.21,353,0.0172827417380661,1
"AAAA00024","A",9.22,289,0.0141493268053856,1
"AAAA00024","A",9.23,84,0.00411260709914321,1
"AAAA00024","A",9.24,8,0.000391676866585067,1
"AAAA00024","A",9.25,140,0.00685434516523868,1
"AAAA00024","A",9.26,49,0.00239902080783354,1
