"variable","scenario","pm","pop_size","rural_urban_class","prop","STATEFP"
"AAAA00024","A",17.45,1.5999999910593,666,0.000395471845938617,11
"AAAA00024","A",17.54,174.357421025513,666,0.0430959072071024,11
"AAAA00024","A",17.76,4.04620335075616,666,0.00100009969819259,11
"AAAA00024","A",18.34,38.2000000010186,666,0.00944189037479695,11
"AAAA00024","A",18.44,9.20000007222843,666,0.00227396314470651,11
"AAAA00024","A",18.64,6.80000002770867,666,0.00168075536147983,11
"AAAA00024","A",18.71,31.6000000733417,666,0.00781056901906053,11
"AAAA00024","A",18.75,4.5999999950407,666,0.00113698156220112,11
"AAAA00024","A",18.8,8.40000000093136,666,0.00207622720300977,11
"AAAA00024","A",19.13,11.4425733936309,666,0.00282825977972122,11
"AAAA00024","A",19.18,11.400000101421,666,0.00281773694312621,11
"AAAA00024","A",19.19,0.4,666,9.88679620371224e-05,11
"AAAA00024","A",19.21,0.4,666,9.88679620371224e-05,11
"AAAA00024","A",19.22,58.2251550790923,666,0.0143915060549131,11
"AAAA00024","A",19.26,1.80000000596046,666,0.000444905830640297,11
"AAAA00024","A",19.27,24.1999999207445,666,0.00598151168365633,11
"AAAA00024","A",19.3,22.6000000361353,666,0.00558603986402897,11
"AAAA00024","A",19.31,41.4000001300592,666,0.0102328341029889,11
"AAAA00024","A",19.32,6.37516334819448,666,0.00157574851972436,11
"AAAA00024","A",19.33,22.8000000509899,666,0.00563547384871914,11
"AAAA00024","A",19.36,13.4000000232593,666,0.0033120767339926,11
"AAAA00024","A",19.37,31.6000003234017,666,0.00781056908086783,11
"AAAA00024","A",19.39,0.628614660390046,666,0.000155374625948554,11
"AAAA00024","A",19.41,39.5999996508938,666,0.00978792815538657,11
"AAAA00024","A",19.42,7.60000001545996,666,0.00187849128252656,11
"AAAA00024","A",19.44,33.2000000260771,666,0.00820604085552663,11
"AAAA00024","A",19.47,14.3999998974032,666,0.00355924660797756,11
"AAAA00024","A",19.48,117.578858651639,666,0.029061955333846,11
"AAAA00024","A",19.5,7.19999993667006,666,0.00177962330101495,11
"AAAA00024","A",19.52,2.39999995959224,666,0.000593207762235152,11
"AAAA00024","A",19.57,7.39999997247942,666,0.0018290572908845,11
"AAAA00024","A",19.59,0.2,666,4.94339810185612e-05,11
"AAAA00024","A",19.6,50.5999994173646,666,0.012506797053686,11
"AAAA00024","A",19.61,2.60000004805625,666,0.000642641765119354,11
"AAAA00024","A",19.62,6.80000001811422,666,0.00168075535910837,11
"AAAA00024","A",19.63,0.371385339609954,666,9.17952791442518e-05,11
"AAAA00024","A",19.64,207.600000275241,666,0.0513124723652978,11
"AAAA00024","A",19.66,31.8000000447035,666,0.00786000299300059,11
"AAAA00024","A",19.67,28.1999999566935,666,0.00697019131291306,11
"AAAA00024","A",19.68,66.599999440182,666,0.0164615155408107,11
"AAAA00024","A",19.69,316.399996512476,666,0.0782045571093528,11
"AAAA00024","A",19.7,11.0000000916422,666,0.00271886897867206,11
"AAAA00024","A",19.71,10.5999999597952,666,0.00262000098404633,11
"AAAA00024","A",19.72,68.8565815904591,666,0.0170192747367288,11
"AAAA00024","A",19.73,52.1999998700573,666,0.0129022690137265,11
"AAAA00024","A",19.74,214.599999179493,666,0.0530426614301115,11
"AAAA00024","A",19.75,21.800000037346,666,0.00538830394025398,11
"AAAA00024","A",19.77,0.8,666,0.000197735924074245,11
"AAAA00024","A",19.78,18.7999998382991,666,0.00464679417577715,11
"AAAA00024","A",19.8,2.59999995070393,666,0.00064264174105679,11
"AAAA00024","A",19.82,1.2,666,0.000296603886111367,11
"AAAA00024","A",19.83,146.599997342541,666,0.0362351074297615,11
"AAAA00024","A",19.84,178.600000372284,666,0.0441445451415925,11
"AAAA00024","A",19.85,1.20000000372529,666,0.000296603887032147,11
"AAAA00024","A",19.86,57.2000005025591,666,0.014138118695526,11
"AAAA00024","A",19.88,82.4000001160428,666,0.0203668002083295,11
"AAAA00024","A",19.89,206.200000591786,666,0.0509664345764083,11
"AAAA00024","A",19.91,4.00000000091677,666,0.000988679620597821,11
"AAAA00024","A",19.92,66.7434188196606,666,0.0164969644952249,11
"AAAA00024","A",19.94,116.199777770693,666,0.0287210880433873,11
"AAAA00024","A",19.95,0.799999997578562,666,0.000197735923475738,11
"AAAA00024","A",19.96,21.2000000715256,666,0.00524000200564646,11
"AAAA00024","A",19.99,41.8000002505054,666,0.0103317020947967,11
"AAAA00024","A",20,33.2000000564062,666,0.00820604086302307,11
"AAAA00024","A",20.01,85.5999997860171,666,0.021157743823054,11
"AAAA00024","A",20.02,10.3999999342021,666,0.00257056699670192,11
"AAAA00024","A",20.05,12.7999999814667,666,0.00316377478060704,11
"AAAA00024","A",20.06,278.399999522494,666,0.068812101459812,11
"AAAA00024","A",20.08,26.4000000421657,666,0.00652528550487217,11
"AAAA00024","A",20.09,19.0745595274362,666,0.00471465706808348,11
"AAAA00024","A",20.1,3.40000000873988,666,0.000840377679475775,11
"AAAA00024","A",20.12,130.300287314422,666,0.032206309649071,11
"AAAA00024","A",20.14,4.40000012143542,666,0.00108754761242353,11
"AAAA00024","A",20.15,0.8,666,0.000197735924074245,11
"AAAA00024","A",20.16,1.44647155579619,666,0.000357524237165588,11
"AAAA00024","A",20.19,8.39999997967389,666,0.00207622719775557,11
"AAAA00024","A",20.21,113.599999389518,666,0.02807850106765,11
"AAAA00024","A",20.22,2.13430118146066,666,0.000527535020461095,11
"AAAA00024","A",20.23,27.7999997334613,666,0.00687132329569966,11
"AAAA00024","A",20.24,15.5999999473313,666,0.00385585050642965,11
"AAAA00024","A",20.25,5.79999996891711,666,0.00143358544185552,11
"AAAA00024","A",20.26,6.40000001010485,666,0.00158188739509157,11
"AAAA00024","A",20.28,1,666,0.000247169905092806,11
"AAAA00024","A",20.32,2.8192272365756,666,0.000696828128499444,11
"AAAA00024","A",20.34,2.19999999292195,666,0.000543773789454692,11
